,x0(t),x1(t),x2(t),x3(t),x4(t),x5(t),x6(t),x7(t),x8(t),x9(t),x10(t),x11(t),x12(t),x13(t),x14(t),x15(t),x16(t),x17(t),x18(t),x19(t)
214,-0.043142565,0.008393057,0.14401759,0.1181397,-0.03389919,0.061267983,-0.02894863,0.014865215,-9.454854e-05,0.10081391,-0.00917099,0.041655228,0.04651238,-0.119274415,0.11424489,0.09907826,-0.047215406,-0.012560561,0.06609662,0.134287
215,0.054967105,0.02559041,0.0676195,0.09434533,-0.04843401,0.024628723,-0.015252527,0.014243973,0.09635162,0.061371587,0.008436002,0.0012143285,0.029803047,-0.033410467,0.011798525,-0.016482048,0.158124,0.09395542,0.16176096,0.11615434
216,0.07125123,0.035285763,0.07701285,0.09826936,-0.011433739,-0.053362187,-0.110677876,-0.0063200323,0.060013052,0.019465705,0.015553673,0.09729916,0.008761308,-0.11496277,0.0100096315,0.14746633,-0.02518047,0.008304544,0.0599073,0.22988573
217,0.08528577,0.0553047,0.011203993,0.0748524,-0.036980513,0.0030230898,-0.10280166,0.057818256,0.04571144,0.053111408,0.028659282,0.030456495,0.012129594,-0.046481125,0.026494771,0.1152866,0.06587256,0.025989529,0.022454306,0.16156742
218,-0.001944025,0.005034334,0.04289155,0.080133446,-0.03766749,-0.005115777,-0.0953554,0.028911255,0.01892268,0.026788991,0.018061817,0.0041651516,0.014013245,-0.07649707,0.00012492778,0.06898283,0.029346198,-0.07769575,0.063467234,0.11107582
219,0.010394721,0.025538249,0.106271505,0.115631476,-0.03147792,0.03458882,-0.030505495,0.014745169,0.012049981,0.005333413,-0.006691739,0.038677882,0.026793852,-0.06809635,0.022641076,0.055292673,0.016490022,0.0119629195,0.038136043,0.044738334
220,0.035133492,0.019338757,0.040908832,0.12882882,0.021953035,-0.0039929487,0.03959673,0.0060387477,0.062547736,0.008692918,0.0009937305,0.021228177,0.06909248,-0.057176143,0.0077813556,0.018968288,0.076652564,0.056133036,0.07609944,-0.029592821
221,0.04694625,0.025077788,0.0117948055,0.08200599,0.026735544,-0.062453363,0.02111364,0.03727723,0.045233086,0.026170015,0.022045922,0.106848136,0.014537111,-0.09357872,0.11281868,0.05609466,0.12795594,0.0348923,0.071443826,0.10349147
222,0.08063615,0.030542584,0.07655709,0.03321944,-0.025439974,0.059145194,0.012445543,0.05830076,0.026845962,0.044622228,0.010889644,0.10473549,0.01797912,-0.11959458,0.020597871,0.03832994,-0.017200317,0.002022817,0.017786901,0.09366234
223,0.034576654,0.01338074,0.015180279,0.016733648,-0.029080164,0.05457772,-0.022266623,0.044004247,0.057591945,0.025913104,-0.049866855,0.045728493,0.021297012,0.043705195,0.04637628,0.047132462,0.1264598,-0.02097609,0.0472588,-0.009102708
224,0.10400196,0.14591151,0.0373033,0.051524945,0.032621585,-0.023489408,0.059157323,0.034172796,0.027334332,0.016616415,-0.02975462,0.014010012,0.03716649,-0.12381263,0.04065339,0.11053942,-0.048070524,0.20755942,0.04639515,0.06570478
225,0.05997868,0.014678501,0.036275297,0.074732155,0.052493285,-0.057474747,-0.036354974,0.0032058759,0.13003547,0.090535685,0.07853858,0.028927473,0.0042267693,-0.017091697,0.027328093,-0.022641964,0.081697956,0.002825465,0.020866748,0.004372462
226,0.015320662,-0.0022967807,-0.004431336,0.19686043,0.011089369,-0.052080642,-0.05976188,0.015782889,-0.0021862034,0.03756789,0.02861328,-0.0011136658,0.0031433068,-0.0030552149,-0.03767446,0.04386085,0.024563935,-0.044514347,0.014313445,0.17424463
227,-0.014227106,0.020406716,0.013884495,0.022489961,-0.07797428,0.056789957,-0.058069404,0.03514534,0.015766848,0.030630931,0.0050881603,0.03649471,0.09012802,-0.03177196,0.00019866042,0.017437262,-0.028045468,0.12716271,0.07587333,0.075753905
228,0.10968085,0.1786057,0.08594215,0.044120193,-0.02744026,0.18769649,-0.11324822,0.025014676,0.04185898,0.055170044,0.009112991,0.08682999,0.03767708,-0.039942853,0.023751425,0.04504311,0.07892987,0.02204981,0.10118577,0.03090251
229,0.13442771,0.07263449,0.0924937,0.032193456,0.122856185,-0.018168196,-0.058137015,0.08498363,0.14643462,0.006569272,0.020398036,0.058027267,0.0034706546,-0.13006145,0.00848252,0.05506775,0.09764395,0.012400957,0.117643766,0.08780055
230,0.08257402,0.02563418,-0.012270414,0.08830263,-0.004179172,-0.022768863,-0.055242766,0.08538258,0.06824328,0.09300579,0.02144277,0.10412118,-0.022424221,-0.14628674,0.019182192,0.012575359,-0.02831712,-0.124090254,0.0073294183,0.2465317
231,0.0913926,0.014439966,0.032555908,0.031176275,-0.107037544,0.077951066,-0.091576844,0.08993672,-0.00092598423,0.030843504,-0.04834352,0.064374104,0.06675847,-0.02243595,0.022805065,0.03401041,0.028854612,-0.041842345,0.10201815,0.07735269
232,0.07298188,0.19345449,0.07501358,0.14705539,-0.02998736,0.104850605,-0.022006653,0.030393757,0.07067555,-0.028916676,-0.051180217,0.10562284,0.033776455,-0.13390929,0.04981564,0.09806393,0.05312476,0.06606473,0.056808315,0.03554056
233,0.091629416,0.047076512,0.03811659,0.06617351,0.079133675,-0.028021183,0.028165918,0.049061183,0.13988675,0.05827893,0.06740803,0.06603432,0.11079049,-0.039052047,0.046641868,0.036879268,0.083258174,0.051824138,0.13750662,-0.04511784
234,0.07286768,0.08560752,0.0100705065,0.070096165,0.050102737,-0.104168005,0.015521275,-0.0018837042,0.08658245,0.049652107,0.029530479,0.10093934,-0.013134129,-0.14710931,-0.021428173,0.020633308,0.028355775,-0.102897696,0.11407989,0.16622248
235,0.1082529,0.054711983,-0.014565372,0.08416887,-0.034420397,-0.007556351,-0.021516068,0.13360101,0.12548737,0.13169044,0.099564165,0.061266743,-0.005505829,-0.095805414,0.06898652,0.072657235,0.12286669,-0.01764559,0.046874154,0.12340411
236,-0.058314756,-0.030455528,0.13104388,0.116954856,0.0127085075,-0.0011180528,-0.07680861,0.034219004,0.0024083052,0.037736543,-0.047980197,0.061811432,0.030875169,-0.10469186,-0.008967338,0.15624948,-0.01888055,-0.13730201,0.048896953,0.17897616
237,0.11525221,0.03113504,0.0152953025,0.05905744,-0.053286895,0.2776242,0.08313094,0.01552126,0.01186155,-0.01441747,-0.03929844,0.055803657,0.0010734014,-0.098139726,0.060557842,-0.030598655,0.073647715,0.10814798,0.065551996,0.12148863
238,0.07977747,0.037945583,0.04249417,0.0029338822,0.03993827,0.032339565,-0.045629054,0.030092936,0.08988216,-0.122966565,-0.07312904,0.1371648,0.0808245,-0.06097608,0.02374972,0.05350672,0.0027934946,0.049122393,0.1998685,0.04446415
239,0.19259366,0.15481772,0.027344014,0.043857906,0.05165193,0.07646057,0.0019659875,0.028594116,0.15265533,0.032146566,-0.016796716,0.12875313,0.06632863,-0.15487608,0.04973836,-0.030393017,0.04738224,0.040173758,0.024812547,0.096100405
240,0.078778446,0.21650273,-0.046406854,-0.001788591,0.0515043,-0.055382263,-0.06800994,0.038943745,0.09835901,0.040340886,0.032879915,0.08512851,-0.01614385,-0.037371367,0.027000662,0.035999734,0.05949864,-0.0988431,0.25698185,0.08772072
241,0.13676196,0.067636624,0.06906812,0.08143912,0.22394112,-0.10946993,-0.026641633,0.050740197,0.28459474,0.13651717,0.12080161,0.16764072,0.013093739,-0.16489324,0.035647005,0.01453522,0.050414555,-0.0459986,-0.019885972,0.2489227
242,0.05286555,-0.005661936,-0.10871557,0.0118561,-0.08736605,-0.022335162,-0.14402345,0.098032095,-0.009934451,0.24563499,-0.00058701984,0.0054704584,0.002385106,-0.02523762,-0.047677483,-0.02063718,0.01172618,-0.23423536,-0.012408207,0.29480547
243,-0.033041127,-0.012005221,0.13631105,0.0040595625,-0.14567238,0.1622469,-0.08815937,0.07234277,-0.027224353,0.02224888,-0.007291734,0.1301115,0.009692441,-0.026221225,0.06421262,0.0482554,-0.016084613,-0.031074133,0.06007442,0.11762304
244,0.07001661,0.16331066,0.11095227,0.011524578,-0.06478132,0.15097669,-0.015923224,0.09390115,0.00026221387,-0.015588671,-0.05949697,0.019462124,0.10398802,0.023500137,0.025926871,0.050615635,0.16828105,0.069382645,0.09503269,-0.016106753
245,0.041586377,0.04236382,0.06459525,0.058083355,0.111537814,-0.0036904477,0.021953857,-0.042043857,0.15840496,0.0169532,0.023945063,0.086923726,0.058097098,-0.20613754,0.14757913,0.14421108,-0.011020097,0.017714303,0.127042,0.06259959
246,0.18702245,0.059255227,-0.040719647,0.115461364,-0.009883225,-0.13793655,0.041073523,0.029042143,0.13919038,0.072888054,0.038017288,0.047843933,0.0012984881,-0.071223035,-0.015719594,0.03157588,0.083874926,-0.060940355,0.027446313,0.08414888
247,0.04419619,0.044055376,0.03125774,0.07104939,-0.010310418,-0.01742101,0.01580152,0.058502804,0.058012605,0.09876196,0.09606941,0.022615692,0.02878581,-0.005557202,0.020344868,0.077359185,-0.033344526,-0.10343875,-0.010474591,0.1387743
248,-0.034389216,-0.034844484,0.0433797,0.116507635,-0.046883203,0.022519,-0.018910628,0.0069009876,-0.00967633,0.053335145,0.09615462,0.037679046,0.040589787,0.006818305,-0.033253655,0.055195544,0.08819817,-0.10356216,0.054853514,0.11681909
249,0.045552853,-0.0019178003,0.053620044,0.031867385,-0.039510854,0.062290996,-0.035902213,-0.00095969514,-0.018711062,0.0047324654,-0.009541232,0.07035612,0.03464967,-0.07601513,-0.030890023,0.07096921,-0.004748799,0.016946303,0.07591469,0.09566936
250,0.079396434,0.13895896,0.021359932,0.02828643,-0.04080156,0.03470207,-0.030039096,0.01846016,0.0408458,-0.028714336,-0.024370914,0.07196528,0.04219846,-0.08498791,0.0081742015,-0.0015770411,0.055983886,0.044703335,0.071746126,0.008791322
251,0.104688406,0.043213133,0.026368331,0.05336421,0.11393498,-0.044779312,-0.022635618,0.08792818,0.11221903,0.08385829,0.046938114,0.05920911,0.029302066,-0.026875965,0.019064069,0.044491995,0.08090152,0.011792582,0.07178367,0.024945872
252,0.00023160898,0.107235976,-0.019757185,0.050607733,0.009134247,-0.054412004,-0.028324189,0.022892363,0.033497512,0.048335575,0.05349368,0.04802267,-0.030848537,-0.114049435,0.004285355,0.0015555336,-0.015205187,-0.117198125,0.020799229,0.18251131
253,-0.001978335,0.022504859,0.012773431,-0.0011754155,-0.037445206,0.06308604,0.042550124,0.05985312,0.05390588,0.1258887,0.036339454,0.006406023,0.007881381,0.0027094674,-0.020973148,0.05392264,0.021036545,-0.0067600403,0.0043267566,0.070124105
254,-0.030756392,-0.010845379,0.043540463,0.067256525,-0.023711648,0.13830602,0.12618937,0.079000115,-0.0090606315,0.014631111,-0.029521234,0.037090782,0.019048365,-0.007152561,0.045096263,0.08306312,0.050983835,-0.07158425,0.17545456,0.0798819
255,0.08490011,0.078198016,0.0664482,0.07066096,-0.04406484,-0.0032428075,0.12079583,0.08479114,0.03093502,-0.06907913,-0.0837783,0.077239305,0.08546136,-0.035858795,0.05017452,0.17332011,0.030524988,0.10388649,0.10970867,0.081637956
256,0.10652718,0.060079157,0.07795061,0.10195484,-0.0013987656,-0.021185718,0.34164664,0.06270689,0.08859634,0.056011513,0.015404165,0.08647028,0.060148876,-0.17650782,0.06311984,0.0435154,0.011498268,0.07690491,0.033905786,0.050849702
257,0.021480821,0.03712282,0.035393804,0.057650544,0.093110695,-0.013934442,0.16172725,0.014841231,0.038206086,0.17229776,-0.002159579,0.110700876,0.07700425,-0.031166933,0.05270498,0.0871746,0.08686671,-0.03392721,0.04224074,0.04547329
258,0.1298467,0.036747653,0.0453103,-0.00066394964,0.014221963,0.00021850626,0.11995783,0.019799206,0.048823774,0.030106416,0.006623359,0.11927902,-0.0011245664,-0.12246869,0.005999824,0.002384182,0.06776837,0.036665566,0.022130173,0.16143174
259,0.084677264,0.04254761,0.0006811265,-0.030351512,0.059941597,0.09256378,-0.03246872,0.0752444,0.038273767,0.026424848,0.022055386,0.013709321,0.023572206,-0.047063977,0.009157036,0.033012424,-0.010239249,0.028253071,0.0006247896,0.10305149
260,-0.041472107,-0.020088235,-0.002975395,0.014169256,-0.030074604,0.020750059,-0.037743896,0.017341128,0.0065421835,0.019527776,0.007926639,0.016139798,-0.005392667,0.06168195,0.016079381,-0.023323024,-0.021716073,-0.10576869,0.052951433,0.09623711
261,0.035714246,0.011113132,0.043683432,0.113240376,-0.051011793,0.056767903,-0.028590173,0.01809714,0.07429583,-0.013630219,-0.027494749,0.015773427,0.013864156,0.065065436,0.00092503754,0.0023993598,0.04444579,0.038665913,0.04860673,0.0845195
262,0.061826583,0.08964784,0.08352642,0.07785427,-0.03396805,-0.043942355,-0.0033717006,0.07680595,0.044152066,-0.022444284,-0.018145686,0.05941126,0.12898088,-0.06541027,0.028826203,0.08019469,-0.007752573,0.036337513,0.08722379,0.10549315
263,0.11617945,0.085409366,0.081074506,0.1116727,-0.006630742,-0.010832598,0.022542868,-0.011728475,0.13872868,0.0799274,0.038817246,0.116528265,-0.0005230978,-0.09558207,0.03013026,0.010307767,0.05835754,-0.002857169,0.021982344,0.04779397
264,0.05571757,0.09259105,0.026121212,0.037746724,0.050914176,-0.040345725,-0.022247778,0.06987003,0.045941748,0.048356947,0.062811,0.013561242,0.033200685,-0.014350444,-0.02086107,0.047793005,0.08656653,-0.0654864,0.06026749,0.07132185
265,-0.011566855,-0.0042987904,0.032452296,0.04641721,0.01089239,0.027887404,0.04020393,0.040537886,0.047668416,0.09565078,0.037888967,0.06323121,-0.022327041,-0.09361613,-0.010852544,0.0680682,-0.034088958,-0.0652937,0.0004557236,0.15533172
266,0.060434368,0.025286682,0.045015126,0.02380892,-0.061929833,0.09052552,-0.0064886026,0.049856693,-0.025035689,0.0023744423,-0.04617534,0.08497023,0.0008316982,0.014204757,0.07692389,0.00035155565,0.053994596,-0.034488242,0.049281545,0.043431297
267,0.08489601,0.03845489,0.029708775,0.01935206,0.055405628,0.077806346,0.07126226,0.091784865,0.116479516,-0.021286944,-0.031620316,0.015364601,0.07363665,-0.060138077,0.040188376,0.19700703,0.14017227,0.15951644,0.109500855,0.0042557367
268,0.13977006,0.01664694,0.015267473,0.18452264,0.042578336,-0.14697793,0.06972011,0.07127094,0.050058883,0.04972141,-0.026977874,0.12584868,-0.019539937,-0.21633352,0.038768224,0.09343376,-0.082001686,-0.09346443,0.08164173,0.21397483
269,0.12499213,0.041002646,-0.020076409,0.042192176,-0.05198839,0.042191267,0.03687576,0.08526661,0.014984224,0.086380035,-0.026441941,0.030711291,0.0301992,-0.063842475,0.03446608,0.003942482,0.06808762,0.028279824,0.036280006,0.0011106255
270,0.012989666,0.0064162067,0.04515139,0.020286566,0.056542374,0.030965284,0.07321773,0.18727048,0.08697027,0.03420321,0.1362739,0.016474288,0.016471561,-0.039730962,0.05487503,0.13545892,0.055488992,-0.030628888,0.060566813,0.0023974772
271,-0.123248175,-0.061603412,0.06500736,0.10623295,0.0071448497,-0.020903831,0.055891488,0.0608539,-0.026757501,0.032839753,-0.09682661,0.02549624,0.008361053,-0.091940984,-0.019048715,0.018663282,0.096258305,-0.18627349,0.032992322,0.14572446
272,0.047348283,0.03631041,0.08780142,-0.001005535,-0.048362657,0.068964735,0.123238854,0.026713694,0.029867794,0.013110522,-0.04915789,0.04781513,0.015317108,-0.12144202,0.063676685,0.033112943,-0.075357415,0.2533076,0.04930218,0.16948763
273,0.069721855,0.041387055,0.021463828,0.08696459,0.046436287,0.024725,-0.085948154,0.051471114,0.048384435,-0.008910216,-0.020345593,0.024240948,0.032272287,-0.01395683,0.031724058,-0.014875624,0.10441589,0.024448201,0.04290119,0.0098189125
274,0.07300666,0.009019562,0.08024652,0.003865943,0.032110382,-0.028052874,-0.03382513,-0.00039038737,0.03350557,0.00860623,-0.0064208494,0.02452268,-0.007310147,-0.091225445,0.08710103,0.03682377,0.0068319365,0.010387266,0.060674615,0.08339734
275,0.13228941,0.08994788,-0.008711758,0.035241324,-0.035553146,0.006589148,-0.030814875,0.07863669,0.08529592,0.036914304,0.0062048454,-0.015501564,0.036612008,-0.026970033,0.0038233944,0.0034755673,0.04393887,-0.010085354,0.03563127,0.19926567
276,0.0076486953,-0.013694476,0.10824406,0.092205204,-0.054650653,-0.0038763452,-0.10934724,-0.008551404,0.04695041,0.11498421,0.020183997,0.09714888,0.010902444,-0.0410705,0.017552989,0.10364599,-0.05170074,-0.084863186,0.039959498,0.21297939
277,0.07648897,0.03260062,0.07038522,0.050459392,-0.095199324,0.039001495,-0.07462648,0.096841484,0.038575783,-0.0021779817,-0.013557012,0.016860195,0.040513605,0.015544012,0.0373553,-0.010939111,0.1446806,0.031197691,0.062208273,0.08941275
278,0.0052594063,0.015020443,0.30267337,0.0820716,-0.028153896,0.004467229,-0.09610924,-0.00823463,0.10118444,-0.0019104354,-0.030880908,0.03592407,0.023796089,-0.11700552,0.03102543,0.13431035,-0.029766124,-0.013284896,0.05236028,0.12588046
279,0.06375891,0.08096924,0.014596391,0.12780814,0.0318743,-0.08145353,-0.018525476,0.060233857,0.04321736,0.013018483,0.029439513,0.032571755,0.042815827,0.029411796,0.016792826,0.08297891,0.21547145,0.01151956,0.050789807,0.080322616
280,0.016311718,0.030071013,0.033684876,0.057910442,0.005129141,-0.023320643,-0.026151672,0.014980376,0.0416377,0.08322116,0.047145966,0.060257107,-0.0027837753,-0.15005614,0.0008571507,0.096708655,-0.13332857,-0.02406241,0.023658155,0.20194246
281,0.026806157,0.029059453,0.08405249,0.045081127,-0.07214483,0.027731396,0.004082136,0.031545803,0.032916963,0.1376291,0.016644094,0.023393389,-2.2260065e-05,0.10549548,0.08516111,-0.06910097,0.17971274,-0.04138418,0.03396646,0.06408702
282,0.01315826,0.009392468,0.05615388,0.0016878517,-0.015433734,0.022900669,-0.050704926,0.27818906,0.04818175,0.0009484554,0.016359994,-0.025554612,0.048949167,-0.07520931,0.005579384,0.13042966,-0.0075739753,0.020021066,0.06848409,0.15260692
283,-0.07158167,-0.050955113,0.12443198,0.12313552,-0.06419812,0.086382054,-0.03692852,-0.027980043,0.08491732,0.010318654,-0.11373191,0.08059895,-0.0052548293,-0.13168024,0.107596606,0.026239492,-0.053417068,-0.12746914,0.02533403,0.15285611
284,0.13993058,0.088448614,-0.002593115,0.052929986,-0.0015295967,0.014173292,0.10748495,0.053452343,0.019314198,-0.052087016,-0.03236813,-0.02755563,0.06289388,-0.0044768928,0.0740209,0.0064803907,0.1685237,0.20639135,0.12170768,0.07668043
285,0.042778175,0.028583813,0.06582802,0.05775633,0.007001175,0.014928639,-0.034136858,-0.037431363,0.098166056,0.08545056,0.045796037,0.06088204,0.02632891,-0.14588983,0.029605817,0.10314812,-0.12533127,0.026175579,0.034250755,0.17005727
286,0.06578913,0.047557883,-0.0073027783,0.13258114,-0.04988777,0.011858944,-0.07651144,0.06788737,0.07929255,0.052549504,0.056020513,0.047970034,0.14842007,0.027367499,0.012995649,-0.046292268,0.17866576,-0.050621204,0.07080772,0.080022804
287,0.0568785,0.0135014225,0.17893107,0.06585367,0.025418751,0.011180782,0.008010283,0.02953935,0.09834109,0.054923117,0.014347874,0.103116095,-0.013809953,-0.14564726,-0.00063088164,0.18939617,-0.094278656,-0.019534929,0.07285494,0.18235795
288,0.06635234,0.05164346,-0.0030915327,0.14087874,-0.009215817,-0.013929194,0.10982714,0.082567185,0.013050504,0.038251434,-0.038213897,0.031050222,0.00066529703,-0.058869712,0.0028592448,-0.060649432,0.20119351,-0.045231804,0.1113279,0.06694417
289,0.11290391,0.06356189,0.03703984,-0.008942694,-0.0014626011,0.020053089,0.10991439,0.020245247,0.052538574,0.04469726,0.005250592,0.22049053,0.0451283,-0.17582646,0.042479385,0.14307621,-0.09410757,0.12489924,0.074329585,0.10353488
290,0.14645354,0.07952463,-0.029005129,0.073206164,-0.0154752005,0.040407468,0.009855123,0.10249522,0.09373351,0.099469215,-0.026846386,0.20229448,0.002942257,-0.08033188,0.033877216,-0.042341042,0.20966578,-0.051680684,0.045628462,-0.01827251
291,0.086425155,0.051240053,0.0013718959,-0.051877808,0.052860666,0.03207057,0.032360725,0.102481246,0.053663444,0.077432476,-0.055185534,0.027670603,0.0132163325,-0.1882024,0.039406173,0.11558058,-0.05637435,0.093585745,0.05947636,0.06587911
292,0.03691518,0.010983088,0.009834537,0.076228455,0.0081047695,-0.043109745,0.073595814,0.015388086,0.03637463,0.016539669,-0.018895067,0.028618738,0.01591681,-0.0661925,0.060841884,-0.04507023,0.07326619,-0.06110405,0.06074985,0.005613235
293,0.058439706,0.1164115,0.0033003222,-0.0054346686,0.005180479,-0.0063815955,0.053492017,0.0074865418,0.06110226,0.03157746,0.009785832,0.013510663,0.012374252,0.017688286,0.043100744,0.06519508,-0.021883074,0.04795843,0.04045442,0.0493434
294,0.021432593,0.05393464,0.015460391,0.07529621,0.08319114,-0.039817836,0.04221046,0.10298504,0.12279392,0.06308586,0.05706118,0.0075512026,0.01611524,-0.008582686,-0.0026085007,0.008367038,0.08119853,-0.055660732,0.05084445,0.1446395
295,-0.047738973,-0.024772229,0.012413011,0.09008357,0.029977057,-0.032389566,-0.0041320026,0.0048349425,0.0109274145,0.16212931,-0.004125786,0.06553262,-0.0025737025,-0.084589794,0.003386533,0.027839718,-0.023279786,-0.08865346,0.027937151,0.22810152
296,0.04674564,0.090248495,-0.019560324,-0.01124794,-0.12295082,0.08570034,-0.054556083,0.03446211,-0.0004908242,0.10511681,-0.01646712,0.035403132,0.0085214935,-0.01249864,0.07576884,-0.040277235,0.056218497,0.12308469,0.057051778,0.043489367
297,0.03825241,0.07905011,0.09219775,0.028796788,0.04887066,0.010864487,-0.11736241,0.077599786,0.057754513,0.0054654647,0.058587655,0.0031857407,0.07019809,-0.003449913,0.016871296,0.084884085,0.05766272,0.013755187,0.03883824,0.029803237
298,0.03903182,0.02054431,0.020193834,0.06996681,0.02776892,-0.02819822,-0.0511332,0.0378631,0.069988616,0.08587609,0.041826986,0.06658927,-0.024222508,-0.08804336,0.044269964,0.023213375,-0.0026662622,-0.083141446,0.02551644,0.18389761
299,0.035737034,0.044160806,-0.0023151129,0.030105151,-0.037929703,0.038254295,-0.05624313,0.048614316,0.033721387,0.07529372,-0.023715798,0.0031232499,0.020313326,0.31059793,-0.00787319,0.030896522,0.02082053,-0.032064304,0.027876006,0.101758376
300,0.019011952,0.005199725,0.056770336,0.101059616,-0.01292838,-0.006941011,-0.03496982,0.012087414,0.04571721,0.004601412,-0.0064910725,0.1652367,0.03857596,-0.056044735,0.12009875,0.08398548,0.10312386,0.005983048,0.062531844,0.2296199
301,0.18287995,0.12722215,-0.017705087,0.05710213,-0.07185602,0.13798797,-0.08985264,0.11844371,0.029322645,0.04908839,-0.02781558,-0.007922337,0.063921615,-0.11903082,0.10807114,0.03786946,-0.04488073,0.10596457,0.054353423,0.17320384
302,-0.022000948,-0.010967538,0.12462324,0.07776061,-0.0125678135,0.032574616,-0.1450293,-0.0348521,0.07167978,0.020945247,-0.012130179,0.009699047,0.04542379,-0.03640453,0.081488244,0.022986375,0.12999603,-0.046378512,0.21591732,0.059561826
303,0.16105552,0.0757817,0.04718359,0.100303665,-0.017786168,-0.10264792,-0.019180305,0.062475473,0.07192194,-0.021770248,0.06949614,0.089936316,0.047464296,-0.15377393,0.026872562,0.09774246,0.026056543,0.22057123,0.07768385,0.15167454
304,0.04455007,0.01526632,0.039980456,0.075204186,-0.021106856,0.0015705021,-0.18098299,0.06000181,0.08746213,0.100246355,0.058972932,0.11897722,0.062264718,-0.091824576,-0.015772877,0.028811283,0.0075753015,-0.11432852,-3.820751e-07,0.118063726
305,0.002421005,0.0022749936,0.011177601,0.005724199,-0.018405173,0.109850824,-0.10457098,0.12744707,0.021217057,0.04600157,-0.033419393,0.039557908,-0.012971939,0.015804097,-0.014216239,0.007136244,0.07344005,-0.04619579,0.03872508,0.08245236
306,0.010348113,0.07007257,0.14765058,0.016060974,-0.040010817,0.0713495,-0.050105307,0.027105138,0.034700558,-0.020530235,-0.1001138,0.038275212,0.014414077,-0.09308778,0.0827848,0.044400156,-0.045606975,0.004340129,0.061568514,0.06970867
307,0.08652931,0.04336632,0.06101693,0.04661885,0.0061394325,0.008859646,0.012449341,0.013695676,0.07240448,0.004067817,0.041878507,0.0071344436,0.10721683,-0.0012320578,0.21552086,0.044660375,0.16209699,0.104875915,0.06303205,-0.045834616
308,0.029271267,0.011972953,0.044149734,0.06998721,0.056246914,-0.08038742,-0.012657327,0.028014712,0.050357256,0.04768081,0.13017286,-0.020990193,0.04810632,-0.087348565,0.010363648,0.17138623,-0.031914577,-0.07350438,0.05663562,0.12406843
309,-0.033755437,0.055047065,0.031016901,0.14033206,-0.026808724,-0.034013577,0.01658941,0.02616011,0.024746276,0.050417878,0.029405354,0.048234686,-0.017074745,0.0010934882,-0.026879959,0.014640715,0.06495004,-0.14172149,-0.0018210437,0.22212279
310,0.0019782446,0.019196168,0.049840793,0.0018322662,-0.08146564,0.06651954,0.029290106,0.03854056,0.013373889,0.060004428,0.040122204,0.0094265165,0.005284911,-0.013334613,-0.004901557,0.0408735,-0.037932362,0.065113135,0.068464585,0.10988721
311,0.010868835,0.007839348,0.08795453,0.0907653,-0.045327295,0.071502164,-0.04790055,0.004387295,0.010411808,0.042886503,0.060100056,0.06771462,0.0429773,-0.029064998,0.05038033,0.048417248,0.10475252,-0.033515774,0.035794273,0.114151746
312,0.020448118,0.0100136185,0.03484855,0.035201374,-0.042474326,0.048775636,-0.04044703,0.31574038,0.022063727,-0.028876852,-0.021639336,0.097486965,0.048845585,-0.054773614,-0.025106238,0.11035696,-0.00355149,0.028346358,0.122962646,0.07373413
313,-0.034313377,0.032201927,0.13921095,0.080831185,-0.031826913,0.1916067,0.0011907122,0.025205612,-0.005773777,0.011178046,-0.17658001,0.14629716,-0.00603745,-0.18695001,0.13727403,0.0032577873,-0.023395114,-0.017769836,0.11326707,0.05843312
314,0.22134751,0.12851417,-0.00047186948,-0.037411653,0.005215766,0.036240265,0.07892602,0.08221698,0.1104722,-0.057693046,-0.05820753,0.017485198,0.053108655,-0.09162933,0.09509484,-0.014774684,0.16799556,0.35645264,0.16065438,-0.11476936
315,0.08074199,0.0435481,0.048651777,0.14251913,0.12929183,-0.1642496,-0.011067353,-0.016845703,0.117044985,0.065165035,0.023541613,0.06025539,0.028240949,-0.16837859,0.052568927,0.104890175,-0.008633643,-0.11214717,0.009862575,0.12964751
316,0.084441096,0.096304424,-0.07491493,0.12404276,-0.043010894,-0.04872506,0.059159923,0.03549363,0.029853553,0.1960369,0.069575824,0.00077977683,0.049871463,-0.016562847,-0.0033854572,0.10328904,0.0471891,0.006370336,0.005123768,0.07473925
317,-0.049527172,-0.017088376,0.050826274,0.0988763,0.0155246705,0.01937974,0.025154252,-0.024542332,0.07740167,0.09369494,0.09252958,0.049360514,0.027742047,-0.05118684,0.010738518,0.059561804,0.038305536,-0.06776342,0.049431726,0.0831875
318,0.032871045,0.018582651,0.117254406,0.053200588,-0.045270145,0.0007692501,0.0041581765,0.023660926,0.034451425,0.07506788,0.033425115,0.033297498,0.101384066,-0.04137437,-0.03872809,0.03327238,0.060426664,0.008770786,0.08211933,0.092449725
319,0.030228829,0.016815614,0.059874833,0.07054122,-0.0347458,-0.0047316514,0.0014918894,-0.028519543,0.07719967,0.12512434,0.015949076,0.1507079,0.0036054552,-0.120499484,0.0051007047,0.09420182,0.11530009,-0.013025966,0.08200059,0.112391464
320,0.12718128,0.16412887,0.07437458,0.041687176,-0.03938055,0.16555965,0.016063225,0.13598421,0.03923712,0.012649445,-0.0023075351,0.056117937,0.021780845,-0.13674583,0.00019090995,0.076227166,0.06177679,0.06259893,0.08083646,0.26109645
