,x0(t),x1(t),x2(t),x3(t),x4(t),x5(t),x6(t),x7(t),x8(t),x9(t),x10(t),x11(t),x12(t),x13(t),x14(t),x15(t),x16(t),x17(t),x18(t),x19(t),x20(t),x21(t),x22(t),x23(t),x24(t),x25(t),x26(t),x27(t),x28(t)
145,-0.017906532,-0.011377778,8.0367834e-05,0.14374346,-0.10953634,0.09035465,0.06687373,-0.024438519,0.00035421373,-0.012736455,-0.10015777,-0.014318217,0.0653332,0.086083494,0.17362997,-0.062496264,-0.12445278,0.061167076,-0.13427106,0.040946856,0.07807048,0.072169036,-5.1120296e-05,-0.28441444,-0.2596185,-0.061703898,0.18454337,0.22898354,-0.13685662
146,-0.05166673,0.008963804,0.00065796485,0.17222014,-0.09450922,0.09150783,-0.09183215,0.045346566,0.03014037,-0.11385806,-0.137979,-0.028436974,-0.19151282,-0.08860079,0.031387813,0.16524833,0.012118179,0.09377509,0.11970252,0.13477512,0.06612402,0.070266865,-0.06467585,-0.15963157,0.1176027,-0.22523692,-0.011787441,0.08222538,-0.06772536
147,-0.059883267,0.033662967,0.012054155,0.12938744,0.05779451,0.04298683,0.06618861,-0.021222744,0.008391124,0.08073095,0.24957846,0.008384593,0.0038450882,-0.07263733,0.12260951,0.00493899,0.23943526,0.013753612,-0.1262469,0.0023264438,0.2667577,0.14193268,0.029039027,0.010330543,-0.24802503,-0.039016083,0.12945941,0.16029736,0.07150107
148,0.009802058,0.03141157,0.0011489298,0.008299342,-0.044283174,0.043953903,0.08729824,-0.042338047,0.003384804,-0.034907084,0.04423659,0.19595164,-0.20840389,-0.15147498,-0.104044795,0.046266228,-0.1386888,0.0032618884,0.05029114,-0.034506023,0.046546206,0.052853756,-0.111267716,0.05871814,0.041212454,0.021228153,0.10505354,0.047394857,0.14689583
149,0.097993195,0.02016147,0.01216053,0.03934561,0.10322767,0.024722474,-0.11282563,0.07638927,0.009290586,0.15732858,-0.076473646,-0.034562234,0.20994256,0.1173097,0.22608899,-0.085617326,0.1551112,0.011140147,-0.10522269,-0.09974256,0.24819537,0.06016008,-0.022632338,0.2454618,0.08905444,0.020848792,0.020599952,0.027182437,0.17499316
150,-0.151037,-0.022540195,0.010366197,-0.02981765,-0.15254374,0.006546473,0.13581623,-0.021552972,0.0035391273,-0.19563638,0.08401972,0.03880664,-0.023613755,0.04771499,-0.1814684,0.04117705,-0.25241196,0.19331107,0.15849368,0.09337497,0.032226432,-0.03338988,-0.027001675,0.14204535,-0.2657368,0.19262889,0.010527736,0.101684555,-0.07677678
151,0.18779431,0.08655501,0.012238436,0.09496685,0.037956506,0.070661455,-0.19402273,0.07856269,0.0111438865,0.10270767,-0.13708656,0.06319745,0.036050983,0.13848014,0.21081308,0.12890515,0.12731132,0.09337695,-0.03239449,-0.0066230227,0.022305414,0.21195395,0.08779329,-0.013392687,0.31647244,-0.27645487,0.0018664971,0.17857504,0.014650474
152,-0.15019542,-0.0938102,4.1682208e-05,-0.042261392,-0.09170706,0.03745595,0.16067007,-0.12782595,0.026440777,-0.120000616,0.028957782,0.03525558,-0.006528775,0.2696239,-0.08139051,0.030815147,-0.1557637,0.20443317,-0.041421946,0.07983679,0.13915324,0.004662242,-0.06897964,0.10861823,-0.39707184,0.43763176,0.022131065,0.12779127,-0.0022103684
153,0.12713513,0.09775082,2.7031236e-05,0.10829863,0.18095814,0.065466926,-0.14877653,0.20340522,0.09220352,0.05180034,-0.1252484,0.012019917,0.15586586,0.13954085,0.11439943,0.089170285,0.034356013,0.148981,0.033416525,0.17055322,-0.03499978,0.1642667,0.06005989,-0.09256943,0.24698047,-0.14111342,-0.15819432,0.26756063,-0.12656549
154,-0.09100825,0.017585501,0.07570989,0.0832161,-0.16308643,0.049899843,0.103138246,-0.08097931,0.027627237,-0.13421465,0.083396524,0.018380621,0.08279155,0.114363156,0.018636212,-0.04407039,-0.120442174,0.35580721,0.05057198,-0.0810788,0.11134645,0.14051667,-0.10666339,0.024898335,-0.29877403,0.08762285,0.044178817,0.15953659,-0.1263987
155,0.09577571,0.13104351,0.0011787751,0.019722989,-0.08501263,0.032337368,-0.11082793,0.0137079,0.0066591743,-0.05049787,-0.11210378,-0.017151866,-0.08001934,-0.017712558,0.03888605,0.27482557,0.060763624,0.14088544,0.17206857,0.10711382,0.004205692,0.16452882,-0.038425047,-0.028404146,0.2252411,-0.135795,-0.046119295,0.13316157,-0.012683788
156,-0.07425921,-0.009784821,0.025476148,0.073663756,-0.07504474,0.03572435,0.08584001,0.0019393368,0.05901552,0.020654054,0.18924133,0.056361806,0.07270613,0.030131306,0.07386428,0.061524995,0.028958287,0.07549421,-0.17546636,0.03956076,0.11486831,0.112322874,0.014306176,-0.054160915,-0.3315858,0.17751469,0.20520031,0.11836,0.009684765
157,0.04877913,0.03750144,0.0019401965,0.026567984,-0.07212578,-0.014294599,-0.02698112,0.11477794,0.0018415162,-0.068549894,-0.1155158,0.029126476,-0.09440963,-0.044773668,-0.016353268,0.11950609,-0.112541735,0.0006568888,0.017660793,0.12966505,-0.09172839,0.038969602,-0.020685587,0.07236142,0.1647206,-0.09573829,-0.022632902,0.10278498,0.059060756
158,-0.0043235365,-0.023209486,0.016144447,0.11327095,-0.018021118,0.058645472,-0.017320475,0.0011056354,0.11915827,0.09546469,0.039332177,-0.013689831,0.07240638,0.024741199,0.13135087,-0.007076281,0.091886766,0.13025929,-0.10604379,-0.023719933,0.1348263,0.038748793,0.044803713,-0.00047992077,-0.061101094,0.023854507,0.0620917,0.040866606,0.076918855
159,-0.06624199,0.0022182025,0.018856796,0.04369411,-0.100436434,-0.0010167994,0.06387945,0.009210501,0.0057991687,-0.100021474,-0.013795322,0.04374074,-0.08581375,-0.028148284,0.020972483,0.03939816,-0.09097407,0.034521744,0.064018674,0.08656752,0.12455999,0.044009004,-0.005570144,0.0011469943,-0.16558526,0.06968962,0.084321916,0.08419873,0.00667438
160,0.120478675,0.06197138,0.020155767,0.047493745,-0.031339552,0.04148516,-0.075696215,0.071177594,0.00021049585,0.05819697,-0.08167111,-0.02252138,0.040967017,-0.048762996,0.10964369,0.058652993,0.063351996,0.0134973135,-0.06222733,0.019392911,0.116451584,0.16186526,0.07988,-0.0054064956,0.122938015,-0.08125188,-0.0048188344,0.17193949,0.11668448
161,-0.08167538,-0.059726026,0.027198106,-0.01808361,-0.08107575,0.12503797,0.09110017,0.20723191,0.015410038,-0.054024734,0.048343968,0.06510513,-0.015108885,0.00032887794,-0.02065001,0.0098497495,-0.015656918,0.14310704,0.0661646,-0.010343224,0.085254975,0.010658795,-0.013049498,0.015228415,0.0674606,0.20524478,0.09758941,0.0473869,0.068853095
162,0.09510846,0.045941737,0.21670216,0.00914198,-0.16114151,-0.024846148,-0.048759066,0.14275265,3.7500187e-05,0.019132437,0.04142491,-0.0030992392,0.15901777,0.07074082,0.028979095,0.0927523,0.16836853,0.18148829,-0.012283564,-0.057966612,0.14246579,0.10745551,0.23421013,0.17056856,-0.00046849996,0.053253423,-0.028444903,0.05385921,-0.014779896
163,0.07344368,0.009046685,0.084196344,-0.14574504,-0.15821184,0.036474906,0.11155813,-0.05161927,0.008208079,-0.09362884,-0.15215158,0.057667166,0.07628228,0.06486374,-0.14279045,0.2636624,-0.23896511,0.18939093,0.033336587,-0.001862387,-0.1451316,-0.003693238,0.15366346,0.031157857,-0.08721684,0.16836752,-0.012810765,0.111008525,-0.08480423
164,0.16931584,-0.030120965,0.0023273975,-0.06796272,0.0050364616,0.03501246,-0.16639782,0.09811763,0.0017888073,0.05838957,-0.29973298,-0.056847725,0.1679883,0.122466095,0.17154825,0.091625616,-0.04436422,0.004231924,-0.05365617,0.19271675,-0.16448063,0.04155648,0.030504644,-0.19001763,0.24007018,-0.084830135,0.04341462,0.1863825,-0.035654142
165,-0.15878345,-0.048334282,0.029749803,0.0822417,-0.13550116,0.12239876,0.061437543,0.124579296,0.011156044,-0.16497214,0.06696425,-0.00093268417,0.033178583,0.12902874,-0.033112805,-0.10527067,-0.014443181,0.2717712,0.07354673,0.092212155,-0.008644573,0.007556254,-0.042638864,-0.19664036,-0.21322168,0.15173656,0.1122957,0.073577225,-0.19782367
166,0.09513389,0.08237097,0.029615046,0.069585495,-0.09487402,0.019609611,-0.03671331,0.118591994,0.0036559838,0.000127993,0.021089042,0.0023194104,0.0013971217,0.045017075,-0.006578163,0.20238155,0.12615155,0.2661688,0.07304784,-0.030818306,0.017142974,0.15854976,0.09625562,0.013161023,0.131297,-0.06346799,-0.14158483,0.10064348,-0.10626074
167,0.025929432,-0.021171264,0.070337765,-0.017300047,-0.14133832,-0.05581315,0.08181229,-0.06588261,0.13938534,0.0245025,0.04230394,0.044474706,0.066217124,0.068296656,-0.051618446,0.15390415,-0.10570671,0.14021905,-0.015466392,0.047249112,0.03633365,0.043903124,0.12265541,0.07071937,-0.26624668,0.217097,0.02807304,0.12431963,-0.0242102
168,0.14567128,0.007627066,0.08656663,-0.014136244,0.005462354,0.0054254476,-0.08257064,0.055944704,0.0009058356,0.03360855,-0.3000335,-0.025574302,0.034413923,0.053170726,0.021098144,0.10096477,-0.044043183,-0.028700223,0.009162135,0.1418322,-0.13321406,0.1116219,-0.01141847,-0.119099565,0.15552081,-0.20805824,0.22782823,0.15937887,-0.04078085
169,0.00039603375,-0.050126523,0.0041502146,0.13092658,-0.007646026,0.111321114,0.022514295,0.039642558,0.0009894156,-0.013468228,0.08989824,0.00018863007,-0.008162807,0.045017116,0.0058773877,-0.011004148,0.0008751061,0.06717898,-0.033216227,-0.020965885,0.008392781,0.06493691,-0.023042325,-0.22499627,-0.14565209,0.06478013,0.11514072,0.049864113,-0.06715344
170,0.08727676,0.0028753479,0.0023561395,0.037055567,-0.022200976,-0.0050026965,-0.010012569,0.124941625,0.024080548,0.0071628033,-0.0602844,0.003387966,0.007707961,0.0016971263,0.05207596,0.07562055,0.08104652,0.13803218,0.0022157477,0.08251194,0.14151771,0.023712654,0.011772746,0.1975277,0.049761906,-0.009123735,-0.0505136,0.02229587,0.09364208
171,-0.02289496,-0.017987492,2.4760786e-05,0.035421927,-0.14547695,-0.02325437,0.045757197,-0.00487566,0.0008848402,-0.027980901,0.040318575,0.023628552,0.042182855,0.066741355,-0.009124171,0.00071690907,0.0013788529,0.091814734,-0.03237323,-0.011008939,0.16652143,0.045413703,0.06625947,0.002542916,-0.1718373,0.123502254,0.07642252,0.09613888,0.008956
172,0.03415784,0.012188653,0.0028672668,-0.019652525,-0.024116566,0.024922704,0.003863657,0.07767839,0.0345762,-0.013138349,-0.11141769,0.003396767,-0.004623194,0.026693251,-0.010161151,0.130531,0.036039777,0.09500601,0.05474082,0.14735861,0.012406001,0.045253366,0.118261546,0.038562212,0.20305765,-0.04124262,-0.051703237,0.12891692,-0.03435834
173,0.06600715,-0.016882969,0.0023130463,0.045533232,-0.048419923,-0.0076692337,0.14881161,-0.038870126,0.0007433578,0.038577467,0.04891986,0.01938514,0.09937637,0.06986968,-0.004789917,-0.03811595,-0.053316776,0.1338518,-0.034590982,0.02727896,0.10583645,0.11135757,0.019614745,-0.021539044,-0.16128492,0.10696761,0.0886989,0.10493943,-0.06596439
174,0.079874374,-0.027899954,0.0905164,0.09442144,-0.015732981,-0.0028870096,-0.06852582,0.031793665,0.038597044,0.0990545,-0.110499635,-0.0022744527,0.018981194,0.06508054,-0.008706351,0.060390543,-0.15538062,0.08521035,0.070153624,0.07648107,0.06336016,0.060851537,-0.01944042,0.016004238,0.11778315,0.016464455,-0.051370833,0.14265922,-0.060626682
175,0.015504228,0.007950895,0.0011882792,0.059796333,-0.04689555,0.110329,-0.04340161,-0.057923645,0.006998878,0.016431322,-0.023874268,-0.03417372,0.090346776,0.24800235,0.083698265,0.034230117,-0.072169244,0.12284258,-0.010502451,0.0008548228,0.19879064,0.10434228,-0.018059462,-0.042658575,-0.23222604,0.027636304,0.06464228,0.13991697,-0.079253666
176,-0.049051594,0.004924545,0.018800542,0.05717919,-0.072990745,0.067658186,0.06078983,-0.0038210554,0.023737947,-0.043600738,-0.12696473,-0.014888229,-0.15020397,0.052399315,-0.009087395,0.16730732,-0.09376267,0.10237692,0.08618646,0.20865786,-0.02004506,0.070493534,-0.07546581,-0.108226195,-0.032307774,-0.10310911,-0.077715546,0.26155296,-0.0734415
177,0.045159217,0.04759159,0.0027325063,0.15224399,-0.027539449,0.25384375,-0.07665431,-0.020291712,0.055701397,0.112929106,0.10074542,-0.017468812,-0.07692914,0.015986655,0.12328528,0.028707674,0.15850407,0.16653433,-0.15830591,-0.01611308,0.17447627,0.21040899,-0.088455096,-0.23087569,-0.10683756,-0.12541941,0.052065525,0.16261633,0.05933018
178,-0.09816372,-0.02011395,0.00011899093,0.06188728,-0.1197782,-0.027711134,0.117996916,0.038314663,7.591601e-06,-0.020916682,0.13621542,0.039638773,-0.17438602,-0.0041992515,0.008573279,0.08871094,-0.020384882,0.06143018,-0.029131997,0.040794715,0.10345854,0.008905187,-0.07730889,-2.5171787e-05,-0.2900483,0.1468335,0.049142227,0.07036394,0.1558824
179,0.0651396,0.06925027,0.004730538,0.21417937,0.035085626,0.030399576,-0.05416729,0.28627923,0.0024173334,0.11953543,0.082023606,-0.0047937967,-0.07848807,-0.03302282,0.106234096,0.14604895,0.10200317,-0.05849008,-0.11711773,0.10712141,0.0526555,0.06987218,0.08147453,-0.04256622,0.096996345,-0.11127608,0.006157873,0.21204163,0.15449229
180,-0.07739675,-0.03231485,0.010519555,0.062144507,-0.13802007,-0.009929371,0.092272006,-0.00022252143,0.13832486,0.068259105,0.03525946,0.0290629,0.025213066,-0.01546417,0.008728433,0.06958145,-0.08569024,0.07733399,-0.10963886,-0.15870468,0.16999066,0.01646541,0.0352726,0.09161429,-0.22690724,0.084485136,0.06486809,0.11472492,0.2170645
181,0.06231721,0.14226303,0.06512693,-0.09398288,-0.042885356,0.01948557,-0.061518133,0.060576268,0.040816884,-0.000435004,-0.19638164,-0.007982715,-0.0742021,-0.057159808,0.032098155,0.19775398,-0.0015046219,-0.059741914,-0.0075690933,0.14529735,0.00072930055,0.13015608,0.023136161,-0.06544852,0.06073972,-0.22164117,0.10061353,0.13371417,0.21824007
182,0.00016576052,0.080896236,0.017974725,0.06109744,-0.007997434,0.044810187,0.033621084,0.04890389,0.025468502,0.021614762,0.03337801,0.001825556,-0.05982186,-0.06324327,0.06485176,0.049641527,0.0991354,-0.0447788,-0.12215098,-0.05945653,-0.045304026,0.068250574,-0.005807301,-0.23857029,-0.10524612,-0.036083218,0.17306669,0.15234566,0.1273128
183,0.0051894058,0.0115552,0.0077292677,-0.024487287,-0.010541098,-0.03766447,0.03305091,0.18533418,0.16640328,0.0059275916,0.042077117,0.036290795,-0.095818125,-0.074016176,-0.0023058094,0.19321054,0.06656172,0.013869878,-0.052891098,-0.061042186,-0.08449559,0.02819991,-0.047219675,-0.04807003,0.028211372,0.03292478,0.053505424,-0.02261062,0.088736534
184,0.034647137,-0.00015408196,0.005426025,-0.005837993,-0.09612973,-0.039110776,0.018213606,0.08540127,0.013348982,0.049725268,0.11025122,0.022774752,0.05986723,-0.0012297286,0.05367451,0.11942032,0.14225094,-0.01337355,-0.1212578,-0.014816403,0.064852536,0.04852049,0.14598042,-0.026165038,-0.048828185,-0.008501147,0.15408055,0.023665072,0.06426875
185,0.048799664,0.07385825,0.021618128,-0.071321495,-0.03229004,-0.060602456,0.06334095,0.030296009,0.070367076,-0.05034744,-0.076728694,0.036129877,-0.030435033,-0.013079875,-0.015389167,0.11342246,-0.114165634,-0.023626931,-0.029644528,0.07289181,-0.13788964,-0.05893613,0.07909947,0.0122257685,0.02398386,0.07063461,0.039037302,0.0903057,0.034556735
186,0.07155454,-0.020887177,0.008170509,0.04181638,0.0062475433,0.08377455,-0.0861327,0.09201774,0.002870909,0.058243144,-0.12809283,-0.028202645,0.11100358,0.14994013,0.10500966,0.03519158,0.08381314,0.020239934,-0.06632256,-0.032280724,-0.04498312,0.043635964,0.15690356,-0.05130446,0.17489266,-0.13212076,0.106994435,0.23655236,-0.024722425
187,-0.08115844,-0.0319351,0.0033148378,-0.084167205,-0.1083617,0.011363508,0.09213885,-0.06098391,0.055237647,-0.106593,-0.016229363,0.025052601,-0.025823513,0.08976402,-0.09177785,0.25883648,-0.14896625,0.29580024,0.08209707,0.13092712,-0.03923244,0.050809965,-0.05686616,0.036493313,-0.15058188,0.047394004,0.0016204091,0.16761646,-0.07654759
188,0.09696975,0.13645388,0.0006285145,0.17504859,-0.07142345,0.06890382,-0.12021602,0.006850497,0.092927374,0.062241063,-0.04451388,-0.025996845,-0.0066368217,0.02987212,0.08748466,0.07867137,0.11318763,-0.0022349125,-0.141831,0.09466982,0.09575532,0.1943476,-0.054167237,-0.23923628,0.07361946,-0.15185542,0.01934328,0.19446595,-0.0032825908
189,-0.041563474,-0.04317539,0.00073164044,0.08542359,0.03507146,0.028675832,0.11868411,0.035176527,0.00079232105,-0.037440028,0.12255714,0.034796543,-0.037721213,0.020591883,-0.044032056,0.047849707,0.006680517,0.11524363,-0.027623815,0.06666684,0.10438885,0.031102244,-0.040467754,0.038811736,-0.20775062,0.10230796,0.084612384,0.14787522,0.001265587
190,0.082015686,0.06034422,0.00094404636,0.07932213,-0.028561383,-0.04241211,-0.024077356,0.07406953,3.522795e-05,0.1112784,-0.041090507,0.003255271,-0.022675939,0.0036762347,0.030221462,0.05100509,0.07324239,0.076232836,-0.0068649203,-0.072216615,0.121131346,0.12921642,-0.03837591,0.058711097,0.11021134,-0.035303973,0.024316054,0.092760354,0.044193648
191,-0.01615043,-0.04078435,0.0034552466,0.0065949913,-0.07500791,-0.01093671,0.060341943,0.01818464,6.646219e-07,0.013411498,0.06630545,0.09559291,0.046321724,0.034336455,0.03625505,0.078611255,-0.12020659,0.12233206,-0.03383638,0.092633836,0.099482715,0.015307348,0.004947147,0.06310318,-0.26060992,0.20123942,0.1269517,0.09725726,0.020229714
192,0.032563772,0.065026075,0.016493993,0.077203445,-0.022494078,0.059630718,-0.07182208,0.10037804,0.0080098575,-0.040248726,-0.15229173,-0.02290161,0.024253825,0.05359123,0.09856939,0.017401632,-0.0996889,0.10889333,-0.016118864,0.06379868,0.033227254,0.050792314,0.054984774,-0.011851221,0.15134324,-0.10701743,-0.012519764,0.13851534,-0.033866726
193,-0.0016788319,-0.014689981,0.00044202292,0.004745046,-0.1501116,0.116125405,0.07987438,0.052797448,0.007060198,-0.022009827,-0.0012483094,0.008091748,-0.018453456,0.03826958,0.06113316,0.06268848,-0.01709196,0.15354176,0.009494154,0.18890978,0.23943932,0.06705615,0.012615504,0.05730302,-0.13649353,-0.0035008509,0.016981142,0.096268624,-0.00591781
194,0.01543752,0.0077168792,0.012284475,0.08881736,-0.11793845,0.014825677,-0.013216969,-0.021547595,0.02545919,-0.02073354,0.08458549,0.04253859,-0.07108282,-0.018323254,0.04509815,0.072988145,-0.042700887,0.041736796,-0.039430406,0.07065134,0.14091007,0.058619045,0.05526671,-0.069936395,0.016819423,-0.06161846,0.018123683,0.19273916,0.021165362
195,-0.02211221,-0.0035380498,0.0017115942,0.007692409,0.087270126,0.08788913,0.018075934,0.09935412,0.013019378,0.10942524,0.006995909,0.0773676,0.014560403,-0.0019509392,0.057635777,0.047238935,0.032157063,0.06992395,-0.071409725,0.07728183,0.20447549,0.09882189,-0.0027981065,0.1178386,-0.034696303,-0.03262997,0.030609904,0.11193175,0.11866968
196,0.009280931,0.06447992,0.012475681,0.051519208,-0.04981877,0.029049601,0.25655547,-0.07166336,0.00795977,-0.030656608,-0.007396782,0.017023675,-0.003168285,0.021058789,-0.009959434,-0.012941631,-0.13124974,0.025054026,0.030710526,-0.061724037,0.21284202,0.052534975,-0.047380276,-0.011933931,-0.12256287,0.048693888,0.02567032,0.12864846,0.07302832
197,0.1857604,0.15115456,0.0044258954,0.0094466675,0.035295263,0.04472228,-0.17873767,0.088945985,0.00035814792,0.016039899,-0.11993214,0.010415137,0.012060076,0.025384117,0.10032986,0.17068002,0.07132083,0.034911476,0.010611871,0.07688169,0.16038676,0.07984931,-0.07185378,0.103734426,0.16665822,-0.09765766,-0.014788141,0.1706241,0.0515489
198,-0.13590316,-0.07933254,0.105340205,0.08594452,-0.046960115,0.045133688,0.15359259,-0.027788006,0.08151237,-0.04864666,0.18228069,0.019392723,0.059350558,0.056754574,-0.033296686,-0.031219278,-0.025606178,0.26706386,-0.07616802,0.09423068,0.057657946,0.0023801266,-0.02332881,0.006381863,-0.11316663,0.14520273,0.09609765,0.19815966,-0.05214884
199,0.15547998,0.06848942,0.00064754416,0.10079247,-0.049902517,-0.051894195,-0.083906,0.033813067,0.012673327,-0.012978639,0.040419877,0.0100982245,0.017353851,0.044650868,-0.015347865,0.038947523,0.05406642,0.16527055,0.057975486,0.052320242,0.12802324,0.17657271,-0.08809469,0.04375457,0.05964628,-0.042876575,-0.043038677,0.054839686,0.02290398
200,0.0069890246,-0.071045995,0.009328033,0.08039799,-0.07304056,0.0036791116,0.14160152,0.1165901,0.00834194,0.03778969,0.06403279,0.10050021,0.072615325,0.19448048,0.022145804,0.024149422,-0.011102513,0.16911976,-0.010767367,0.03199706,0.1473074,-0.01493299,0.11984695,0.13073584,-0.18498068,0.21791653,-0.022095362,0.15021771,0.03444052
201,0.06466517,-0.0028155397,0.049093507,-0.022599772,-0.15310943,-0.024985952,-0.07627327,0.06346515,0.0048170695,-0.013637856,-0.22943904,0.055252254,0.07141408,0.13132706,-0.03071386,0.16174865,-0.16846262,0.16326723,0.02461048,0.077746876,0.02741415,0.21538939,0.033985868,0.06467452,0.16446401,-0.07407358,-0.0975678,0.18896246,-0.076834336
202,0.01278408,0.01702571,0.033465255,0.08907719,0.00636217,0.12921597,-0.04281285,-0.08071327,0.048984826,-0.01568288,-0.056115683,-0.018624045,0.1267485,0.16907157,0.076880746,0.09421389,-0.11559058,0.19096749,-0.025828006,0.093250185,0.057555493,0.08632142,0.01477075,-0.06130687,-0.13885948,0.08361062,0.022385366,0.21414681,-0.107994504
203,-0.042733595,0.026338909,0.045125566,0.12075087,-0.0435527,0.07941654,-0.032944888,0.042930275,0.0075541963,-0.08966261,-0.038619876,-0.028848473,-0.066898845,0.051948883,-0.0038000124,0.019052455,-0.09739894,0.18806532,0.016375363,0.1301643,0.010873674,0.12826768,-0.12586223,-0.09094913,-0.05039133,-0.12275189,0.08437261,0.19051573,-0.078119785
204,0.008930656,0.034187485,0.030079292,0.18454649,-0.10170548,0.057574257,-0.018941924,-0.015268144,0.04545068,0.06737001,0.090520434,-0.022716608,-0.10937616,-0.008396424,0.12011257,0.08153898,0.18798685,0.16774467,-0.0077366605,-0.07882408,0.22596562,0.22109815,-0.033941887,-0.036312267,-0.09861593,-0.051038567,-0.022125872,0.07258305,0.06284603
205,-0.038045883,0.011440275,0.0044721966,0.036234487,-0.12226577,-0.027755741,0.11125284,0.032889258,0.012314947,0.0038966965,0.058437347,0.058885586,-0.024037734,-0.067341074,0.038223118,0.13925615,-0.034642864,0.016787145,-0.094538726,0.06540078,0.123036906,0.05756193,0.008591877,0.03416843,-0.28019556,0.13535678,0.048004042,0.13959517,0.084861495
206,0.0600041,0.019368047,0.0034604413,0.10027066,-0.035335824,0.043557193,-0.07131036,0.08911232,0.02250185,0.08429528,-0.02544108,-0.0043250374,-0.060355976,-0.071703285,0.03141139,0.08525064,-0.040068813,-0.066604994,-0.07042979,0.020080812,-0.017095214,0.07379384,0.08022342,-0.07294486,0.15054172,-0.13118376,0.048053235,0.109264135,0.041019086
207,-0.04397883,-0.02099678,0.060343288,-0.029537909,-0.02691696,0.06525431,0.11032305,-0.03559323,0.021208456,0.0986458,-0.014633725,0.0049245795,0.059008017,-0.020156696,0.051374786,-0.0014072293,-0.04846415,0.0035173967,-0.05985111,-0.03896272,0.1321015,0.01887755,0.014862056,0.057301275,-0.14845093,0.08663006,0.14232767,0.044150922,0.087544724
208,0.06026126,0.08000006,0.033278912,-0.02290301,0.021247707,-0.0023088884,-0.038505718,0.021757983,0.006641824,-0.037263308,-0.09369035,0.05733887,-0.060449712,-0.016991675,-0.0048059085,0.06466485,-0.121851474,-0.08866769,0.04035656,0.06817953,0.013460906,0.036911726,0.013267554,-0.08757667,0.048298776,-0.02563211,0.07102311,0.067749776,0.009869442
209,0.00034766662,-0.025911324,0.008593166,0.03360261,0.048116077,0.078072876,-0.029783493,0.2025454,0.07030742,0.043157194,-0.0332757,-0.0015535876,0.06652524,0.05490031,0.09386512,0.015830074,0.053495865,0.10552032,0.0004898831,-0.07066717,0.08210174,0.05159062,0.021872453,0.017934753,0.05831699,-0.059841316,0.062912166,0.064312436,0.0753165
210,-0.03990312,0.089663506,0.005084496,-0.0141785,-0.19025563,0.0053782393,0.042196035,0.0028280746,0.0017886884,-0.0755264,0.025392674,0.025328498,-0.01403809,0.061141185,-0.04975921,0.1237939,0.0063560978,0.13945472,0.034125067,-0.038418937,0.058533642,0.084285885,0.0874823,0.019068612,-0.118786305,0.017889675,0.0582842,0.10999599,0.06851353
211,0.22357464,0.020891348,0.0005383801,-0.058706287,-0.026323032,-0.0057534203,0.015756592,0.16272378,2.0629917e-05,0.054853052,-0.124030344,0.11171016,0.025476921,0.0371788,0.015297427,0.24465737,-0.0043810084,0.048197865,-0.068048514,0.09274516,-0.07751472,0.09375257,0.43742973,-0.017141502,0.08430125,-0.04069694,-0.0006626304,0.17221346,0.049923975
212,0.009322524,-0.09958457,0.021632064,-0.13372852,-0.09495218,0.07337294,0.11465827,0.055587403,0.08129224,-0.012138088,-0.4278824,-0.00082540605,0.12952122,0.12586184,0.0145032685,-0.007505462,-0.28060645,0.0945523,-0.049457733,0.011968432,-0.06412198,-0.02544612,0.011395864,0.0018263777,0.07283629,0.02242603,0.059454624,0.1038018,-0.07014914
213,0.06941669,-0.0046115653,0.009678119,0.02134677,0.027870052,0.15231551,-0.19053173,0.022933342,0.0009639914,-0.067730695,-0.06032139,-0.06936281,0.04312744,0.08539192,0.08230096,0.13641337,0.015909621,0.05894871,0.07233418,0.0889907,0.045921378,0.06544429,0.023408804,-0.27332363,0.0783557,-0.13037947,0.09228692,0.10067083,-0.22465467
214,-0.12924391,-0.03438082,0.0014054725,0.03971036,-0.07452438,0.057835206,0.10328714,0.015808996,0.02105314,-0.035882663,0.062601075,0.07530301,0.002954401,0.029747698,0.023914427,0.020434603,0.04392845,0.11427677,-0.023105027,0.039374784,0.010729664,0.052292418,0.12921447,-0.056476735,-0.117972344,-0.004693019,0.08742707,0.14599192,-0.09659239
215,0.059709974,0.0656864,0.0025009194,-0.04325455,-0.030548356,0.047795568,-0.028719455,-0.020816246,0.0018478453,0.008649571,-0.09280903,0.012461107,-0.057652153,-0.00451372,0.001029104,0.13002482,0.0007922426,0.15537348,-0.006920509,0.058791697,0.01476774,0.13747585,0.016804725,0.014950899,0.11802015,-0.10915372,-0.006040454,0.05653689,0.033050884
216,-0.009493409,-0.0024517272,0.045462903,0.050486535,0.0004793331,0.063227296,0.088688344,-0.022582129,0.009517459,0.10641244,0.02576937,0.0014667807,0.026481431,0.018582024,0.04292162,0.04476734,-0.032052673,0.02239513,-0.063331686,0.043696873,0.1040569,0.016300872,-0.021616267,-0.040909212,-0.19079778,0.17396294,0.058289737,0.071213864,0.033589702
217,0.050514013,0.019389588,0.019697342,0.03762223,-0.019648952,-0.0049965037,-0.059721854,0.07188828,0.016123269,-0.017766576,-0.0075753704,0.011119511,0.0005282089,-0.0075200438,0.009306596,0.046658393,-0.10920315,-0.07138472,-0.0064787334,0.26906875,0.17702551,0.042992003,-0.029106118,-0.06358879,0.06227093,-0.043035302,0.057727885,0.11281069,-0.017428357
