,x0(t),x1(t),x2(t),x3(t),x4(t),x5(t),x6(t),x7(t),x8(t),x9(t),x10(t),x11(t),x12(t),x13(t),x14(t),x15(t),x16(t),x17(t),x18(t),x19(t),x20(t),x21(t),x22(t),x23(t),x24(t),x25(t),x26(t),x27(t),x28(t),x29(t),x30(t),x31(t),x32(t),x33(t),x34(t),x35(t),x36(t),x37(t),x38(t),x39(t),x40(t),x41(t),x42(t),x43(t),x44(t),x45(t),x46(t),x47(t),x48(t),x49(t)
253,-0.054943763,0.0037294137,0.005485981,0.09749064,0.00089327805,0.024790913,0.017038712,-0.035085596,0.019423801,-0.0008330748,0.09945352,0.00093797507,0.17053087,0.25855985,0.099803254,-0.047958333,0.032835048,0.017788023,0.038539838,0.04722491,-0.02187717,0.0031827884,0.017050967,-0.09305434,0.012911477,-0.055736296,-0.047041405,0.23748547,0.1966601,-0.046572074,-0.0814999,0.09634386,-0.014463033,0.062423855,0.08218156,-0.122016825,0.052497122,0.030511472,0.028976865,-0.05689556,0.021518731,-0.02586192,0.0520782,0.004738819,-0.034750387,0.040608775,-0.006241376,-0.012516648,0.022816166,0.11963207
254,0.021601308,-0.0021350626,-0.004677617,0.038721137,-0.120908104,-0.004318469,-0.03024251,-0.002669245,0.04313437,0.0043141902,-0.08267147,0.124259576,0.14182977,-0.059659846,0.14965928,0.048978437,-0.10640428,0.07257961,0.07130531,0.0936837,0.0113455765,0.094521716,0.09440385,0.111114055,-0.045971964,0.14013173,-0.058199137,-0.022493854,0.032894462,0.12247338,0.031046512,0.042492587,-0.047451682,0.08782746,0.018596744,0.088344455,-0.031204741,0.22855711,-0.04200891,-0.13429612,0.024417521,0.1204973,0.07795667,0.20505804,0.051858205,0.16632974,0.0075828005,-0.005977204,-0.0061829286,0.03104017
255,-0.01658323,-0.02295412,0.060876396,0.001964128,0.13591054,0.103857934,-0.05663474,0.036212903,-0.08826664,0.014371613,-0.022062946,0.015609442,0.02472172,-0.052225377,0.030297287,-0.022768883,0.003023181,0.01948027,0.0006616432,-0.029404763,0.07576721,0.026690567,0.08828628,-0.06948426,0.2419076,0.15219927,0.017085712,-0.054328233,-0.08977468,0.046821035,0.048914686,-0.029576404,-0.079643875,0.1538923,0.27720898,-0.10478204,-6.046146e-06,0.06939963,-0.06604693,-0.007846678,0.08844817,0.113962285,0.12439312,0.17124869,0.071549445,0.021074854,-0.065410115,-0.0055128243,-0.03540979,0.028332297
256,-0.0043722102,0.008638606,0.057265524,0.009554465,-0.019828457,-0.104402244,-0.054730132,0.014730179,0.02047507,0.03316646,-0.015781257,0.005507758,-0.099188045,-0.07338337,0.10014139,-0.034270488,-0.19278903,-0.0044780932,-0.024068926,0.004503764,0.015401666,-0.025399668,0.120640084,0.054589987,0.26719907,0.030724071,0.073860005,-0.083075784,-0.020657426,-0.01609664,0.015572448,0.16064522,0.033224124,0.12532377,0.2150963,0.057191495,0.08173183,0.10329379,-0.009852833,0.08436291,-0.01844395,-0.023392387,0.10351323,-0.021988142,0.114543565,0.022383768,-0.03455758,0.01507976,0.12242822,0.113077834
257,-0.028127031,0.15562941,-0.008797317,0.034942754,-0.079129234,0.062622845,-0.018352166,-0.08907786,0.08962085,0.034070812,0.07731994,0.0059760823,-0.044578426,0.16335401,0.039262395,-0.044313833,0.06093297,0.008082878,0.04081797,0.0017653769,0.019442815,-0.028616216,-0.007891023,0.012437971,0.14753601,0.110317364,-0.062005743,0.13248485,0.0195295,-0.021698292,-0.09390601,-0.04907859,0.022835478,0.0775778,0.2545424,0.07515844,0.03706025,-0.0035139858,0.023907913,-0.03370285,0.05841078,0.03180215,0.11859769,0.028781794,0.023854222,-0.017095864,-0.07202285,0.037177283,-0.004864015,0.17635019
258,-0.015264141,-0.014782617,0.06311366,0.047613278,0.0125886295,0.00900304,-0.008492243,0.016534198,-0.005647663,-0.0039992617,0.04680928,0.02733853,0.12676993,0.06495088,0.0699498,0.0014325874,0.0442416,0.0920566,0.06895318,0.052690383,0.0469495,0.022893453,0.07323511,0.026265113,0.07226279,0.0029447023,-0.0008754676,-0.0067163943,0.07764737,0.038367037,0.0334573,-0.004347667,0.025326695,0.16841546,0.032535028,0.05576732,0.054339048,0.05505383,0.30043542,0.040020987,0.0062270053,0.08163473,-0.050079875,-0.0118254665,0.027839104,0.14261144,0.046804924,0.0044390224,0.019458132,0.28863573
259,0.02186057,0.007463786,0.044420287,0.005787381,-0.0077726436,0.10718314,0.051999144,0.010038016,0.029035896,0.05230241,-0.022696007,7.788233e-05,-0.042181637,0.06138719,-0.05969207,-0.013450113,-0.022406872,-0.016167093,0.17172898,-0.012206806,-0.0018221599,-0.02127102,0.024239643,0.027283635,-0.038678817,0.07833233,0.049315814,0.045056235,-0.060343996,-0.07144228,-0.009276349,0.032216664,-0.06634549,0.048109055,-0.036525276,0.009551424,-0.004726297,0.015554512,-0.017430805,-0.060597498,0.034827918,-0.06768966,-0.04971864,0.18257166,-0.021082632,0.03799728,0.03525741,0.05593213,0.031467702,-0.020275328
260,0.034259647,0.039723523,-0.0073798224,0.05623923,0.00046697934,0.055421155,0.004754169,-0.010272134,0.10010885,0.022253105,0.1091768,0.008998851,-0.0029704738,0.052899342,0.038205888,0.011043978,-0.07668563,0.01423431,0.026214976,0.018110361,0.01226985,-0.006810083,0.03739264,0.027277643,0.006754073,0.05504985,0.015277325,0.010954646,0.035993937,0.10220978,-0.038684998,0.10703065,0.07079326,0.1331133,0.2173796,0.06822775,0.033278763,0.06075356,0.025710925,0.03525205,0.08487643,0.056009173,-0.0044036875,0.017052606,0.081007116,0.070042774,-0.020744048,-0.013082962,0.023465915,0.0108671505
261,-0.042214755,0.055450004,0.028015163,0.12515633,-0.0016301274,-0.02297866,-0.014595221,-0.025201853,0.048626263,0.026784346,0.036617715,0.0582284,0.030861057,0.06495358,0.052140392,-0.035206698,0.010333782,0.023770276,0.047943182,0.016363047,-0.0057861754,0.0666953,0.010601861,0.08635613,0.091188245,0.02298136,-0.064941555,0.20869443,-0.015360988,-0.009035307,0.03458917,0.023441948,0.0026092753,0.080490395,0.07125836,0.05789464,0.017434139,0.03489226,-0.00070289563,-0.046688426,0.08419476,0.066750385,0.0045622457,0.075894594,-0.03333445,0.052528024,-0.07565725,0.0012695435,0.0889776,0.1530661
262,0.06830658,-0.015981182,0.069840565,0.016967664,0.06549871,0.022506557,0.09170894,-0.01813589,0.04746413,0.024291083,-0.017115831,0.0014595111,0.0901099,0.25849193,0.10288859,0.021716798,-0.011582455,0.027996942,-0.013047232,0.12743098,0.0015126765,0.25318015,0.024750391,0.025625631,0.11569761,0.12475427,0.0051264013,0.04304275,0.083350636,0.14869206,-0.011604631,-0.025702324,0.022181727,0.20594552,0.038100667,-0.04654047,-0.01173916,-0.011934832,-0.0102479,0.15681732,0.017554635,0.13456118,-0.017219797,0.042037293,0.07247941,0.025675492,-0.014667122,0.02851754,-0.0022708178,0.055774722
263,0.05984231,0.002593966,0.07508681,0.07593981,0.093336985,0.025167707,0.024837386,0.027284084,0.063107245,0.06670544,-0.02748604,1.4069991e-07,-0.008555874,-0.010426484,-0.09214553,0.09746563,-0.10858074,0.0063036494,-0.007990102,0.05618403,0.00075933384,-0.034920283,0.09905934,-0.10831692,0.07094727,0.04852808,0.027485443,0.09586406,-0.021892458,0.019373227,0.066725865,0.07079195,-0.07906608,0.06139978,-0.023995979,0.015862845,-0.0045065843,0.08422474,-0.022522664,-0.042763293,-0.023293342,0.10647279,0.027983367,0.105853885,-0.07083894,0.1154565,-0.0015595304,0.13646458,0.09690212,0.010726486
264,0.080493934,0.019806445,0.10635571,0.02035865,-0.087092705,-0.036294423,-0.10335401,-0.091398776,0.023053778,0.038378347,0.09655562,0.032273516,0.0034905504,0.08568697,0.10131046,0.104459025,-0.054563,-0.010473639,0.04167992,0.07572653,-0.024220696,-0.0058382303,0.074797854,0.028037325,-0.0031256527,-0.0042618555,0.00076976116,0.114646,0.00034785736,0.094474025,-0.039269812,-0.045653496,0.07811051,0.116577715,0.16744101,-0.030644838,0.02746754,0.09457108,0.016860139,-0.080155864,0.03660517,0.0044415733,0.039552722,0.05287243,0.009025347,-0.008068208,0.1724794,0.06986884,0.013268258,0.0138913635
265,0.05713802,0.0033952137,0.021170842,-0.02508433,0.07491331,0.14984562,-0.051599592,0.01277721,-0.047168083,0.07810973,0.07736629,0.006173024,0.0026240568,0.0391752,-0.0371942,0.014027983,0.040920552,0.057024173,0.07811768,0.038120784,0.053297967,-0.019483097,0.043746244,-0.08741983,0.16761187,0.14634886,0.19763798,0.0010409383,0.09646748,0.014497754,0.021267204,-0.10243903,-0.03756895,0.1832582,0.016040508,-0.06642393,0.034452815,0.063258655,-0.0061327424,-0.002376169,0.06283544,0.106138594,0.055072483,0.0034606531,0.052943982,0.07093209,-0.02452743,-0.023375353,-0.0473459,0.14474976
266,-0.012590374,0.10813114,0.06786606,0.14968315,-0.008337044,0.09492001,-0.094963074,0.019807573,0.0049455473,0.010616704,0.025008736,0.014319421,0.07707815,-0.026453929,-0.004477326,-0.018497635,-0.040545736,-0.010011749,-0.0488197,0.023094513,0.04508595,0.005704089,0.1925928,-0.006716322,0.17948587,0.005666261,0.07533931,0.0005353503,-0.016112775,-0.009209926,-0.026287109,0.011930859,-0.021558568,0.10445474,0.16251272,0.14685597,0.047796495,0.11743498,-0.0021670493,-0.055988826,0.011852227,0.009181402,0.039351694,0.0850685,0.13453582,0.0886269,-0.010230675,-0.0036084875,0.14480431,-0.004129056
267,-0.032726146,0.04047085,0.031630315,0.07772647,0.0053846464,-0.007165689,-0.060760356,-0.07135022,-0.011049172,0.04028307,-0.010742184,0.0419664,-0.021386296,0.06443831,0.13947718,-0.048981667,0.050924815,0.014983485,-0.054311536,-0.017881013,-0.035495993,-0.026081204,-0.005443508,0.025687436,0.22683534,0.054122962,0.004434509,0.0730966,0.020045495,-0.0626863,-0.10596395,-0.041344535,0.019870054,0.12545733,0.18155779,0.03998672,0.0216287,0.025538567,0.028197426,0.057764784,0.0903209,0.07919973,-0.055454034,0.07711379,0.058051556,0.024223752,0.081854396,-0.00090425834,0.04869873,0.118833944
268,-0.0010012565,0.01191617,0.056246936,-0.015281595,0.032395426,0.013463939,-0.016790144,-0.004796207,0.040059336,0.016983036,0.0045349244,0.014872853,0.04131365,0.03587009,-0.04936178,-0.027054198,-0.034735553,0.053639323,0.09753136,0.020926297,0.009006245,-0.01572147,0.08726992,0.05472701,0.073750086,0.04549649,0.002375268,0.12086289,-0.0010693278,0.004147972,-0.026040383,-0.021484073,0.06640047,0.03548332,0.051234715,0.027982935,0.044173956,0.12846541,0.004836211,0.029922133,0.021253228,0.014973594,-0.015202574,0.02396195,-0.0044922517,0.048722297,-0.018171823,0.07866496,0.038698945,0.17424878
269,0.03037659,0.0012923348,0.016576067,0.007839452,0.029956643,0.04751689,-0.041373555,-0.009929165,0.00857896,0.045385923,-0.0013701078,0.054868795,0.012904324,0.023076566,-0.04705189,0.034760475,0.098201536,0.019913524,0.024991183,0.01309373,-0.008889912,-0.026743254,0.045569606,0.029687557,0.07365905,0.029767359,0.018617477,0.29346493,-0.07646367,0.010627416,0.013941513,-0.04985739,0.039227817,0.18269943,0.06429092,-0.024021082,-0.003820638,0.016621653,0.005103589,0.034907386,0.06312056,0.07201823,0.011648001,0.04781716,-0.053237706,0.005065191,0.012548283,-0.023260634,0.08184317,0.060937054
270,0.108634405,0.009574732,0.036337856,0.0122402,0.08822614,0.005390212,-0.012073604,-0.018626817,0.06362488,0.14779761,0.04228206,0.0037496302,0.09114875,0.056654274,-0.03378889,0.030493204,-0.10786395,0.058298394,-0.0070702992,0.098201565,-0.020145414,0.0010256125,0.088454664,0.00620169,0.10942812,0.04473774,0.043330047,0.097868934,-0.019581847,0.056252066,-0.044406813,-0.021707585,0.036025345,0.11081191,0.05390947,-0.01193179,0.0045715417,0.05395026,-0.005471497,0.037647698,0.080540955,0.1615126,-0.017706513,-0.016051192,-0.018598579,0.050819695,0.01850935,0.0012299996,0.10586645,0.06360636
271,0.03544975,0.025935143,0.09650361,0.074676,0.023735562,-0.0468048,-0.09248012,-0.022956254,0.013507817,0.26868936,-0.026335977,4.3348453e-05,-0.034716263,0.124291524,0.049952,0.043336965,0.013957962,0.04987242,-0.0059908554,-0.011769511,0.08008112,-0.014541384,0.0166227,-0.050011724,0.16981347,0.047704626,0.04119484,0.09983033,-0.05144665,0.042674847,-0.07457559,-0.115113415,-0.0071378625,0.16139364,0.051302236,-0.00670482,0.0019583097,0.05118761,0.0072377548,-0.0030392045,-0.009712889,0.032787662,0.07240533,0.06560362,-0.03065623,0.08936191,-0.09333703,0.041695915,0.024641033,0.059791107
272,0.06916083,0.02332561,0.17077066,0.0850936,0.105585605,0.028139722,-0.13406563,0.01447537,0.021570584,0.07435199,0.13402522,0.008940468,-0.012974191,0.04118827,0.06175723,0.058991358,0.011548527,0.04973437,0.011400275,-0.0027229693,0.008306844,-0.036389705,0.06459386,-0.009845974,0.17514136,0.044770632,0.06931081,0.026587531,0.02927818,0.039087623,-0.032911014,0.14670636,0.030507699,0.060473654,0.076442,-0.06851399,0.02093393,0.13413666,0.032916438,0.065726295,0.035467356,0.08206539,-0.012871727,0.056250453,-0.019157585,0.14596878,0.013796819,-0.017770868,0.042596046,0.06614101
273,0.0950269,0.05054176,0.045224864,0.025086671,-0.013080761,-0.044914775,-0.101218425,-0.06359786,0.099811465,0.08828153,0.059333347,0.002449855,-0.023748435,0.15480497,0.022815628,0.023388412,-0.04193711,0.02036695,-0.0017416338,-0.005718272,-0.0019246731,-0.063490465,0.03938165,-0.03198449,0.08275974,0.05400183,-0.03590467,0.073821634,-0.043171216,0.12828565,-0.043573037,0.09689976,-0.008565903,0.063455395,0.09990054,-0.07207241,0.025702914,0.098051146,0.0063529187,-0.09284806,0.027723102,0.0027396376,0.012911306,0.0816921,-0.06298714,0.2528393,0.005061919,-0.036135502,0.048308287,0.07000433
274,0.057312917,-0.01768692,0.0014196237,-0.006321092,-0.05934986,0.055227615,-0.10517533,-0.037555307,0.039994985,0.026216285,0.08004615,0.0023596871,0.013565653,0.13554187,0.107409835,0.03199259,-0.03598619,0.023779957,0.04716806,0.005709039,-0.0073599704,-0.022343187,0.07191721,-0.10050875,0.095349975,0.039598092,0.051988915,0.02253276,-0.021742439,0.09917691,0.06439338,-0.024458535,-0.031625796,0.14163098,0.1215541,-0.17520998,0.026893035,0.08410766,0.023248708,-0.03911601,0.049711082,0.08946176,0.15103778,0.103417546,0.007308544,0.15039605,-0.0073656067,-0.052347608,-0.06779791,0.104540735
275,0.016265718,0.0485994,0.052062117,-0.01065664,-0.04648622,0.09924561,-0.09669987,0.0768274,0.01608415,0.14266789,0.032779235,0.00046077766,0.015101135,0.073190466,0.03497015,0.013596262,-0.20257784,-0.009036662,0.14739482,0.00986526,0.028286705,0.1023152,0.12360674,-0.071405485,0.11190898,0.09968981,0.03117691,-0.047471497,-0.035390653,0.034846064,0.047179546,0.049948476,-0.054701865,0.17549121,0.18057296,-0.025848776,0.020330433,0.09805103,0.0015186309,-0.028088199,0.048562612,0.08213307,0.13488902,0.08342086,0.04492122,0.169648,-0.027628113,-0.025210274,0.009728965,0.047011044
276,0.051004034,0.020149607,0.0447509,0.07679603,-0.010375105,-0.021334466,-0.15211993,-0.040123217,0.022758354,0.029479044,0.015539262,0.000292793,-0.07983619,0.13613997,0.06509312,-0.018574717,-0.08863972,-0.022971148,-0.0666218,0.0015566237,0.088114016,-0.015559513,0.1183719,-0.022472307,0.18029459,0.032804437,0.0059684664,0.0058706813,-0.029786447,0.052436836,-0.020388821,0.008618165,0.02980771,0.20839767,0.35442895,0.034276903,0.0109258555,0.06549376,-0.0035594366,0.025308952,0.027380645,0.12067028,0.11226214,0.07729071,0.034230124,0.12900034,-0.11428554,0.11381237,0.042089477,0.1573863
277,0.040561467,0.003226648,0.073510185,-0.009912961,-0.005451222,0.02762882,-0.058718316,-0.029987935,0.028438868,0.028865222,0.047946356,1.65056e-06,0.07768516,0.103691965,0.117899485,0.01779077,-0.08341412,0.057439912,0.019540861,0.003283715,0.008587113,0.06750465,0.097066656,-0.043475613,0.31663266,-0.03702378,0.027831718,0.06628735,0.06262189,-0.008976389,0.0040769204,-0.07802228,-0.006227218,0.14715487,0.09448765,-0.03980926,0.04522406,0.15773097,0.03059408,0.03993348,0.024374783,0.017992971,0.025954427,0.042768072,0.0069805835,0.05168068,-0.049944635,0.025972279,0.071926974,0.23410134
278,0.03478095,0.014217286,0.051446375,0.0013844306,0.023659572,-0.010909711,-0.07314405,-0.031912435,0.022708172,0.07072882,-0.00673359,0.10574185,-0.017643824,0.0113838855,-0.014658765,0.09854506,-0.06990879,0.0349942,0.06914094,0.001021713,0.0033534504,-0.011553099,0.11195564,-0.015776066,0.133505,0.04407318,0.06176477,0.05323465,-0.09315219,0.0794265,-0.04392352,-0.0654715,-0.0068663396,0.23144367,0.2629791,-0.0014965106,0.00033522537,0.06774186,-0.014147972,-0.044797286,0.040616248,0.06354299,0.05563356,0.20244066,-0.021798342,0.11520512,-0.008961592,-0.0012389189,0.065034464,0.10997668
279,0.039377067,0.2509422,0.03203397,-0.0077456986,0.067630544,0.033674326,-0.06910194,0.006078325,-0.034723215,0.0304236,0.10842931,0.0041179424,-0.052281428,0.12865058,-0.0021960596,0.024800923,-0.15613559,0.112968326,0.037301425,0.013706911,-0.01625359,0.0030402243,0.10268764,-0.046649747,0.25382164,0.044627246,0.08372135,0.07387722,0.0781631,0.0092343,-0.054293383,-0.082624584,0.038960755,0.15677214,0.19858508,0.010225799,0.10209702,0.16055429,0.021043884,0.030734925,0.08938913,0.059620652,0.021378418,0.0048111062,-0.051379394,0.055062145,0.08333771,-0.022478698,0.010842776,0.19965914
280,0.101113595,0.13268535,0.12907326,0.23149993,0.051753294,-0.050274923,-0.117091045,0.00010072254,0.035428587,0.032062862,0.11754796,0.010177518,0.116074346,0.01921657,-0.0390884,0.028207129,-0.047809646,0.056957167,0.069061205,0.14424099,0.05307988,0.04570151,0.02857405,0.22300571,0.28096423,-0.024061423,0.036710855,0.03306005,-0.08098063,0.052693132,-0.04032073,-0.10355905,-0.027849978,0.26614192,0.18435687,0.079790056,0.1747156,0.07751153,0.05517781,-0.06820513,0.014822583,0.062662706,0.052324276,0.040700912,-0.094796814,0.1354451,-0.097192585,-0.008353766,0.033558574,0.14199035
281,0.11669472,0.019260125,0.034302562,0.066469885,0.12685254,-0.0005594948,0.15122099,0.02229801,-0.05404385,0.115584046,0.06567125,0.0014452613,-0.15565181,-0.019148424,0.1597892,0.07191278,-0.049860165,0.143619,-0.07087251,-0.06716549,-0.0083174445,-0.059882972,0.012708099,-0.07484664,0.22265883,0.17331284,0.07418313,-0.026073474,0.08761394,0.040076677,-0.010255346,-0.080223635,0.06620498,0.16128093,0.028768873,-0.032901384,0.10151607,0.021784369,0.0476589,0.041202653,0.10851021,0.09695925,-0.01409714,0.11172429,0.0038017957,-0.013040989,-0.03127136,0.015858626,-0.027600732,0.09583989
282,0.018601073,0.10710733,0.060350463,0.1064422,0.016514435,-0.04161522,-0.08546293,0.0055162143,0.04641882,0.03209753,0.17344688,0.00027298686,0.12784266,0.07555054,-0.0062091434,0.10002298,-0.13610531,0.007309193,0.2231313,0.049575288,0.12180798,0.021804605,0.07683688,-0.018555168,-0.06490865,-0.049834415,0.047289636,0.071363024,-0.028071534,-0.027063968,0.0068452135,-0.025511723,-0.021449111,-0.020128911,0.11300081,0.09541561,0.12087102,0.10156379,0.040360514,-0.103400126,0.12886333,-0.16105819,0.07902355,-0.01984513,-0.13288942,0.11114426,-0.078062795,-0.021285687,0.04043565,0.07500024
283,0.10288709,0.056226373,-0.07286012,0.070024505,-0.05692291,0.060779862,0.0027733147,-0.020036537,0.05060742,0.03567993,0.053897165,0.0056373547,-0.04189389,0.04846895,0.17825218,0.26740533,0.06581758,-0.00066706724,-0.038429536,-0.036174245,-0.0048625297,-0.014599878,0.038663585,0.13767414,0.12521805,0.12361039,0.09206425,0.04579576,0.02093834,0.08896469,0.014586322,-0.07522563,0.04262002,0.30744588,0.07301058,0.0301697,0.07399666,-0.00567507,-0.00014856458,-0.051510632,0.0665942,0.09833734,0.01973982,0.115802795,-0.0154037895,0.094223775,-0.10002148,-0.014451933,-0.07113637,0.09556935
284,0.003909303,0.09257373,0.049218513,0.021098275,0.07346286,0.007894154,0.05387033,0.076878704,0.025317103,-0.026669815,0.19392973,1.00425e-05,0.088194974,0.014668578,0.07678204,0.081936985,-0.15820728,0.0015746653,0.10407041,0.0612479,0.029819546,0.04015184,0.2321963,-0.068436794,0.10394585,-0.013388471,0.0359196,0.120796,0.065281525,-0.050647106,0.031929944,0.03019686,-0.04158262,0.0023092853,0.07420198,0.07332751,0.11287231,0.061562296,0.04913166,-0.013750881,0.122387566,0.0058561955,-0.05235628,0.04791258,-0.14002496,0.007588639,0.0033839482,-0.005446913,0.014759624,0.105663374
285,0.104027115,0.027369123,0.03092502,0.112190664,-0.08189419,-0.040675305,-0.051269833,-0.05955322,0.047050446,0.05569592,0.09215288,0.09093358,0.024172343,-0.015783858,0.07238991,0.10747205,-0.024189195,-0.011026587,0.07120537,0.015461085,0.011626957,-0.007048806,0.0047335513,0.024003424,0.08537743,0.081278965,0.0053549274,0.019274859,-0.0045880545,0.08743803,-0.0030663908,-0.013627714,0.17437805,0.26551822,0.12015809,0.21489453,0.0335483,-0.0033478641,0.058660783,-0.066965714,0.020856917,0.005849745,0.03472578,0.08501653,-0.014616042,0.040390655,-0.1338522,0.009301551,0.1395362,0.042403135
286,0.022849143,0.011949821,0.003898043,0.0019047409,0.05095411,0.06487595,0.003481185,-0.019096535,0.022468898,0.018149698,0.08615739,0.054901414,0.14793491,0.08248393,0.17803988,0.100866124,0.022456735,0.05027562,0.10164792,0.062134072,0.010395277,0.007357305,0.029133175,-0.09566906,0.06460648,0.12854004,0.13278417,0.22464383,0.082685515,-0.020391379,-0.07242185,-0.1148308,0.046367332,0.1151396,-0.025069598,-0.066713974,0.05056729,0.059504956,-0.0055238567,-0.057256594,0.040719032,0.048786804,-0.08691408,0.06131935,-0.08194852,0.039099697,-0.021993982,0.0015128492,-0.052260105,0.10151022
287,0.043037906,0.07254255,0.024845064,0.002486369,-0.015702207,-0.057667866,-0.07733846,0.035138935,-0.009924498,0.018166903,0.0068338187,0.01222619,0.04482317,-0.08641726,0.22281659,0.048319284,-0.14393382,0.07728003,0.20242715,0.03931923,0.06753227,0.012383151,0.11984776,-0.0010605538,0.038735673,0.14317358,0.042890593,-0.04796131,0.0037508626,0.063999355,-0.04003811,0.03217529,-0.011336159,0.11794836,0.055005733,0.14112361,0.07401195,0.14342785,-0.045425605,-0.097765416,-0.012176966,0.06152291,-0.0109543735,0.17191976,-0.0689889,0.10199936,0.041810147,-0.011133472,0.037942998,0.0025134608
288,0.05194032,0.022794815,0.031480853,0.063,-0.05326665,0.03815695,-0.08096608,-0.019501304,-0.01650303,0.016037615,0.039572895,0.017314026,-0.035974547,-0.0047499156,0.045142002,0.04615376,-0.041142568,0.020033428,0.038443588,-0.02503048,0.03436829,-0.0113294395,0.09961344,-0.036334556,0.082210645,0.02939668,0.0035123583,-0.0020045033,-0.06877565,0.02828525,-0.02171932,-0.05286241,-0.022858795,0.31932247,0.21047392,-0.02036671,0.043740302,0.10517846,-0.005241624,-0.056244023,0.085151695,0.0013236513,0.00019283127,0.09858367,-0.03068818,0.13603127,0.0052289143,0.046423465,-0.07684024,0.045861468
289,0.07817871,0.0023260838,0.007224847,0.007941676,0.014977112,0.012234368,-0.05458875,0.038848523,-0.01939712,0.0922484,0.06507719,0.0005100199,-0.030097632,-0.02864613,0.09462978,0.015640296,-0.16780785,0.064670384,0.09314974,-0.008995451,0.01921263,0.058656648,0.11890079,-0.039556522,0.17347649,-0.009287348,0.059540294,-0.065245055,-0.010202752,-0.018612685,0.03867832,-0.018179089,0.02567537,0.09809875,0.17327967,0.011599288,0.16762903,0.15378219,0.08770451,0.014367947,0.03247639,0.051987953,0.037756287,0.06343301,0.042411216,0.014208374,-0.052377913,0.034656268,0.0035939598,0.14385214
290,-0.013441814,0.13085616,0.10909146,0.025969457,-0.094462395,-0.010211318,-0.032795295,-0.040891767,0.055177897,0.08249,0.10849166,0.020631926,-0.008681018,0.020272076,0.039575536,0.03384529,0.018497773,-0.01652503,0.06573859,0.040060375,0.020300047,0.019267097,0.03266745,-0.02626525,0.15481406,-0.013034087,0.07923711,0.020501308,-0.026525348,0.0663532,-0.02789391,-0.07505495,0.060663782,0.158604,0.18797599,0.07555561,0.06495574,0.030448273,0.037415676,-0.04046522,0.07308269,-0.017569192,0.06437617,0.010020291,-0.04214696,0.057460718,-0.09532447,0.016199505,0.048324563,0.09889376
291,0.08825947,0.048174646,0.00079468545,0.14147583,-0.007158699,0.0671128,-0.06571821,-0.02529678,-0.016143885,0.061877873,0.07844332,0.00013089964,-0.060937025,0.08464466,0.09582281,0.1662149,-0.02211772,0.017058803,0.034895353,-0.012221347,-0.001689,-0.025539467,0.0218021,0.015878212,0.14317591,0.08649583,0.07661648,0.036238343,0.029819764,-0.045304455,-0.04652782,-0.06538107,-0.012936447,0.101401486,-0.037029035,0.0022809647,0.08611761,0.051404763,0.011881489,-0.0149483755,0.088984266,0.057289068,-0.06396264,0.02044738,-0.0042736363,0.037074257,0.019805279,0.006198011,-0.019295324,0.12978502
292,0.009252196,0.038889214,0.04715903,0.05434227,0.014812985,-0.025769843,-0.036631234,0.008458879,0.011868153,0.13395876,0.32930818,0.030166732,0.1065072,0.024040278,0.18107958,0.0022930303,-0.02571572,0.035330057,0.036885317,0.03183978,0.004828906,0.004904989,0.0068491627,-0.019792119,0.023127057,0.030218918,0.025026474,0.075674385,0.015584171,0.04343509,0.03607136,-0.0467468,0.019407254,0.09758293,0.12832305,0.02427336,0.09215619,0.05341092,0.079810955,-0.07979136,-0.00080980314,0.022748169,0.10710586,0.012013589,-0.06352793,0.07884824,-0.05485544,0.048467234,0.029777179,-0.0005078352
293,0.055580404,0.09280773,0.085026674,0.03596117,-0.00073803216,0.00821598,-0.08905971,-0.030943187,-0.015752729,0.024097785,0.009287317,0.00017476127,-0.012067648,-0.024268448,0.10922011,0.03209517,0.0065587834,0.099121876,0.13853467,-0.011558499,-0.0067745447,-0.0067205764,0.034439676,-0.018925406,0.007460463,0.07235681,0.044311423,0.027315028,0.011749308,0.03794582,-0.027396545,-0.042719357,-0.030202426,0.075531855,0.0007147824,0.02900661,0.013380745,0.116586804,-0.027991425,-0.022715677,0.019197369,-0.023166899,0.012060029,0.102049366,0.0438326,0.040805664,0.054704733,-0.0055839275,-0.033204805,0.043327607
294,0.032439414,0.046713494,-0.01022878,0.16145766,0.015496752,0.06385143,-0.077673964,0.040035836,-0.0104746865,0.06573345,0.043281715,0.0024488159,-0.024875544,-0.016988128,-0.049334045,-0.018695656,-0.030007564,0.04119091,0.041067835,0.006485707,0.016538914,0.089077756,0.036745608,-0.04595604,0.0973564,-0.0014251405,0.058114637,-0.002596166,-0.07741962,0.041644946,0.0011866335,0.019050585,-0.015228267,0.16676754,0.2102314,0.021182887,0.11011585,0.09503614,0.011271458,-0.020852072,0.06836159,0.19265804,-0.020609116,0.035290636,-0.042796098,0.03059131,-0.004314538,-0.004173113,0.03170603,0.030419465
