,x0(t),x1(t),x2(t),x3(t),x4(t),x5(t),x6(t),x7(t),x8(t),x9(t),x10(t),x11(t),x12(t),x13(t),x14(t),x0(t-1),x1(t-1),x2(t-1),x3(t-1),x4(t-1),x5(t-1),x6(t-1),x7(t-1),x8(t-1),x9(t-1),x10(t-1),x11(t-1),x12(t-1),x13(t-1),x14(t-1),e0(t),e1(t),e2(t),e3(t),e4(t),e5(t),e6(t),e7(t),e8(t),e9(t),e10(t),e11(t),e12(t),e13(t),e14(t)
261,0.03531861,0.05722619,0.098382756,0.017683804,0.14508736,0.780226,0.44197157,0.18085234,0.5050073,0.8947574,0.3641356,0.27052754,0.19504955,0.041494068,0.2252635,0.0042008203,0.07386938,0.10509703,0.015703324,0.20354447,0.7181646,0.53324693,0.2823865,0.5108661,0.79120266,0.27370414,0.23874027,0.2503759,0.06697507,0.19659239,0.001831074,0.004677672,8.656373e-05,0.017683804,0.0038940995,0.0032333564,0.02325217,0.041899856,0.016602824,0.004887555,0.04562678,0.039851084,0.044129215,0.041494068,0.0011708236
262,0.029354123,0.06767766,0.11705766,0.018461851,0.09510743,0.7494105,0.4263734,0.31158435,0.55982006,0.80312496,0.30107477,0.17075773,0.13618597,0.002093168,0.26308125,0.03531861,0.05722619,0.098382756,0.017683804,0.14508736,0.780226,0.44197157,0.18085234,0.5050073,0.8947574,0.3641356,0.27052754,0.19504955,0.041494068,0.2252635,0.0086070895,0.018486287,0.0044259084,0.018461851,0.0046812627,8.245461e-06,0.016638797,0.11185726,0.007942094,0.0030484695,1.8577233e-05,0.002527074,0.007326421,0.002093168,0.049166802
263,0.008537972,0.107868955,0.14395405,0.0014501001,0.22107793,0.78234637,0.40922076,0.2624594,0.55606,0.89631474,0.3152972,0.31304544,0.13815984,0.0007521069,0.22241737,0.029354123,0.06767766,0.11705766,0.018461851,0.09510743,0.7494105,0.4263734,0.31158435,0.55982006,0.80312496,0.30107477,0.17075773,0.13618597,0.002093168,0.26308125,0.007491388,0.04934012,0.012413421,0.0014501001,0.06528576,0.060146853,0.013085129,0.09724494,0.072067924,0.05921636,0.011380397,0.06488562,0.024835818,0.0007521069,0.020647075
264,0.0006974394,0.09818237,0.14383578,0.004481687,0.13498822,0.8270151,0.40264434,0.16225222,0.5618243,0.8547742,0.56415534,0.25807992,0.18961222,0.028798146,0.27871206,0.008537972,0.107868955,0.14395405,0.0014501001,0.22107793,0.78234637,0.40922076,0.2624594,0.55606,0.89631474,0.3152972,0.31304544,0.13815984,0.0007521069,0.22241737,0.000321386,0.026205346,0.032627102,0.004481687,0.0037585164,0.024926439,0.00076217006,0.00033463156,0.009134434,0.0014733475,0.21463826,0.0009387229,0.023468915,0.028798146,0.019860955
265,0.078476384,0.12335035,0.14785272,0.0035877393,0.10143925,0.70726115,0.5389164,0.3664937,0.545161,0.8364913,0.35932374,0.2122548,0.19878748,0.03146128,0.20785998,0.0006974394,0.09818237,0.14383578,0.004481687,0.13498822,0.8270151,0.40264434,0.16225222,0.5618243,0.8547742,0.56415534,0.25807992,0.18961222,0.028798146,0.27871206,0.06407731,0.05143246,0.008496692,0.0035877393,0.020313147,0.0075463317,0.0027004054,0.08406733,2.3935761e-05,0.0051272665,0.0036781302,0.010119619,0.061615344,0.03146128,5.717604e-05
266,0.030923462,0.1715135,0.10915603,0.00096969947,0.28060973,0.82289493,0.48455623,0.22975338,0.50083035,0.9741396,0.31551647,0.3264426,0.10293404,0.017842079,0.24983871,0.078476384,0.12335035,0.14785272,0.0035877393,0.10143925,0.70726115,0.5389164,0.3664937,0.545161,0.8364913,0.35932374,0.2122548,0.19878748,0.03146128,0.20785998,0.015192822,0.09758714,0.00522604,0.00096969947,0.09736286,5.569483e-05,0.00023702277,0.010853326,4.0375184e-05,0.016471742,0.027110204,0.0075942427,0.00024942454,0.017842079,0.013330831
267,0.011529166,0.06144327,0.13807164,0.00012380455,0.22948739,0.88141304,0.4266457,0.17328359,0.5936807,0.9437356,0.38785532,0.2552115,0.20603567,0.05849421,0.30700815,0.030923462,0.1715135,0.10915603,0.00096969947,0.28060973,0.82289493,0.48455623,0.22975338,0.50083035,0.9741396,0.31551647,0.3264426,0.10293404,0.017842079,0.24983871,0.0026081272,0.006865254,0.013152286,0.00012380455,0.11461071,0.045425355,0.011765644,6.362101e-05,0.0030653311,0.025877621,0.0011329093,5.5359063e-08,0.0032711301,0.05849421,0.058574658
268,0.032384407,0.19160092,0.16475104,0.0006402442,0.14902382,0.8521561,0.58568454,0.2358523,0.57479334,0.87060934,0.4376404,0.21247108,0.1937646,0.017700776,0.20610769,0.011529166,0.06144327,0.13807164,0.00012380455,0.22948739,0.88141304,0.4266457,0.17328359,0.5936807,0.9437356,0.38785532,0.2552115,0.20603567,0.05849421,0.30700815,0.0031373003,0.122565106,0.011246967,0.0006402442,0.062382024,0.078849174,0.13794443,0.036160044,0.0006545497,0.000933601,0.0089812055,0.026071826,0.002268862,0.017700776,0.0006012317
269,0.10960144,0.10249049,0.12480524,2.9983541e-05,0.11928007,0.73508793,0.54874194,0.2381739,0.5504094,1.0805833,0.34583962,0.29622632,0.13909379,0.00090031663,0.20727606,0.032384407,0.19160092,0.16475104,0.0006402442,0.14902382,0.8521561,0.58568454,0.2358523,0.57479334,0.87060934,0.4376404,0.21247108,0.1937646,0.017700776,0.20610769,0.10075105,0.020114975,0.021751398,2.9983541e-05,0.0013539182,0.0033828926,0.026749032,0.0031615044,0.0015834632,0.056710437,0.029946212,0.0001241943,0.01305495,0.00090031663,0.00056956796
270,0.0028400505,0.10055672,0.18567115,0.016638165,0.1541555,0.9194328,0.45735052,0.2949048,0.5992734,0.89435714,0.28883368,0.23473054,0.14073916,0.00035155145,0.2492333,0.10960144,0.10249049,0.12480524,2.9983541e-05,0.11928007,0.73508793,0.54874194,0.2381739,0.5504094,1.0805833,0.34583962,0.29622632,0.13909379,0.00090031663,0.20727606,0.0023898922,0.03815409,0.08203312,0.016638165,0.035068545,0.05172237,0.052276075,0.06718428,0.028800562,0.019257275,0.011108877,0.0019957293,0.029280113,0.00035155145,0.010360354
271,0.013418744,0.094034076,0.14014079,0.01844804,0.24920268,0.85705256,0.40127394,0.22564614,0.63338834,0.9816528,0.35697433,0.37796807,0.1473499,0.017268734,0.26125312,0.0028400505,0.10055672,0.18567115,0.016638165,0.1541555,0.9194328,0.45735052,0.2949048,0.5992734,0.89435714,0.28883368,0.23473054,0.14073916,0.00035155145,0.2492333,0.013242968,0.0011985017,0.015524136,0.01844804,0.101750284,0.07106647,0.00017464394,0.07980928,0.046567574,0.0025190476,4.8134305e-05,0.08740173,0.007963817,0.017268734,0.015424797
272,0.06227573,0.09467743,0.13126624,0.086490415,0.14343902,0.86223567,0.4252988,0.20919028,0.67191017,0.86886996,0.3949295,0.23709558,0.19985466,0.00020988808,0.29591203,0.013418744,0.094034076,0.14014079,0.01844804,0.24920268,0.85705256,0.40127394,0.22564614,0.63338834,0.9816528,0.35697433,0.37796807,0.1473499,0.017268734,0.26125312,0.053641364,0.02460704,0.0006396813,0.086490415,0.030615948,0.00023907261,0.0043948703,0.023993751,0.03846647,0.0011618871,7.473805e-07,0.0071850806,0.009940048,0.00020988808,0.0062572346
273,0.00020499069,0.06629726,0.14996418,0.0011440588,0.11042794,0.7161621,0.48452306,0.29336318,0.63701147,0.8713058,0.4653193,0.27522668,0.18192299,0.010445969,0.30916214,0.06227573,0.09467743,0.13126624,0.086490415,0.14343902,0.86223567,0.4252988,0.20919028,0.67191017,0.86886996,0.3949295,0.23709558,0.19985466,0.00020988808,0.29591203,0.00010004665,0.00066414254,0.0020081685,0.0011440588,0.0058327992,0.0061292048,0.013516679,0.06476056,0.012962742,0.00986665,0.10598015,0.05765972,0.03622547,0.010445969,0.06225504
274,0.0052255928,0.10800378,0.1761388,0.0004774135,0.16935328,0.80194443,0.56888604,0.24244532,0.5018455,0.8662531,0.41575468,0.25729382,0.14986043,0.061899427,0.26114866,0.00020499069,0.06629726,0.14996418,0.0011440588,0.11042794,0.7161621,0.48452306,0.29336318,0.63701147,0.8713058,0.4653193,0.27522668,0.18192299,0.010445969,0.30916214,2.6083878e-06,0.033021692,0.021557737,0.0004774135,0.022671685,0.00082127313,0.061484907,0.009683177,0.005476568,0.005875211,0.051075533,0.002481522,0.017355919,0.061899427,0.012131459
275,0.036055595,0.10166601,0.19875705,0.015088789,0.1230576,0.8009872,0.47533876,0.21113889,0.5628339,0.9881891,0.39402515,0.29463723,0.16541044,0.0017614769,0.23474357,0.0052255928,0.10800378,0.1761388,0.0004774135,0.16935328,0.80194443,0.56888604,0.24244532,0.5018455,0.8662531,0.41575468,0.25729382,0.14986043,0.061899427,0.26114866,0.005105879,0.013596607,0.06818273,0.015088789,0.0018349352,0.010955226,0.012630814,0.0006487591,0.03036329,0.008530219,0.00994274,0.031343274,0.015446642,0.0017614769,0.0012119218
276,0.016930576,0.101201944,0.14011458,0.00874955,0.1137321,0.8244918,0.4420216,0.22739317,0.57545227,0.8948598,0.34875807,0.336204,0.123456,6.749937e-05,0.2744095,0.036055595,0.10166601,0.19875705,0.015088789,0.1230576,0.8009872,0.47533876,0.21113889,0.5628339,0.9881891,0.39402515,0.29463723,0.16541044,0.0017614769,0.23474357,0.016049838,0.0018234199,0.022742797,0.00874955,0.008162651,0.02340334,1.6395741e-07,0.012352791,0.0020678595,3.5193472e-05,0.0113526955,0.08042304,0.0032413125,6.749937e-05,0.017072491
277,0.003980079,0.08836767,0.21124783,0.013882873,0.11406392,0.8008539,0.4535493,0.3183443,0.6613643,0.88678944,0.35009423,0.25137755,0.14449756,0.0008295015,0.27714598,0.016930576,0.101201944,0.14011458,0.00874955,0.1137321,0.8244918,0.4420216,0.22739317,0.57545227,0.8948598,0.34875807,0.336204,0.123456,6.749937e-05,0.2744095,0.0039463295,0.018310385,0.07404307,0.013882873,0.00036733257,0.014726536,0.041390624,0.13549997,0.068176374,0.019144185,0.017346881,0.0170227,0.019029127,0.0008295015,0.012792286
278,0.009435122,0.10746554,0.22897272,0.0033025246,0.25579718,0.81062204,0.6390296,0.19543329,0.5712181,0.985542,0.39627644,0.34331587,0.13148028,0.0034405552,0.2661226,0.003980079,0.08836767,0.21124783,0.013882873,0.11406392,0.8008539,0.4535493,0.3183443,0.6613643,0.88678944,0.35009423,0.25137755,0.14449756,0.0008295015,0.27714598,0.009020371,0.0018416257,0.09039973,0.0033025246,0.09662504,0.0021582413,0.19867738,0.018396145,0.036170896,0.048945766,0.025553692,0.034335963,0.005161818,0.0034405552,0.0010943849
279,0.014258408,0.11518477,0.2444207,0.036733083,0.10003269,0.8569156,0.43391567,0.20346734,0.59361583,0.99264365,0.4834928,0.2775743,0.20096435,4.8739785e-05,0.28283218,0.009435122,0.10746554,0.22897272,0.0033025246,0.25579718,0.81062204,0.6390296,0.19543329,0.5712181,0.985542,0.39627644,0.34331587,0.13148028,0.0034405552,0.2661226,0.01253813,0.00069841277,0.111359395,0.036733083,0.0023160463,0.0433313,0.0009155877,0.0006115609,0.010278061,0.00016174509,0.04065574,0.011638512,0.0065350956,4.8739785e-05,0.003421483
280,0.011071514,0.13452728,0.14502956,0.024403384,0.10207662,0.79175985,0.52216905,0.26194483,0.5939648,0.9269779,0.4146442,0.28491226,0.13150546,0.11667004,0.27243546,0.014258408,0.11518477,0.2444207,0.036733083,0.10003269,0.8569156,0.43391567,0.20346734,0.59361583,0.99264365,0.4834928,0.2775743,0.20096435,4.8739785e-05,0.28283218,0.011047144,0.012316934,0.003613466,0.024403384,0.00034294982,0.0040138396,0.0007732772,0.013069214,0.0012241679,1.4223369e-06,0.030281177,0.0033758637,0.010781079,0.11667004,0.0033097577
281,0.058596436,0.10988632,0.1421712,0.016077442,0.13114148,0.89043725,0.50393033,0.21979952,0.5969338,1.1189882,0.45405588,0.28657138,0.15713829,0.025094833,0.34795073,0.011071514,0.13452728,0.14502956,0.024403384,0.10207662,0.79175985,0.52216905,0.26194483,0.5939648,0.9269779,0.4146442,0.28491226,0.13150546,0.11667004,0.27243546,0.00026141564,0.037371535,0.0059534805,0.016077442,0.00016907297,0.00053100276,0.029996764,0.006941657,0.04086027,0.13293791,0.09700867,0.015820555,0.037991107,0.025094833,0.091549315
282,0.043878242,0.07562266,0.19870172,0.040300466,0.13583614,0.95810604,0.5121658,0.290803,0.62703156,0.98002976,0.41216522,0.2915948,0.15581939,0.020715013,0.25449672,0.058596436,0.10988632,0.1421712,0.016077442,0.13114148,0.89043725,0.50393033,0.21979952,0.5969338,1.1189882,0.45405588,0.28657138,0.15713829,0.025094833,0.34795073,0.031330828,0.0045370613,0.024726355,0.040300466,0.025936378,0.07165552,0.009688034,0.034476824,0.0011903316,0.03437005,0.008272131,0.055666275,0.0032609664,0.020715013,0.012679627
283,0.012442117,0.117370054,0.13333932,0.030676922,0.24302185,0.9155299,0.53057736,0.23178518,0.6699625,1.1198314,0.38858223,0.3059578,0.13166766,0.032083485,0.2976233,0.043878242,0.07562266,0.19870172,0.040300466,0.13583614,0.95810604,0.5121658,0.290803,0.62703156,0.98002976,0.41216522,0.2915948,0.15581939,0.020715013,0.25449672,0.0020846098,0.018019188,0.0060909595,0.030676922,0.09762036,0.046079125,0.0724488,0.003763436,0.0030227269,0.091774344,0.025262006,0.023394097,0.00012540468,0.032083485,0.009299483
284,0.016439633,0.10182781,0.14940949,0.0048773414,0.11872067,0.92572767,0.55467284,0.2024296,0.63694584,0.992162,0.42887002,0.24536805,0.20674464,0.007412278,0.26584584,0.012442117,0.117370054,0.13333932,0.030676922,0.24302185,0.9155299,0.53057736,0.23178518,0.6699625,1.1198314,0.38858223,0.3059578,0.13166766,0.032083485,0.2976233,0.0003978908,0.03515815,0.0005978355,0.0048773414,0.0028280844,0.014931588,0.103510715,0.0019174154,0.0046424656,0.011819369,0.009451107,0.004120782,0.010827898,0.007412278,0.0062473454
285,0.0038311037,0.1817573,0.13338363,0.0014484398,0.10138176,0.80082446,0.48659283,0.22625512,0.59654146,0.99744403,0.3593145,0.27335835,0.12810835,0.038552403,0.2443733,0.016439633,0.10182781,0.14940949,0.0048773414,0.11872067,0.92572767,0.55467284,0.2024296,0.63694584,0.992162,0.42887002,0.24536805,0.20674464,0.007412278,0.26584584,0.00012496462,0.10705255,0.00046071658,0.0014484398,0.00016696309,0.024678007,0.0008027506,0.00360028,0.0003351377,0.026704164,0.024011962,0.04652491,0.002286549,0.038552403,0.031290848
286,0.019373627,0.085966095,0.12702104,0.05905399,0.23112571,0.8733683,0.47061098,0.18804877,0.5411743,0.93396074,0.32957786,0.2832844,0.12550172,0.0012224466,0.23685464,0.0038311037,0.1817573,0.13338363,0.0014484398,0.10138176,0.80082446,0.48659283,0.22625512,0.59654146,0.99744403,0.3593145,0.27335835,0.12810835,0.038552403,0.2443733,9.742589e-05,0.019274276,0.004834398,0.05905399,0.11799815,0.03936147,0.018363781,0.0064759497,0.0014431435,0.00027790875,0.019277083,0.012586371,0.0137175135,0.0012224466,0.009541556
287,0.009831953,0.06990189,0.120084934,0.080972806,0.11842622,0.7510302,0.411241,0.17448582,0.6239472,0.8734153,0.3645125,0.26545304,0.42655912,0.015247002,0.25091782,0.019373627,0.085966095,0.12702104,0.05905399,0.23112571,0.8733683,0.47061098,0.18804877,0.5411743,0.93396074,0.32957786,0.2832844,0.12550172,0.0012224466,0.23685464,0.00922073,0.0063913693,0.0016576124,0.080972806,0.024401838,0.00045422302,0.034492314,1.0068176e-05,0.006407047,0.0002964555,0.0074925288,0.06493508,0.2517826,0.015247002,0.0009811942
288,0.09634722,0.07114352,0.15387103,0.032487873,0.094903365,0.72022396,0.5410256,0.21781734,0.566634,0.7713094,0.3783979,0.18389486,0.143038,0.019567292,0.32121426,0.009831953,0.06990189,0.120084934,0.080972806,0.11842622,0.7510302,0.411241,0.17448582,0.6239472,0.8734153,0.3645125,0.26545304,0.42655912,0.015247002,0.25091782,0.08872372,0.011101055,0.028412113,0.032487873,0.007660457,0.008490198,0.0041879066,0.0306451,0.012989973,0.0003139997,0.067142226,0.0016585488,0.021095444,0.019567292,0.07435864
289,0.061200716,0.08185078,0.16642968,0.0026276647,0.11163882,0.6556523,0.43206128,0.24488874,0.59170014,0.86193526,0.3779881,0.24624893,0.2063444,0.019598028,0.21434058,0.09634722,0.07114352,0.15387103,0.032487873,0.094903365,0.72022396,0.5410256,0.21781734,0.566634,0.7713094,0.3783979,0.18389486,0.143038,0.019567292,0.32121426,0.051417068,0.0049152696,0.0058225486,0.0026276647,0.002730152,1.1752737e-05,0.0010136758,0.0075161774,0.075223155,0.00011086633,0.0077983956,0.024832996,0.078589134,0.019598028,0.013227116
290,0.011791773,0.0926417,0.1603652,0.0068280427,0.13725111,0.7678636,0.4645146,0.2283282,0.5474043,0.80935985,0.3100065,0.24658772,0.11374371,0.02442949,0.24359348,0.061200716,0.08185078,0.16642968,0.0026276647,0.11163882,0.6556523,0.43206128,0.24488874,0.59170014,0.86193526,0.3779881,0.24624893,0.2063444,0.019598028,0.21434058,0.001992759,0.0094268555,0.053194907,0.0068280427,0.014806747,0.015406451,0.01661565,0.008733791,0.06453951,0.009119429,0.005317312,3.1251914e-06,0.0043391483,0.02442949,0.016325586
291,0.046935562,0.09278117,0.18450263,0.036665805,0.2069126,0.72088057,0.43633908,0.16121668,0.5459884,0.8889634,0.34874362,0.2470242,0.18564093,0.011266703,0.24139109,0.011791773,0.0926417,0.1603652,0.0068280427,0.13725111,0.7678636,0.4645146,0.2283282,0.5474043,0.80935985,0.3100065,0.24658772,0.11374371,0.02442949,0.24359348,0.034720816,0.012598578,0.06270588,0.036665805,0.092748515,0.0033384287,0.06016271,0.0003175502,0.029452858,0.019892031,0.011132969,0.006356661,0.056117002,0.011266703,0.017509868
292,0.007823944,0.15663567,0.1468967,0.0047907764,0.10477798,0.71770287,0.41991445,0.20071468,0.582154,0.81256926,0.37991807,0.22301432,0.1658287,0.00021384287,0.24206856,0.046935562,0.09278117,0.18450263,0.036665805,0.2069126,0.72088057,0.43633908,0.16121668,0.5459884,0.8889634,0.34874362,0.2470242,0.18564093,0.011266703,0.24139109,0.0021905927,0.064384356,0.026201162,0.0047907764,0.024169639,0.020346498,0.005679644,0.0028750915,0.0564009,0.009075879,0.0003504739,0.00376409,0.0020246175,0.00021384287,0.013793735
293,0.044684682,0.09927571,0.12203927,0.00075082725,0.29275358,0.6686761,0.46597984,0.24603812,0.48437354,0.8478217,0.31123072,0.25278586,0.13014844,0.026045186,0.20132205,0.007823944,0.15663567,0.1468967,0.0047907764,0.10477798,0.71770287,0.41991445,0.20071468,0.582154,0.81256926,0.37991807,0.22301432,0.1658287,0.00021384287,0.24206856,0.04457776,0.025827354,0.0010049958,0.00075082725,0.19239625,0.00018786984,0.004092812,0.052167118,0.0077075656,0.026782548,0.003788503,0.00066234166,0.017242307,0.026045186,0.0005166537
294,0.045575976,0.061053835,0.10431807,0.016742667,0.14022146,0.8181531,0.40133438,0.27155066,0.48446587,0.8398123,0.3915531,0.30534884,0.1970973,0.023390913,0.2532195,0.044684682,0.09927571,0.12203927,0.00075082725,0.29275358,0.6686761,0.46597984,0.24603812,0.48437354,0.8478217,0.31123072,0.25278586,0.13014844,0.026045186,0.20132205,0.032553382,3.4199653e-05,0.0036570404,0.016742667,0.017202402,0.06378682,0.019166898,0.09359296,0.0010171216,0.025785217,0.026653811,0.0716723,0.0003899942,0.023390913,0.034431793
295,0.011886601,0.07456277,0.19508502,0.0024152338,0.14267814,0.7994538,0.45623472,0.21898831,0.5955747,0.90303355,0.3180328,0.21993734,0.14569451,0.021506608,0.2640537,0.045575976,0.061053835,0.10431807,0.016742667,0.14022146,0.8181531,0.40133438,0.27155066,0.48446587,0.8398123,0.3915531,0.30534884,0.1970973,0.023390913,0.2532195,0.00019114472,0.022403738,0.06847527,0.0024152338,0.0069028093,0.0056670364,0.00019006614,0.00042377232,0.0026643982,0.06313313,6.848809e-07,0.0014760717,0.0122789,0.021506608,0.009040787
296,0.016538072,0.15282927,0.14643304,0.005353487,0.11098346,0.74616146,0.40583098,0.18185481,0.51918834,0.8893811,0.41667688,0.29820848,0.14557219,0.00077998487,0.22155768,0.011886601,0.07456277,0.19508502,0.0024152338,0.14267814,0.7994538,0.45623472,0.21898831,0.5955747,0.90303355,0.3180328,0.21993734,0.14569451,0.021506608,0.2640537,0.005784768,0.05528677,0.0144061865,0.005353487,0.0014893069,0.0043048365,0.01592544,0.016895112,0.0023418656,0.0064654667,0.044378348,0.05389043,0.008219697,0.00077998487,0.006863061
297,0.03861504,0.11346161,0.1108505,0.021172553,0.09624968,0.7438582,0.46340144,0.22244418,0.533174,0.8236879,0.32084483,0.24224742,0.15020718,0.030613322,0.2746083,0.016538072,0.15282927,0.14643304,0.005353487,0.11098346,0.74616146,0.40583098,0.18185481,0.51918834,0.8893811,0.41667688,0.29820848,0.14557219,0.00077998487,0.22155768,0.038225047,0.04024509,7.166099e-05,0.021172553,0.005322273,0.013087356,0.005009132,0.0058367,4.3237877e-05,0.0067431508,0.025773333,0.0016888599,0.039326023,0.030613322,0.040755365
298,0.0381777,0.0636147,0.13771386,0.07366631,0.15018746,0.7257158,0.43214035,0.18086553,0.523006,0.84474087,0.33024445,0.22459888,0.12724742,0.020569084,0.23399241,0.03861504,0.11346161,0.1108505,0.021172553,0.09624968,0.7438582,0.46340144,0.22244418,0.533174,0.8236879,0.32084483,0.24224742,0.15020718,0.030613322,0.2746083,0.022871038,0.008189453,0.0004097042,0.07366631,0.038965367,0.002955008,0.015620399,0.0011355905,5.9436174e-05,0.0024262322,0.0130847925,0.001220732,0.010470511,0.020569084,0.018958746
299,0.014422872,0.09282962,0.12925202,0.022230875,0.0926711,0.6883073,0.3691386,0.18472435,0.5316396,0.79569584,0.358249,0.21421735,0.18128997,0.008960457,0.23549505,0.0381777,0.0636147,0.13771386,0.07366631,0.15018746,0.7257158,0.43214035,0.18086553,0.523006,0.84474087,0.33024445,0.22459888,0.12724742,0.020569084,0.23399241,0.00413833,0.023972688,0.012255814,0.022230875,0.002238333,0.0025614284,0.004870833,0.0005132764,0.0005602148,0.015386193,0.033661783,0.0231203,0.047698136,0.008960457,0.0067176023
300,0.008847718,0.07390296,0.15140717,0.0058827195,0.098917134,0.6503319,0.425378,0.27465367,0.49212205,0.7514409,0.31290805,0.26340815,0.10535522,0.007981819,0.24657297,0.014422872,0.09282962,0.12925202,0.022230875,0.0926711,0.6883073,0.3691386,0.18472435,0.5316396,0.79569584,0.358249,0.21421735,0.18128997,0.008960457,0.23549505,0.00436749,0.009276946,0.033659644,0.0058827195,0.0065549603,0.00011170107,0.0041388217,0.08831774,0.02253287,0.014834675,0.023085123,0.060005162,0.00014591482,0.007981819,0.049854763
301,0.036660478,0.07956979,0.12820575,0.009839725,0.16564769,0.7194014,0.37846085,0.21835707,0.50273037,0.7947639,0.32073563,0.2541554,0.12882559,0.000994298,0.3113374,0.008847718,0.07390296,0.15140717,0.0058827195,0.098917134,0.6503319,0.425378,0.27465367,0.49212205,0.7514409,0.31290805,0.26340815,0.10535522,0.007981819,0.24657297,0.032669567,0.0038662055,0.004919257,0.009839725,0.028320853,2.2682131e-07,0.002071075,0.05747919,0.038495135,0.0029362072,0.008648314,0.0041734963,0.017723782,0.000994298,0.070176765
302,0.0006052411,0.10556707,0.15721369,0.00060252193,0.12838045,0.69955814,0.39706662,0.19864324,0.5135343,0.77833945,0.4307522,0.25868517,0.16319422,0.00022766914,0.22001041,0.036660478,0.07956979,0.12820575,0.009839725,0.16564769,0.7194014,0.37846085,0.21835707,0.50273037,0.7947639,0.32073563,0.2541554,0.12882559,0.000994298,0.3113374,0.00010809207,0.0414642,0.0015449886,0.00060252193,0.01920191,0.0105849765,7.7461584e-05,0.019945178,0.0035058197,0.015844831,0.050073832,0.045618873,0.0025360289,0.00022766914,0.0013721547
303,0.014166378,0.114978984,0.12157444,0.003571468,0.099323876,0.67148656,0.47717816,0.25507605,0.48168355,0.7797052,0.3915248,0.23181556,0.11921426,0.020324955,0.22773492,0.0006052411,0.10556707,0.15721369,0.00060252193,0.12838045,0.69955814,0.39706662,0.19864324,0.5135343,0.77833945,0.4307522,0.25868517,0.16319422,0.00022766914,0.22001041,0.014052544,0.036372136,0.011569231,0.003571468,2.2597405e-06,0.0038210673,0.022757996,0.03939733,0.001958,0.00056699436,0.08366298,0.001103563,2.1433983e-05,0.020324955,0.009126845
304,0.010407908,0.10165631,0.12707032,0.03565287,0.13575903,0.7665025,0.43601763,0.21588059,0.4722637,0.833453,0.29093608,0.3469235,0.11110779,0.051678605,0.22927591,0.014166378,0.114978984,0.12157444,0.003571468,0.099323876,0.67148656,0.47717816,0.25507605,0.48168355,0.7797052,0.3915248,0.23181556,0.11921426,0.020324955,0.22773492,0.00024543004,0.04086909,0.013202861,0.03565287,0.008221001,0.05419133,0.0024558778,0.013035,0.011743725,0.0031435087,0.004604484,0.10110877,0.0045121214,0.051678605,0.017419778
305,0.05715095,0.16638127,0.1233134,0.018770773,0.10794076,0.79089046,0.37730405,0.15094607,0.6524956,0.8508787,0.318716,0.26429632,0.12636364,0.06366502,0.27818003,0.010407908,0.10165631,0.12707032,0.03565287,0.13575903,0.7665025,0.43601763,0.21588059,0.4722637,0.833453,0.29093608,0.3469235,0.11110779,0.051678605,0.22927591,0.031311646,0.10284611,0.008675437,0.018770773,4.7067775e-07,3.2753513e-05,0.014164821,0.00027407228,0.07275221,0.0014757527,0.0024247516,0.04199272,0.0011651537,0.06366502,0.0011541268
306,0.038903784,0.06461372,0.14009589,0.004065761,0.08474135,0.7520795,0.4520552,0.22306329,0.6702624,0.83902293,0.5617496,0.22406156,0.14482912,0.021629117,0.21913457,0.05715095,0.16638127,0.1233134,0.018770773,0.10794076,0.79089046,0.37730405,0.15094607,0.6524956,0.8508787,0.318716,0.26429632,0.12636364,0.06366502,0.27818003,0.0070712743,0.0029570255,0.0010058768,0.004065761,0.009268316,0.033533704,0.039043207,0.03512981,0.10470814,0.002772725,0.22157124,0.0037411877,0.021313732,0.021629117,0.009036156
307,0.03282073,0.090360925,0.12053562,0.00029039264,0.11336585,0.7320329,0.51564854,0.31008855,0.53604025,0.8973566,0.28227428,0.21393447,0.10294462,0.020969706,0.2146159,0.038903784,0.06461372,0.14009589,0.004065761,0.08474135,0.7520795,0.4520552,0.22306329,0.6702624,0.83902293,0.5617496,0.22406156,0.14482912,0.021629117,0.21913457,0.022006175,0.020312976,0.010968332,0.00029039264,0.0018342036,0.016971326,0.0195029,0.009761876,0.02648497,0.07058829,9.745727e-05,4.8016176e-05,0.0057903035,0.020969706,0.009762442
308,0.16683613,0.07578645,0.1250537,0.029222656,0.20793548,0.81116277,0.40523612,0.21850988,0.49038807,0.8948503,0.36118025,0.2688742,0.110515155,0.042734176,0.21639082,0.03282073,0.090360925,0.12053562,0.00029039264,0.11336585,0.7320329,0.51564854,0.31008855,0.53604025,0.8973566,0.28227428,0.21393447,0.10294462,0.020969706,0.2146159,0.15635127,0.015518638,0.017745757,0.029222656,0.05289121,0.007223541,0.036270123,0.060962375,0.00084884133,3.214904e-05,0.078025155,0.00838164,0.00017825386,0.042734176,0.0016223474
309,0.024228297,0.06473254,0.1112531,0.0091897845,0.1146563,0.7779277,0.38705742,0.28300148,0.64237577,0.86343724,0.3408018,0.22008835,0.19219054,0.04020201,0.2706035,0.16683613,0.07578645,0.1250537,0.029222656,0.20793548,0.81116277,0.40523612,0.21850988,0.49038807,0.8948503,0.36118025,0.2688742,0.110515155,0.042734176,0.21639082,0.0028612083,0.002205685,0.0030576908,0.0091897845,0.0054013575,0.00013239519,0.0045913546,0.018993275,0.0043279105,0.024195652,0.0013305688,0.010413339,0.0341251,0.04020201,0.03566418
