,x0(t),x1(t),x2(t),x3(t),x4(t),x5(t),x6(t),x7(t),x8(t),x9(t),x10(t),x11(t),x12(t),x13(t),x14(t),x15(t),x16(t),x17(t),x18(t),x19(t),x20(t),x21(t),x22(t),x23(t),x24(t),x25(t),x26(t),x27(t),x28(t),x29(t),x30(t),x31(t),x32(t),x33(t),x34(t),x35(t),x36(t),x37(t),x38(t),x39(t),x40(t),x41(t),x42(t),x43(t),x44(t),x45(t),x46(t),x47(t),x48(t)
235,-0.01899276,-0.0043890984,0.0021794587,0.036744546,-0.054027304,-0.014357021,-0.048329987,0.00200817,0.008908117,-0.14422849,-0.00905226,0.07544378,0.1866427,0.04240629,-0.040308423,-0.025771555,-0.078527056,0.02231107,-0.02864806,0.020662684,0.012244724,0.051147122,-0.032404505,0.043068524,-0.04917793,-0.0009947778,0.043097723,0.106162176,0.07746035,-0.12818545,-0.16135518,-0.033467755,-0.10588077,-0.04681383,0.13218792,0.042163406,0.0047224937,-0.053960413,0.018118758,-0.01438364,0.027710622,0.088615924,0.027059251,-0.0062581683,0.0764172,0.15951881,-0.00859385,0.08625926,0.09022297
236,-0.031836152,0.008108628,-0.0057596117,-0.004577078,-0.038642034,0.13622858,-9.717047e-05,-0.003529314,0.026828906,0.10390269,0.04780069,0.058972165,0.10542624,0.11260932,-0.06674799,-0.009160547,0.13797963,0.008355974,-0.030564632,0.005931681,0.11776443,0.004976968,-0.07494832,0.14822276,0.067977056,0.019000804,0.0063876873,0.068171114,-0.05071098,0.06705195,0.045886282,0.009752987,0.050263435,0.045524765,0.17415363,0.09757723,-0.076614834,0.036771618,-0.03263192,0.003559921,0.07710735,-0.084509104,0.010547731,0.15837246,0.05341814,-0.0030021523,0.0393446,0.09133595,0.03090305
237,-0.0760255,0.05767432,0.111258425,-0.0644386,0.076610126,-0.0051747356,-0.083233096,0.039384108,0.0898598,-0.026669487,-0.056141414,0.002002106,0.007946865,-0.009749166,0.0047366987,-0.01156874,-0.032831393,0.02257488,0.116126195,0.038631,0.03848149,0.013379578,-0.02724092,0.013380502,0.019712053,0.0025766348,0.000894298,0.0899961,-0.008726009,-0.005760965,-0.09818729,0.00554581,0.07346211,0.025342599,0.10110522,-0.002980955,0.06332833,0.0035604667,-0.03993976,0.00047302712,-0.0813053,0.036906485,-0.014451686,0.10765244,0.017963868,-0.00837457,-0.050013613,-0.07065724,0.04652027
238,-0.06776414,0.056781314,0.030632826,-0.12963575,0.083401024,-0.014481723,-0.004336152,0.013082754,-0.040877342,-0.027533442,0.05394153,0.02681593,-0.019256053,0.04955931,0.0029343292,0.0068807807,0.05228605,0.007471541,0.0017724913,-0.022829812,0.02787432,0.013435953,-0.004943643,0.13155389,0.06034196,0.02084555,0.0064532473,0.07351373,0.029689437,-0.04678476,0.041622788,-0.15255168,-0.15608162,0.03181738,0.02539438,0.0042388598,0.019877579,0.029582264,-0.026413456,0.0389422,0.1204115,0.061322827,-0.025062006,-0.051238533,0.009043081,-0.014148752,0.05412128,0.124684125,-0.04030855
239,-0.09235619,0.03641494,-0.06548283,0.08702259,0.028973479,0.15013188,-0.012494216,-0.012163693,-0.04440657,-0.048175383,0.016410343,0.13655354,-0.04217086,-0.01229077,0.07760434,-0.043522313,-0.018381804,0.034783237,-0.01699091,-0.00064921007,-0.009188265,0.009288295,-0.048575975,-0.04800916,-0.026310617,0.04376096,0.0034206486,0.040697027,0.08203832,-0.01320167,0.068395555,-0.0058718324,0.11335184,0.15167026,0.07455864,-0.027299967,0.027002875,-0.026013419,0.058090493,-0.044185836,0.007990822,-0.00042239297,0.07518643,0.15875407,0.08077713,0.070462406,-0.010999543,0.029608618,0.16434486
240,-0.13841149,0.03553635,-0.0019270006,-0.07888354,0.013932649,-0.041272145,-0.028274294,-0.0084788725,0.061589226,0.0971266,-0.100686,0.015219361,-0.049819127,-0.030738972,-0.0044915928,0.045055766,0.109801054,0.05483106,-0.035388023,-0.0182028,0.013280759,0.013992347,-0.12735572,0.072549455,0.12318699,0.015318833,0.0004374858,0.016134536,-0.06068747,0.06171127,0.11493218,0.023717642,0.16040881,-0.060561433,0.16293266,-0.07017803,0.015286034,-0.07831145,-0.07178893,-0.0096256,0.041245125,0.069758765,-0.048721235,0.04595858,0.093577616,0.013797738,-0.05380024,-0.087557256,0.010911772
241,0.023198158,0.07322051,0.045364954,-0.078741215,-0.04228908,-0.081022955,-2.2932887e-05,-0.06398966,-0.018409856,-0.166004,0.08898937,0.061271615,0.07778435,-0.057452157,0.03384873,-0.04048969,-0.007907069,0.031774055,-0.011280216,0.032059487,0.01056121,0.00010077798,-0.018831944,0.09170796,0.055107426,0.024405034,0.025717938,0.044104826,0.033098843,-0.040355362,-0.062356025,-0.19063115,-0.12359496,-0.0036725476,0.092359744,0.056537323,0.035869475,-0.0023973174,-0.05535975,0.06563081,-0.032949544,0.022962913,0.036947466,0.106394015,0.018192863,-0.026730973,0.00949638,-0.0067693503,0.009042109
242,-0.10104295,-0.02647842,-0.07708281,-0.05936546,0.042500507,0.23600894,-0.029238133,0.17955059,0.062543064,0.004080287,-0.04551188,0.022140205,0.13477963,0.039367855,-0.12543015,-0.0044781463,0.036766585,-0.040762022,-0.07318062,-0.02640304,0.016233044,0.025666198,-0.06033911,0.027890895,-0.06189407,-0.00938015,0.01557137,0.030805578,0.06587668,0.11970404,0.11996992,-0.048060298,0.09395211,-0.021200005,0.00401281,-0.005349581,0.12074526,0.015665896,-0.0025328263,-0.008010181,0.16016814,0.010466366,0.022562386,0.1642144,0.06498717,0.1336625,0.11368546,0.075347364,0.08494386
243,0.069460735,0.13928162,-0.023074025,-0.12622598,0.12157364,-0.11475622,0.028745502,-0.040057167,0.09690109,0.019718673,-0.016025258,0.13216104,-0.028453797,-0.058807887,0.10691118,-0.0160373,0.01765118,0.10703139,0.0054687895,0.06312168,-0.05674367,0.010485457,0.029896256,0.010603122,0.15095675,-0.00022846297,0.028463323,-0.05251543,-0.08411025,0.0014891592,-0.041023474,-0.11932562,0.15650335,0.037399895,0.14644057,-0.072804004,-0.067003414,-0.04424141,0.067410216,0.120783255,-0.1460165,0.016050488,-0.0110495165,-0.10017738,-0.013753702,-0.104070246,-0.12484861,-0.1715666,0.113417394
244,0.18289074,-0.03495976,-0.048467834,0.11561894,-0.120254524,0.0057626925,-0.066258214,0.09748486,-0.078448296,-0.114954725,-3.2365322e-05,-0.06471859,0.058689214,0.03818352,-0.021930767,0.08422996,0.11466304,0.050141,0.00031520426,-0.06959759,0.06482703,0.0024219211,-0.10730788,0.12318427,0.024988871,0.015728442,0.0015766366,-0.058491975,0.058507234,0.036526907,0.04895942,-0.004183598,-0.00624427,-0.03232216,0.20206602,-0.10296798,0.032614864,0.10845393,-0.100613266,-0.03420058,0.17845611,0.019976765,-0.028319497,-0.03498701,0.09969877,0.09263626,0.005419811,0.075169474,-0.013090238
245,0.12651913,0.18960293,-0.00091447553,0.04606909,0.062485464,-0.041684736,-0.09562428,0.13736251,0.081835866,-0.00041791052,0.110682085,0.13679895,0.1632019,-0.02225165,0.036352925,0.01788991,0.1626613,0.068837844,0.027334897,0.021953754,-0.00075689703,0.0011767012,-0.056241933,-0.019568486,0.084592715,0.04928695,0.002396792,0.026958017,0.013511799,0.060506623,0.045151982,0.14618127,0.07814759,0.04767764,0.23799929,0.13090332,-0.01899254,0.1770638,-0.042314567,0.013120094,-0.097713724,-0.0028910697,0.032032434,0.041531906,-0.037663434,-0.040543046,-0.043058574,0.102513105,0.09177235
246,0.09235558,0.13535386,0.07309086,0.046580445,0.11362882,-0.13315108,-0.11342643,0.06355913,-0.041936222,-0.1484701,-0.067323595,-0.020800762,0.0336511,-0.01702395,0.1157473,0.04635164,0.12281084,0.06681909,-0.015848853,-0.09299562,0.009609151,0.00032645356,-0.11647305,0.0058872355,-0.03274153,0.009224081,0.003537927,0.037117,0.08307613,0.07809292,-0.11717835,0.13646087,0.093544945,0.03197606,0.23984937,-0.12889706,0.04414171,0.07763111,-0.19776432,-0.06664628,0.025109604,0.087507606,-0.01337621,0.0016670469,0.08344227,0.15013,-0.058424942,0.012809904,-0.09849498
247,0.12086095,0.07103476,0.088629216,-0.0837952,-0.074534446,-0.066756584,-0.10980659,0.060526133,-0.12331852,-0.025411827,-0.037256904,0.09411196,0.07068119,0.05888891,0.05521888,-0.026895702,0.13026845,0.014759411,-0.010336116,-0.06660998,-0.0036142562,0.01633229,-0.014479792,0.097426526,0.013854635,0.051613342,0.004205089,0.07626828,-0.08357623,0.06608988,0.036077846,0.02841573,-0.07656611,-0.03409902,0.067120686,0.040384237,-0.04943291,0.04046342,0.07369223,0.12317832,-0.04675121,0.16393849,0.124973625,-0.028734123,0.02753599,0.09866246,-0.05612108,0.07338916,-0.0315988
248,0.11021508,0.0918974,0.014296722,-0.0120567065,-0.057008572,0.041432902,-0.032935992,0.08928042,0.12528688,0.10896091,-0.0096374415,0.063139156,0.100037836,-0.017967707,-0.161351,0.051523097,0.07980316,0.015971327,0.059869792,-0.032498684,0.04964087,0.004554922,-0.14066598,0.046450306,-0.056865204,0.06351673,0.03089867,-0.038736083,-0.028456334,0.008138355,0.09433304,0.05697266,0.18136817,0.004330321,0.18740207,0.039207533,0.022081325,0.06315346,-0.11229636,-0.021660157,0.06106201,0.11743626,0.017655935,0.2361435,0.13930066,0.13209634,0.104342446,0.04704459,0.019977756
249,0.03671635,0.08365698,0.04319971,-0.09161168,0.14817958,-0.12872279,-0.09279382,0.083752684,0.16224977,-0.06522971,0.15727325,0.10007137,0.0875299,-0.046285387,0.07218962,-0.034051303,-0.007294519,-0.021843258,0.0068573784,-0.045446035,0.0024600094,0.00048662303,0.07353002,0.0202484,0.0012866836,0.07839611,0.0068960777,-0.025695745,-0.07935596,-0.036931403,-0.14521,0.03639584,-0.107948735,0.19030304,0.15909383,-0.08540669,0.0074223466,0.083635055,-0.066979624,0.19003169,-0.028608592,-0.017572967,0.0029936798,-0.092346795,0.018623313,-0.06002965,-0.06655898,0.0014450569,0.15191579
250,-0.07548657,0.0608827,0.029854018,0.09824259,0.061674424,0.0031547747,-0.069683895,0.02745964,-0.07441167,-0.07067729,0.010581195,-0.011027251,0.06309496,0.07410501,0.0355856,0.08509166,0.27105528,0.254,-0.09684009,-0.03920149,0.018070357,0.01797892,-0.047029577,0.023245059,-0.049085088,-0.011499526,0.057523545,0.0752498,-0.05248181,0.03910324,-0.068067595,0.14043923,0.01432622,-0.042825863,0.20589167,-0.024322059,-0.13846093,0.020226724,-0.104607075,-0.11604922,0.16596197,0.017732674,-0.077816546,-0.09181028,0.11675537,0.12925427,0.07180751,0.039633077,-0.0018736944
251,0.11064431,0.024595331,0.07023435,0.03500448,-0.057994615,-0.04423099,-0.0975984,-0.015781214,-0.018646207,-0.09836412,-0.038656957,0.093000434,0.11755685,0.099533506,0.20655039,-0.064217396,0.10210032,-0.036480892,0.020826327,-0.030426538,0.08782452,0.0053669116,-0.041694026,0.020560414,0.05868429,0.08119157,0.009092988,0.13016565,-0.052156463,0.18168741,0.0030503254,0.08809214,0.11262273,-0.039741836,0.19065803,0.005575437,0.24329057,-0.06652899,-0.1529373,-0.0802999,-0.18067528,0.08803728,0.059837297,0.16650587,-0.08733665,0.02165768,-0.08486338,-0.07062837,0.013493059
252,0.05539073,0.05969844,0.048446283,-0.19007972,-0.18172409,0.055199817,-0.085067615,0.06886011,0.0076019503,-0.025561914,-0.09394281,-0.01575378,0.12404935,0.002045976,-0.11944748,-0.01995313,0.23407927,0.06806491,-0.017223716,0.0018048203,-0.1056938,0.00018045201,-0.12746201,0.17913023,0.023870079,-0.030565154,0.020985968,0.106789686,-0.0541515,0.01981359,0.106150724,-0.13797975,0.23041916,-0.10973755,0.061241604,-0.019894388,-0.07522074,0.046817776,0.016478365,0.11979041,-0.012961499,0.2679448,0.013294797,0.013984717,0.02266159,0.15908767,0.07517492,0.07378728,-0.086421296
253,0.20489451,0.043131594,-0.038837858,-0.102159485,-0.05727632,-0.114247434,-0.026662104,0.029904753,0.12851325,-0.10108148,0.13296509,0.1288374,0.067875296,-0.051491145,-0.10346822,-0.029481841,0.11929284,-0.06898272,0.025256388,-0.02925515,0.048285097,0.0022899788,0.11713946,0.17982805,0.04717758,0.0060374485,0.004015141,-0.04278139,0.047381364,0.028598744,-0.011367105,-0.09306552,-0.057735704,0.039465316,0.14149953,-0.030545436,0.049973935,0.136913,-0.10223784,0.20801044,0.098245844,0.0035719592,0.059204698,0.059256535,-0.030055486,-0.09877952,-0.0040024295,-0.008565432,0.07008428
254,0.025206907,0.05147795,0.013394814,0.10533742,0.13281898,0.050458252,-0.069638304,0.12168507,-0.028259328,-0.0072052926,0.06060917,0.051354375,0.07994648,0.00595221,-0.06627543,0.014866778,0.16107343,0.053660713,-0.08527983,-0.021226099,-0.024632934,0.038849812,-0.05649776,0.00746046,-0.09257642,-0.01427535,0.014483237,-0.051631205,0.012124343,0.016351143,0.011546568,0.049388696,0.11364511,0.05913166,0.13526802,-0.050702866,-0.14516582,0.1758786,-0.0054391995,0.06311783,0.1293558,-0.028140584,-0.03802008,0.01084825,0.068700895,0.13851202,0.06336152,0.071083724,0.100711815
255,0.04533115,0.05242587,0.026357837,0.043236963,0.13034202,-0.12983137,0.07562553,0.013442971,-0.036165625,-0.025497967,0.028710604,0.052503604,-0.05275778,0.018464644,0.16208757,0.036518797,0.10657675,-0.011011363,-0.04906388,0.023894219,0.07798791,0.03358757,-0.03515944,-0.013488807,0.13200513,0.011960272,0.00037850466,-0.037929054,-0.049285024,0.12613055,-0.041113056,0.20554686,0.100561686,0.05938786,0.18294884,-0.07818587,0.07129611,0.07851122,-0.17439151,0.047849163,-0.043974448,-0.005707603,-0.036150753,-0.042875484,-0.042308103,-0.05254129,-0.1451569,-0.092213675,0.044539176
256,0.1098226,0.10827939,0.107400924,0.074611865,-0.002299793,-0.10344154,-0.09142701,0.023295615,-0.10979124,-0.07332246,-0.14038788,-0.009147767,0.024873044,0.04054764,0.0675688,0.031526495,0.08379923,0.083825774,0.048447922,0.0035168082,-0.022752728,0.0013517621,-0.089694425,0.062354222,-0.030747995,0.025757665,0.03350542,0.028561147,-0.0082705375,0.021022331,0.11528667,0.031544756,0.107136264,-0.0022454709,0.099215195,-0.026237207,0.012813327,0.04931309,0.024644762,-0.029219652,-0.008137718,0.12994245,-0.012941524,-0.036938995,0.046360314,0.21263672,0.041320167,0.080101594,-0.07000257
257,0.14411432,0.0016752615,0.016967054,-0.048696246,-0.024154708,-0.07061591,-0.048819415,0.054914877,0.05097265,0.021916855,0.15262601,0.081028685,0.09115987,-0.043520942,-0.0027023174,-0.03077234,0.1145769,-0.07026061,0.04912096,-0.05412927,0.012478774,0.00020996643,0.0067494325,0.07883865,0.012632476,0.01584946,0.0055051195,0.04295926,0.00018334389,0.026990792,0.045140393,0.019450558,-0.0070153885,0.009434976,0.08385153,0.056689277,0.10676159,0.010353375,-0.08738711,0.00477241,-0.031986702,0.08233528,0.083505794,0.12848018,-0.026342094,0.07210262,-0.084677376,0.089717045,0.01793403
258,0.044814676,0.0885189,0.016547078,-0.04555188,-0.0014185775,-0.0061056707,-0.032024577,0.0761988,0.00032501295,-0.028264323,-0.07635054,0.039823137,0.04596044,-0.021948688,-0.11358008,-0.032578953,0.022943353,0.11866076,-0.010397514,0.021506406,-0.02960898,0.008218065,-0.02919209,0.08147984,-0.08952179,-0.0020699576,0.0031409578,0.07224905,-0.0242366,-0.040948495,-0.0637427,0.07840622,0.013623461,-0.030617801,0.11762962,-0.0044272784,-0.05471666,0.124351494,0.08818448,0.031779688,0.087680146,-0.0016661948,0.01285716,0.0077357213,0.061179187,0.0720236,0.049625143,0.070265934,0.0051950105
259,0.05352301,0.02466901,0.055545263,-0.03859987,0.06596542,-0.035117634,-0.040690254,0.13217339,0.02069945,0.044019103,0.15901774,0.043071013,0.062439103,0.050962683,0.054071087,-0.024699967,0.053398684,0.029427346,0.08666886,-0.043980893,0.04571624,0.0008950119,0.009483858,0.01601811,0.035804145,-0.0142995585,0.053197034,0.007996802,-0.0578605,0.082021594,-0.025469113,-0.023398377,0.008632876,0.054824237,0.22693412,-0.014978973,0.07472553,0.07259382,-0.034852944,0.020020785,0.13034433,0.021117948,-0.0041840225,0.083575696,0.026882503,0.007057056,0.036148973,0.005168354,0.17434384
260,-0.03279527,0.09506068,-0.0040539857,-0.0025455616,0.04962886,-0.060387187,-0.10214029,0.046165496,-0.017906964,0.008347817,-0.06940693,0.08511262,0.15588683,0.013316151,0.009109807,0.0215839,0.07448271,0.013628089,-0.08685699,-0.012003618,-0.020033162,0.0031611826,-0.037239544,0.0052942736,0.104642875,0.022458343,0.022184882,0.047653403,-0.001920295,-0.061226804,-0.052491397,0.07260519,0.035652254,-0.021578401,0.20497325,-0.06533663,0.10677343,0.010479527,-0.06585766,0.015326628,-0.06875511,0.13035065,-0.060033903,0.06276523,-0.020018458,0.1803912,-0.010592858,0.038895667,0.07750111
261,-0.015569141,0.013551961,0.045047544,-0.08875838,0.013266842,-0.057370298,-0.085568555,-0.014096022,-0.010426063,-0.11054904,0.022085534,0.090522245,0.17953534,0.028601192,0.18666187,0.006679925,0.09120008,0.055849954,-0.043110747,-0.0033305325,-0.04950038,0.00436703,-0.13823128,0.15332139,0.08383274,0.011189734,0.012432506,0.19158411,-0.07981919,-0.008672818,-0.068407476,-0.06495164,-0.002962336,0.0792892,0.21686986,-0.05838052,0.0047991592,0.008759903,-0.064392,0.03644495,-0.0030356853,-0.0048217755,-0.03333967,0.015867505,0.0550182,0.0076484466,-0.051894274,-0.027572215,-0.06980688
262,-0.05640894,-0.01246454,-0.011524688,-0.114985146,-0.13397402,0.03879438,-0.035254903,0.0005137129,0.003066279,-0.09751278,-0.1515155,0.044048034,0.16296737,0.05629067,-0.03525705,-0.016654596,0.16920653,0.038828783,0.018180065,-0.006119636,0.022476003,0.015024334,-0.08315733,0.09354683,0.044007,0.02671199,0.009442432,0.12328465,-0.015667422,-0.0034792349,0.075537026,-0.15635861,-0.005282981,-0.085188344,0.11678236,0.07528628,-0.027085537,-0.07362666,-0.020348113,-0.068529814,0.036865816,0.08813216,0.03837577,0.20038609,0.0029786094,0.10796684,0.026188476,0.026317675,0.11366406
263,-0.071053505,0.030469172,-0.0726528,-0.19850251,-0.035687868,0.04147474,-0.043580934,-0.026582573,0.08905231,-0.07745944,0.09935767,0.122579545,0.13580775,-0.03770354,-0.1001761,-0.06916971,0.10173136,0.0471159,-0.09215359,0.009721912,0.013579459,0.03913762,-0.103314474,0.10080263,0.1495321,-0.0075883903,0.053081643,0.044899713,0.035791412,0.051985905,0.049292494,-0.15714914,-0.02266243,-0.026598115,0.104600854,-0.08719075,-0.025212882,-0.012783079,-0.09628318,-0.008483194,-0.02376394,-0.007529239,-0.05692984,0.13751432,-0.026713427,0.015832916,0.04958865,-0.033520438,0.17635134
264,-0.0847003,-0.0046118665,-0.0071447194,-0.1133805,0.072986156,0.06403036,-0.048023354,-0.0043226015,0.058088772,-0.13439228,-0.09129995,-0.013008436,0.036171168,0.036028177,-0.0016231395,-0.045418426,0.12861332,0.031652603,-0.13807034,0.008572968,0.015852902,0.00021759483,-0.1636571,0.058859307,0.09642609,-0.006807605,0.0017539212,0.058289375,0.17430434,0.12080344,0.011042576,-0.03273116,0.06696276,-0.04227657,0.061274122,-0.119752586,-0.067643106,-0.0047077048,-0.10711996,0.0648791,0.00078378804,-0.02860724,-0.021978572,0.020370986,0.028343176,0.03549646,0.13319388,-0.043347582,0.06866456
265,0.0067997915,0.049040534,-0.011842716,-0.076730214,-0.022856802,-0.015352944,-0.016047046,-0.019800663,0.025123097,-0.10980718,-0.07755063,0.0153457,-0.0146633815,0.013206737,0.1485248,0.008013332,0.222904,-0.05998868,-0.07871109,0.033495065,0.035820242,0.05910814,-0.042747814,0.01557317,0.12581612,-0.0074234353,0.00115256,-0.026727118,0.0048127454,0.07767239,0.06455633,-0.09725343,-0.054389995,0.06400658,-0.07005042,-0.03685937,-0.06807282,-0.101480365,-0.07651002,0.0012043156,-0.088445395,0.12523714,-0.044742554,0.06295878,-0.07163755,-0.030659465,-0.05734576,-0.10376335,0.09939135
266,-0.056626637,0.014580848,0.01020683,-0.053597897,-0.06735201,0.06156579,0.0354907,0.0949095,0.021402799,-0.20889713,-0.124097526,0.018475948,-0.039782703,-0.0077967625,-0.0075747278,-0.0066971793,0.11070295,0.06894055,-0.08377529,0.031716395,0.12044898,0.042768333,-0.10986678,0.10256837,0.14865658,0.008754607,0.08476764,-0.017113464,0.092345625,0.059744734,0.09581995,-0.01928071,0.04686574,-0.07791271,-0.048495647,-0.1046718,-0.07213506,-0.03466155,0.050316393,-0.0999196,-0.021270078,0.0993975,-0.00049389154,-0.036067978,-0.024256395,0.079008184,0.082977846,0.018478934,0.004469418
267,0.059636567,0.117830165,-0.0084095895,0.011877422,-0.030046318,-0.06581989,0.06572165,0.04493507,0.0729767,-0.13905427,0.026751893,0.05404886,0.0746752,-0.04691922,-0.0051771067,-0.09554741,0.2517501,0.011720759,0.122926906,0.05445494,0.046773948,0.07474047,-0.09492186,-0.020034201,0.19330463,0.0008429007,0.0039310893,-0.0027237593,0.07394291,0.1524306,0.12701868,-0.001906157,0.034894746,0.04278448,0.055151463,-0.03903913,-0.10366488,-0.043496057,0.035394136,-0.04117432,-0.03994455,0.05061586,-0.0029632591,0.029082466,-0.04111851,-0.0069616996,-0.015437951,-0.06425477,-0.00031409494
268,0.028144911,0.10908855,0.040020138,-0.023969198,0.012220083,-0.037698954,-0.011545002,0.07410838,-0.017771045,-0.26002142,-0.0082733,0.005445306,0.009386586,-0.057336394,-0.06505525,-0.0040269773,0.070519865,0.0350016,0.053217907,-0.048668317,0.06602563,0.09702018,0.014577754,0.032442838,0.17933235,-0.023398692,0.016901614,0.08937501,0.25848415,0.0072418237,0.16615714,0.121790275,-0.038369466,0.012062064,0.10851179,-0.122130886,0.042699836,0.045087744,-0.007410541,0.014385417,0.0032190662,0.19362581,-0.023726268,0.0213411,-0.01274471,0.10156737,0.07869142,0.12385525,0.019279966
269,-0.006570778,0.107303694,0.061003577,-0.015844407,0.030514088,-0.045502856,0.007987957,0.031927414,-0.024821483,-0.12228256,0.043460567,0.18911141,-0.0080692815,-0.047774762,0.113337904,0.007213736,0.161925,-0.023576168,0.050115287,-0.05129253,0.1329004,0.0011432825,-0.17311655,-0.017232833,0.1211479,0.0064074425,0.053869672,0.06505956,0.11434159,0.045035847,0.117954,0.038261116,0.024410024,0.02679819,0.124933995,-0.14612752,-0.010487288,0.0072640013,-0.00909137,0.04990008,0.014111778,0.0024632039,0.005785046,-0.021918956,0.039171197,0.04606001,-0.057754688,0.06458554,-0.044487234
270,0.00966659,0.11210844,0.024351094,0.04323443,-0.08831894,-0.01845288,-0.05277919,0.002736732,-0.029889658,-0.08231393,-0.07410723,0.034236465,0.062105246,-0.022611368,-0.030945797,0.045813713,0.040727552,0.20196885,0.14012235,-0.053178117,0.0108935535,0.045978542,-0.18442017,0.1317317,-0.028055765,0.05905646,0.0005154926,0.03884563,0.060446057,-0.07907902,0.052248497,0.132619,-0.013322977,0.0005186059,0.17568535,-0.089369744,-0.08776668,-0.012924742,-0.077538684,-0.03953456,0.024061454,0.09396657,0.055354193,-0.09470088,0.034340393,0.12754712,0.030129513,0.060674693,0.038405724
271,0.06420817,0.034707073,0.06815598,0.02077676,-0.025557825,-0.027491698,-0.07981316,0.07289814,0.036482904,0.036772735,0.16203313,0.06690732,0.17818779,-0.0031820294,0.0065980777,-0.057746414,0.12175055,-0.007905362,-0.0038890587,-0.054861475,0.11379263,0.013787398,-0.059971,0.027571604,0.030233968,0.029334478,0.044061318,0.08676975,0.038601566,0.009398373,0.08231273,0.026992936,-0.061590865,-0.0027748905,0.102090955,-0.06292839,0.05089438,0.014610758,-0.15097047,-0.04396884,0.06521546,-0.016506221,0.002059998,0.13578151,0.026810024,0.04322336,0.0013986952,0.16612832,-0.0050283745
272,-0.06518383,0.1097207,0.062242344,-0.04328872,-0.002353236,0.00034217723,-0.045549385,0.03283039,0.023549411,-0.06927551,-0.104744464,0.043274507,0.045828987,0.049352244,-0.059361514,-0.02620257,-0.0012637144,0.011917752,-0.008904848,-0.013709426,-0.025153039,0.025558744,-0.016428905,0.07637982,-0.102180935,-0.02108214,0.018877955,0.11429832,-0.029183622,-0.042522628,-0.06787678,0.13039593,-0.017122133,0.069217674,0.040639114,-0.03718786,-0.0368438,0.098184794,-0.059673272,-0.023509393,0.014505265,0.031426176,-0.009953331,-0.025958886,-0.0017603692,0.06823964,0.023383036,0.06356305,0.043998137
273,-0.052564465,0.016662437,0.06723207,-0.034869686,0.07808693,0.03923267,0.0059294887,0.022400193,0.0024702563,0.03663863,0.047152407,0.02352946,0.106786445,0.054453492,0.07916899,-0.049593505,0.05611038,0.003285855,-0.031752158,-0.050713465,0.04006344,0.029515136,0.0034060595,0.030517349,0.091574475,0.047941096,0.006124648,0.057274044,0.038514823,-0.018703744,-0.0036335103,0.055930227,-0.0034769792,0.03263088,0.06436695,-0.04144028,-0.05660805,-0.012157622,-0.044425346,0.06484378,0.019621236,-0.009266552,-0.01925718,0.025619827,0.07010673,-0.002986918,0.0023984676,-0.0020708558,-0.03301674
274,-0.036609657,0.080498815,0.060076617,-0.023890689,-0.0447655,-0.020373547,-0.032146994,-0.025493793,-0.015007989,-0.08174929,-0.082628995,0.035932347,-0.023281397,0.016877461,0.036357448,0.01716803,-0.06193677,-0.0002281554,0.074406505,0.02901029,0.067056865,0.0041654715,0.007361483,0.04223676,-0.021579988,-0.020221304,0.0040044417,0.0077793775,0.010946714,-0.04555175,0.14813882,0.010729529,0.1343089,0.0829527,0.034775175,0.013044142,0.011874434,-0.061234728,-0.027901188,-0.09176557,0.015261163,0.054891516,0.038701676,0.008044078,0.08006146,0.08300734,0.012312809,0.005009856,-0.018101722
275,0.022809338,0.055237472,0.006163735,-0.041326102,-0.050347567,-0.01418091,-0.016833667,-0.017842567,0.013372304,0.071070574,0.06485376,0.035790227,-0.0012587383,-0.062273204,-0.035083205,-0.06691301,0.050193433,-0.013506199,0.102944136,-0.0069591925,-0.0006249142,0.028323753,-0.015954608,0.020556327,0.019117704,0.03544656,0.0037599606,0.11556673,0.03327817,0.05444219,0.05996744,-0.033588033,0.01477465,0.024021152,0.015743423,-0.012937948,0.013679884,-0.042382583,-0.0671477,0.038637128,0.011584585,0.062393725,0.020021375,0.011137344,0.040041186,0.10103753,-0.031806577,0.060065042,0.009338981
276,0.0031032702,-0.007592541,-0.014560893,-0.058551356,-0.05049988,0.010028724,-3.365148e-05,0.0435946,0.03472045,-0.029414305,-0.015134759,0.037000153,0.019658437,-0.029960388,-0.09136681,0.009472674,0.0051909722,0.015267231,-0.036818154,-0.015144233,0.062402923,0.024191016,0.0017605238,0.0813067,-0.04887736,-0.0094238,0.0038359417,0.10063836,0.03812176,0.059194103,-0.01512659,0.09158156,-0.026220532,-0.04917314,0.026238434,-0.05505358,0.016748404,0.14258194,-0.029141294,0.01603146,0.065308675,0.045794487,1.2410805e-05,0.018267032,0.058020253,0.15367489,0.0064677517,0.07348228,0.03151122
277,0.06269408,0.05874701,0.091925204,-0.08272486,0.070328765,-0.005956061,0.007903881,0.007866659,0.031560205,0.0074768187,0.024092961,0.09128656,0.04445578,0.0077276677,0.028745912,-0.01097743,0.054091632,0.031032577,0.024951626,0.011603089,0.00040516444,0.0010949479,0.0117690135,0.07281151,0.032557808,0.022753142,0.059130277,0.041665457,-0.027502434,-0.014157144,-0.013699779,0.0032215843,0.007995472,0.051276445,0.07048052,0.0090690795,-0.033188425,0.12748592,0.13604593,0.13889152,0.06346476,-0.017217651,-0.009773575,0.00052699866,0.0374957,-0.021835854,0.051366724,-0.0045128,-0.008923185
