,x0(t),x1(t),x2(t),x3(t),x4(t),x5(t),x6(t),x7(t),x8(t),x9(t),x10(t),x11(t),x12(t),x13(t),x14(t),x15(t),x16(t),x17(t),x18(t),x19(t),x20(t),x21(t),x22(t),x23(t),x24(t),x25(t),x26(t)
155,0.16308574,0.066762514,0.08212134,0.046818018,-0.04594114,-0.08032952,0.028683655,0.01739217,-0.023455191,-0.025767807,-0.064390525,0.11538223,0.03469839,0.07414842,0.023618987,0.032965533,0.050061844,-0.02528014,0.025972713,-0.0859093,-0.02240263,-0.014705431,-0.010828881,0.1629172,-0.08435182,0.06406563,-0.10572396
156,0.16210888,0.013342887,0.028931633,0.04827322,-0.031722344,-0.0021196639,0.08507246,0.111762196,-0.0021181982,0.021552451,-0.08020335,-0.021059122,0.06812348,0.0032324195,0.1203327,0.13904338,0.018581852,-0.035805207,0.019455144,-0.031174978,-0.01859781,0.04487928,-0.033512592,0.1797243,-0.07665728,0.0033135917,-0.048488677
157,0.1726611,0.13022016,-0.010018969,0.04374731,0.011154678,0.11428278,0.046578888,0.09144554,-0.05954984,0.04217265,-0.07993239,0.10254101,0.044720277,0.07695458,0.04408878,0.043057982,0.03438692,-0.015215948,0.060629804,-0.07288056,-0.02642611,0.021644263,0.03450565,0.19341184,-0.13618,0.04463271,-0.029784776
158,0.19643347,0.09987043,-0.0022318503,0.086165994,-0.09225903,0.07776159,0.020118186,0.13929673,-0.012916221,-0.04210742,-0.07929137,-0.03709857,0.046429165,0.08626429,0.054697894,0.04228891,0.019973803,0.013652343,0.028110556,-0.16370629,-0.15815671,0.09877959,0.09802532,0.24622446,-0.05560965,0.009353757,-0.18205158
159,0.23209482,0.07398467,0.023548935,0.04518828,-0.04605145,-0.100930445,0.008578772,0.09420689,0.036848888,-0.07569989,-0.08798792,-0.011216147,0.026246756,0.0670179,0.06696292,0.010518575,-0.0008511273,-0.07590656,0.013139512,-0.06885066,-0.13726133,0.041849278,0.17782235,0.24422713,0.025947385,0.068519674,-0.18191308
160,0.21764418,0.12390174,-0.03424394,0.07065585,-0.084633425,-0.11259788,0.10934452,0.11699648,-0.0029439174,-0.055030353,-0.11328676,0.027036536,0.037064075,0.043995965,0.055859152,0.019665416,0.018874185,0.012456238,0.050047524,-0.031098148,-0.009413229,-0.016744321,0.0996366,0.21344873,-0.10235521,0.12791258,-0.058419622
161,0.32418913,0.08464424,-0.08429143,0.03331944,-0.08512404,0.0024015214,0.10252386,0.109396145,0.09034348,0.04199278,-0.085184544,-0.05894534,0.09091491,0.10521566,0.011626974,0.05986905,-0.008668712,-0.005980687,-0.0107318275,-0.06794575,-0.01304747,-0.024844127,0.09978107,0.18786936,-0.11047892,0.017614719,-0.10475197
162,0.3685828,0.09586089,-0.04947165,0.025124654,-0.093763806,-0.053961843,0.24550015,0.04529917,-0.023125611,-0.07248195,-0.077864744,-0.0025727786,0.009038981,0.05767769,0.14796062,0.055042006,-0.0029796325,0.014671013,-0.031036133,-0.03706702,-0.0647479,0.0030074122,0.08138833,0.26990658,-0.1053289,0.042812627,-0.102674976
163,0.25098944,0.056273974,-0.072714545,0.016834954,-0.07664592,-0.06243276,0.23257542,0.034148764,0.004567992,0.068004124,0.020953462,-0.039413057,0.02229517,-0.005573055,0.05280777,0.12567724,-0.004577523,0.034205105,0.1691564,-0.11130682,-0.042980626,-0.027139321,0.099194236,0.2681252,0.026123025,0.022849424,-0.10271539
164,0.17882381,0.11915074,-0.017955739,0.006580523,0.1624321,0.09915497,-0.050901055,0.03502164,-0.045884274,-0.13368444,-0.123769395,0.10274251,0.0131026525,-0.003434036,0.074551895,0.12033853,0.05276125,-0.055204447,0.1851494,-0.1384275,-0.02499121,0.018819697,0.0059023225,0.21320656,-0.087334625,0.16440594,-0.17200318
165,0.1667403,0.030592507,0.025667273,0.08052045,-0.06328242,0.08135731,-0.08685417,0.07339203,-0.036694936,-0.10485984,-0.08557283,-0.056729548,0.08666221,0.1267885,0.05784852,-0.024990065,0.043079667,0.014520533,0.024668,-0.16490488,-0.07636463,0.031245098,0.108370416,0.3195213,-0.070205554,0.08563218,-0.19030267
166,0.28014827,0.12588152,0.0070384643,0.31750408,-0.04702539,-0.073165104,0.041532405,0.048708096,0.14664729,-0.11113335,-0.05745957,-0.029648114,0.04449353,0.1351842,0.09377426,-0.019891538,0.16901693,-0.07565582,-0.0044555245,-0.11595895,-0.09353433,0.01368907,0.1330211,0.24497294,-0.022235878,0.08877103,-0.11094569
167,0.32775453,0.08891619,-0.029273812,0.12328704,-0.10607035,-0.09020966,0.14616013,0.19405824,0.031609055,-0.055622473,-0.13395773,-0.047694184,0.084072545,0.03646844,0.15317671,0.049955912,0.05196344,0.037199993,0.0507671,0.012359381,0.06673592,0.107235,0.025932064,0.23101068,-0.10761885,0.092823654,-0.05983926
168,0.19437774,0.059468985,0.03527891,0.0481743,-0.043408222,0.046319414,0.2176355,0.13656124,-0.02461655,-0.06873592,-0.144772,-0.014117378,0.06119074,0.14761893,0.08560407,0.0751097,0.021540208,0.0066825016,0.036568906,-0.17128016,-0.03646016,0.024489049,0.04859163,0.31411788,-0.16182713,0.010642227,-0.17095387
169,0.2792431,0.07385588,-0.04349596,0.04316911,-0.10185904,-0.0018958859,0.0056110094,0.10178401,-0.037509497,-0.11686447,-0.0782506,-0.067964815,0.04753767,0.13219199,-0.042562455,0.1185404,0.032364793,-0.06601308,-0.010598145,-0.09783933,-0.11849442,0.06484348,0.09755721,0.27779356,-0.11430077,0.057269417,-0.01682502
170,0.31396803,0.078079134,-0.04462512,0.0803447,-0.07660511,-0.10081594,0.036704317,0.1957356,-0.053879526,-0.084160246,-0.048226036,-0.15572219,0.03604584,0.06883569,0.044122983,0.0040421127,0.051401474,0.0028625578,-0.048592273,-0.013569536,-0.124585114,-0.06862762,0.120016,0.23556793,-0.15032926,0.086082496,-0.08360705
171,0.26713088,0.12331363,-0.12130498,0.08137076,-0.13171217,-0.11966197,0.20380215,0.071676426,0.027638048,-0.019430531,-0.15070234,-0.11158746,0.10808678,0.116904564,0.07482745,0.02033797,0.046808418,0.14826477,-0.040641297,-0.09536512,0.03568922,-0.04964916,0.24636954,0.21614622,-0.17937033,0.0430812,-0.05525522
172,0.2417298,0.26565528,-0.14421201,-0.046643626,-0.070664264,-0.03509787,0.13431892,0.0707544,0.006233801,0.07279107,-0.12341339,-0.10217577,0.028423294,0.028142182,0.053973094,0.11643466,0.0037421007,-0.03668246,0.04661584,-0.004497365,0.04215811,-0.08508976,0.19947214,0.18228851,-0.15989473,0.08788447,0.031909697
173,0.13948943,0.11404738,-0.09364131,0.13477087,-0.17131567,0.015271649,0.07817791,-0.025386363,-0.029904038,0.041109055,-0.12082894,-0.07058039,0.07157696,0.014772375,0.09415173,0.07932669,-0.036237635,0.0064673466,0.026212323,-0.10667495,-0.051951844,-0.14688218,0.15276441,0.20612746,-0.18011086,0.12475507,-0.116868764
174,0.17718092,0.12813672,-0.030120231,0.08004945,-0.16319965,-0.010211192,0.01962632,0.039698653,-0.037690666,-0.003031822,-0.04934363,0.046210736,0.06889512,-0.026733775,0.020513773,0.04429142,-0.015464047,-0.052846093,0.04690076,-0.09422732,-0.009435814,-0.10015054,0.09021,0.23781608,-0.016430404,0.23748589,-0.0670547
175,0.14385943,0.101762466,-0.0036592148,0.115500845,0.0036212578,-0.014664063,0.025485817,0.12133017,-0.018295003,0.0021686554,-0.07637708,-0.017274808,0.15821758,-0.020386742,0.043066796,0.024520293,0.011261269,0.025406886,0.02301236,-0.13516484,-0.08746272,-0.1348519,0.020909276,0.24011007,-0.0028995872,0.07720664,-0.13372043
176,0.155756,0.089566514,0.016948014,0.05427608,0.00081811927,-0.06394767,0.015189248,0.12714651,0.028363999,0.08067552,-0.06202876,0.016352013,0.117136456,0.15433402,0.034852855,0.01285326,-0.0040048817,-0.067533515,0.028816912,-0.10935275,-7.552828e-05,-0.024508568,0.106195614,0.21635623,-0.06801443,0.037494145,-0.034446683
177,0.26216817,0.11231275,-0.06433701,0.07911186,-0.06555863,-0.01221464,0.022302343,0.1168292,-0.0046495795,-0.06583543,-0.05920309,0.036012143,0.03963411,0.12457044,0.091254756,0.095775805,0.034735058,-0.0031217001,0.118712336,0.0219375,-0.01967225,0.11936818,0.12632126,0.17034952,-0.14706446,0.046558,-0.030475454
178,0.1911596,0.11956866,-0.07042376,0.05652812,-0.11423937,0.008031475,0.1646684,0.15602107,-0.016147777,-0.09039771,-0.067675546,-0.04627621,0.023746107,0.068533726,0.08236491,0.0127071375,0.120469585,0.02064716,-0.0035588897,-0.14434846,-0.109215975,0.045599148,0.08119233,0.23214409,-0.15967806,0.07441226,-0.16717702
179,0.2057947,0.18423188,-0.0753233,0.029525118,-0.10605264,-0.081253536,0.068288475,0.113529146,0.040497683,-0.037691392,-0.09099229,-0.11353947,0.057506196,0.04993148,-0.01862694,0.08842015,0.029455548,-0.03616556,-0.029945366,-0.090029314,-0.18926248,-0.023699839,0.17106333,0.26670104,-0.021903291,-0.005391799,-0.14898786
180,0.19140609,0.13505721,-0.04978487,0.016862731,-0.08202985,-0.16642475,0.020556258,0.027534012,0.032510765,0.038560085,-0.053690556,-0.09106144,0.0316487,0.03960815,0.05026402,0.034398247,-0.019608602,-0.03774704,0.0021046298,0.037647873,-0.07651782,-0.09871045,0.1514537,0.1352208,-0.106878154,0.0728837,-0.032057513
181,0.10065718,0.13616034,-0.107841,0.13931535,-0.14649689,-0.08212859,0.12516901,-0.022937069,-0.009795216,0.020631205,-0.09502629,-0.041262534,0.037876505,0.046361525,0.10090859,0.051738366,0.023200188,0.06489949,0.00877559,0.061752614,0.11464601,-0.084793314,0.04795859,0.08243947,-0.10009309,0.1009606,0.061839387
182,0.042842828,0.044914924,-0.0869055,0.097716495,0.017606188,0.10519703,0.10772489,0.23690277,-0.008272383,0.061682124,-0.050159764,0.015662061,0.05272822,-0.06382424,-0.020590391,0.066228695,0.0052591264,0.051076856,0.05778968,-0.030296538,0.07615088,-0.060163155,-0.020923158,0.11582692,-0.06401364,0.10662128,-0.0026742835
183,0.091358975,0.018288918,0.06067071,0.055342466,0.0074548945,0.07297665,0.012947701,0.20804921,-0.02875723,-0.005558661,-0.011083353,-0.0005364404,0.053701412,0.15657815,-0.0074093873,0.08118737,0.0076850858,0.064339556,0.16805685,-0.11009874,-0.06007689,-0.017415993,0.17349173,0.10726454,-0.051264457,-0.05815299,-0.12617192
184,0.20945078,0.12261067,0.024719544,0.041465133,-0.06532352,-0.00048795296,-0.13207924,0.23138952,-0.03951664,-0.14249219,-0.04486328,0.0064416677,-0.025331441,0.14841501,0.03262301,0.0078056986,0.04741113,0.059371125,-0.0069712102,-0.056362763,-0.12072838,0.118645094,0.1399829,0.21564028,-0.105890475,0.08008928,-0.13523802
185,0.20814238,0.11104757,-0.019871943,0.019823026,-0.0932348,-0.09226484,0.18820293,0.14075643,0.12556288,0.027718447,-0.10386381,-0.13969305,0.14760795,0.09076517,0.10184705,-0.026408229,0.001833519,0.015655398,-0.0010823719,0.041155227,-0.20689777,-0.0011265706,0.17857432,0.18241426,-0.08614517,-0.07086245,-0.05824337
186,0.12952533,0.17200649,-0.08359364,0.069840305,0.046705037,-0.18384239,0.19231619,0.034546394,0.01325806,0.0025624195,-0.10342505,0.067010805,-0.03530621,0.098008364,0.056291495,0.130761,-0.01066854,0.020709649,0.0013040063,-0.0066415113,0.021985954,0.06811809,0.06130969,0.10370614,-0.08174287,0.066547155,-0.0074594393
187,0.13839993,0.04000958,-0.1308609,0.026204702,-0.015920158,0.009045944,0.024843415,0.101264015,-0.062463693,0.053166334,-0.05149719,-0.04424185,0.034115437,0.035554275,-0.016531972,0.09956358,-0.030554177,-0.0022773445,0.02927069,0.1266751,0.036293786,-0.04166484,0.11197329,0.10348551,-0.1598224,-8.998148e-05,-0.019012276
188,0.060436275,0.087135196,-0.07282374,0.06682022,-0.13136515,-0.003544684,0.07090651,0.1426541,-0.048058737,0.00798764,-0.066140756,0.10154983,0.027178096,0.08180167,0.22172815,0.027813457,0.014294524,0.071149245,-0.04646356,-0.032016754,0.09027447,0.035519123,0.2806136,0.10719079,-0.128175,0.072610736,-0.02773006
189,0.17244808,0.17943096,-0.020402603,0.03528677,-0.09445638,-0.05216493,0.13560013,0.1555314,0.0103124585,0.042016637,0.09748551,0.10759717,0.041037075,0.01923374,-0.007992085,0.043361533,-0.009648986,-0.012502132,0.10725123,-0.06894496,-0.1319094,0.09894789,0.32431236,0.16274099,-0.028062835,-0.021964006,-0.15561162
190,0.15510486,0.20851156,-0.039005708,0.026398987,-0.18050417,-0.09171456,-0.027186077,0.23333944,-0.017322686,0.04875491,-0.012225516,0.054178923,-0.009957771,0.051512323,0.03044842,0.06781767,-0.022550147,-0.03315882,-0.003331054,-0.055352576,-0.26453897,-0.013562369,0.20487893,0.17508045,-0.15845647,0.033856824,-0.2582038
191,0.14149778,0.15138465,-0.102952965,0.05467283,-0.19801426,-0.16814557,0.0707132,0.16568796,-0.025039244,0.04793054,-0.050828528,-0.062645786,0.018999653,0.037355416,0.10102415,0.008249851,-0.0615777,-0.013213452,-0.004053753,0.08526757,-0.2042675,-0.022044621,0.1756459,0.1270264,-0.17175576,-0.059592895,-0.1581336
192,0.054730978,0.097793475,-0.08568356,0.0511181,-0.17410602,-0.15255615,0.16316041,0.14967793,0.015951067,0.10688901,-0.06837588,-0.011744957,-0.025995046,0.11491807,0.07170861,0.07623245,-0.02504433,0.13426271,0.013952896,0.09343079,-0.014529539,0.054800466,0.11749979,0.09296141,-0.0047554374,0.08594118,-0.05971054
193,0.043336526,0.04667153,-0.07353568,0.01441345,0.008141149,-0.006688498,0.06583162,0.11009043,-0.007917721,0.026647387,-0.008265166,0.06691847,0.044269107,-0.004596187,0.11432515,0.09424013,0.012642931,0.051292963,0.06419326,0.09277267,0.085747406,-0.015526853,0.055767156,0.0032694703,-0.085990444,-0.042913996,0.08603585
194,-0.0268549,0.17741418,-0.042421028,-0.0030463506,-0.026728146,0.12628973,0.05026973,0.15176125,0.003270261,0.0047480403,-0.006510216,0.033025548,0.0022902396,0.11805193,0.010346032,0.039127685,0.06773789,0.054292288,0.0384695,-0.06843544,0.02110012,0.08813264,0.09057703,0.04226901,-0.07105501,-0.0055998685,-0.059638575
195,0.081825115,0.054359503,0.06243656,-0.0023273043,-0.020730741,0.010021462,-0.08123975,0.11785701,0.0062550455,0.031873807,0.0319554,-0.033941016,0.035476707,0.07021519,0.007009214,0.028873784,0.024566015,-0.024514334,-0.0205573,0.008813423,-0.28719723,0.03262302,0.12576889,0.037617594,-0.03874174,-0.05459656,-0.17107065
196,0.08039093,0.08925025,-0.009104375,0.047842797,-0.068975136,-0.1906671,0.055111796,0.08232872,0.017413292,0.06261736,-0.023605013,-0.01563457,-0.027222179,0.08599741,0.12109722,-0.0057467557,-0.0053741867,0.031358227,0.030920316,0.06585877,-0.08148911,0.034094695,0.08968486,0.074523844,-0.06514643,0.03333769,-0.035771076
197,0.11459094,0.06431823,-0.12765017,0.08301814,-0.061568324,-0.040828478,0.14348914,0.15041688,0.0030418397,0.09181384,-0.0397388,0.09545074,0.036932655,0.007546925,0.04743726,0.05733691,0.043758303,0.09052269,0.026542177,0.038471997,0.04718229,0.059985332,0.016768498,0.031364527,-0.11339953,0.0014616093,0.020339284
198,0.06716099,0.037315063,-0.07710509,0.025475122,-0.018802576,0.0659265,0.072604634,0.16886105,-0.025303628,0.04737807,0.0013829023,0.02608964,0.023354536,0.06355684,0.05040645,0.093390524,0.110656306,0.035473265,0.03523515,-0.044923704,-0.07223177,0.05567016,0.09838834,0.075006746,-0.07053485,-0.04468392,-0.14807706
199,0.10190308,0.102816164,0.0019239411,0.026133709,-0.0485818,-0.0409633,-0.015364879,0.15576166,-0.04203983,-0.03856744,-0.025959458,0.060531616,0.007981205,0.093256645,0.07458232,0.042467203,0.06116661,-0.02224286,0.11594695,-0.06665029,-0.1502921,0.05401701,0.16906619,0.12724906,-0.14120965,0.06802317,-0.16719449
200,0.19545463,0.09005349,-0.013450593,0.08271024,-0.086598255,-0.06143067,0.0042078383,0.13154343,0.032798424,-0.02761979,-0.030965362,-0.038519412,0.036485367,0.09016494,0.019140592,0.026704192,0.0630263,-0.031618312,-0.016574297,-0.023695596,-0.13479091,0.04405411,0.11739826,0.15254933,-0.18195269,0.10898676,-0.14873569
201,0.1556096,0.07847079,-0.07512571,0.06945686,-0.15663135,-0.05203439,0.09039895,0.112943046,0.08382156,-0.021500874,-0.07966188,-0.118834786,0.05793934,0.04095882,0.06485133,0.016871573,0.13449314,0.06384787,-0.07466522,0.025411557,-0.055479057,-0.014480791,0.097389676,0.14312106,-0.17359196,0.07247163,-0.056699276
202,0.095768,0.08314312,-0.06311551,-0.028743241,-0.09177716,-0.09778202,0.15771417,0.07576324,-0.008409493,0.0408255,-0.06636069,-0.09233827,0.21642056,0.00720355,0.06649469,0.04700563,0.029627329,0.012707329,0.1535778,0.19794443,-0.00993847,-0.05823237,0.05349268,0.055577755,-0.09578733,-0.008032197,-0.028639555
203,-0.04737992,0.31124097,-0.06584349,0.0026882961,-0.068009295,0.020772565,0.16147067,0.028419437,-0.0220082,-0.0055157463,-0.0086402,0.02709704,-0.00035465066,0.18663707,0.06447137,0.09018264,0.07901098,0.10169673,0.052811563,-0.064652175,0.17622462,0.001128242,-0.07099663,0.07904151,-0.16226941,0.15751693,0.004176695
204,0.10603142,-0.03394734,-0.069646366,-0.025151853,0.007966142,0.14842978,-0.08761096,0.03412937,-0.018787613,0.0869972,0.02867853,-0.111987405,0.0789659,-0.012288872,-0.08605702,0.09719235,-0.024338653,0.02303582,-0.023347057,0.15075806,-0.23268299,0.06245494,-0.019551352,0.023253594,-0.012975164,-0.0040347436,-0.082517855
205,-0.02733642,0.03719107,0.098800346,0.041521616,0.02590429,-0.14276733,0.058523137,-0.03309345,0.016176976,0.02319784,-0.037858266,-0.002144858,0.0038514617,0.15718193,0.16471672,0.08321509,0.04751259,0.08554946,0.041505385,-0.055452436,-0.0102441,-0.05889108,0.042391427,0.02145062,0.0168877,0.2591931,-0.01426944
206,0.09288623,0.037056576,-0.05730325,0.086981334,0.04545411,0.004561626,-0.020988038,0.0034073954,-0.03027944,0.07093168,0.031066552,0.103649,0.39367384,0.019165156,-0.0012170719,0.033612095,0.07271686,-0.015544108,0.13422972,0.10577288,0.10620173,-0.07288024,0.004076604,0.015986644,-0.11696085,0.056348678,0.1117641
207,0.012268566,0.22096385,-0.054436684,0.096243545,0.0094667375,0.02412017,0.01764778,0.11923221,0.047062587,-0.034642946,-0.0391351,0.084507346,0.048384964,0.22142737,0.05920657,-0.010455622,0.070553765,0.0715725,-0.05034761,-0.094402485,0.1150246,0.1519273,0.000202097,0.110747814,-0.17876698,0.15675583,-0.035385165
208,0.17657863,0.07788797,-0.07568045,-0.00051701814,-0.05246153,0.07743206,0.023635168,0.19470567,0.09647364,0.05768286,0.036534686,-0.10296334,0.081526294,0.13021699,0.02473782,0.015690584,0.020564329,0.09541787,-0.062394004,0.1817019,-0.2481167,0.0649613,0.11823026,0.047085855,-0.043316085,-0.08804332,-0.029057458
209,0.1360048,0.101270184,0.058851063,-0.069645084,-0.01790078,-0.16022658,0.29762858,0.04705172,0.003417044,0.15261656,-0.059041403,0.033625353,-0.03189166,0.11557893,0.1751553,0.041725457,-0.0047525708,0.21813735,0.003995388,0.024200028,-0.083620876,0.15477812,0.107724406,-0.028460305,-0.037334383,-0.06268233,-0.041610114
210,0.119037375,0.05092492,-0.025547944,-0.109656766,0.087196365,-0.031854317,0.14549762,0.008656761,-0.020117303,0.01749183,-0.06645397,0.13070734,0.036949866,-0.00066973275,0.07284186,0.1498454,-0.008380573,0.01436744,0.09585422,0.043796718,-0.050627828,0.048435,0.029256545,0.022909425,-0.078879185,-0.05825779,-0.10593708
211,0.03937956,0.16464278,-0.048711866,-0.051713094,-0.041081123,0.011829924,0.013284951,0.036762223,-0.07427112,-0.03268075,-0.039443992,0.017251952,0.0049402565,0.16449258,0.06400634,0.12063348,0.024267903,0.022341235,0.034574013,-0.08537796,0.042433955,0.021477394,0.063891225,0.09590094,-0.057472013,0.008735324,-0.10406001
212,0.14521189,0.07157067,0.13717124,0.016822483,-0.022976538,0.056940325,-0.06672729,0.24351011,-0.043928895,0.0065164333,-0.013185097,-0.038389366,0.0074969637,0.0042330828,0.02286764,0.030374842,0.024132729,-0.037854083,0.050334506,0.012019651,-0.1687439,-0.026198795,0.09677366,0.10953383,-0.08999359,0.08821428,-0.07613984
213,0.10899478,0.05235077,-0.0117400605,0.07289175,-0.111122444,-0.084735595,0.0630637,0.11125243,-0.008829292,0.027399655,-0.06743431,-0.023434121,0.044146568,0.12658685,0.15040867,-0.016066045,0.02241277,0.010102832,-0.025801238,-0.13536063,-0.054648437,0.010877706,0.121882334,0.1565229,-0.10454057,0.0002234038,-0.13700171
214,0.2876547,0.12183512,-0.01688116,0.04472926,-0.10113245,-0.07799443,0.16808355,0.080697365,0.02139198,-0.049491063,-0.054495055,0.018634526,0.0075760814,0.038128257,0.019283343,0.056675635,-0.0073487917,-0.06585383,0.02021785,-0.01899645,-0.07687586,0.13959056,0.13658859,0.1531513,-0.076707765,0.038801752,-0.06326727
215,0.2515285,0.081038736,-0.06490345,0.056416415,-0.13507296,-0.027267437,0.105858326,0.09174183,-0.028289663,-0.030136514,-0.1424216,-0.06932178,0.045207247,0.07138613,0.04891607,0.089023374,0.020170627,0.0012895148,-0.013050116,-0.05205378,-0.098254874,-0.015554588,0.19186646,0.211532,-0.117945455,0.047707256,-0.17517568
216,0.25517213,0.120004095,-0.040493812,0.060243797,-0.09988403,-0.113732636,0.20641479,0.07967384,0.04004061,0.027276732,-0.12064716,-0.047939494,0.049799167,0.02155609,0.03769262,0.07721032,-0.008514516,0.05767259,-0.00097561534,-0.08198861,-0.017420113,-0.07777718,0.14124724,0.25160447,-0.0123164505,0.08650068,-0.10482566
217,0.20854434,0.13521376,-0.047697425,-0.018669145,-0.04785443,-0.05651304,0.16329661,0.050073393,-0.037523177,-0.018854218,-0.11783077,-0.0036582362,0.044127032,0.022143068,0.134456,0.13524847,0.017255098,-0.033148974,0.17413534,-0.03896445,0.021741286,-0.105468005,0.16117246,0.1822016,-0.12258422,0.055341132,-0.086091965
218,0.18096213,0.10550647,-0.073406115,0.028583203,-0.13067913,0.11917895,0.01545091,0.02451434,-0.06737716,-0.039187104,-0.1035193,0.026365764,0.02794574,0.023255784,0.00944605,0.0822648,0.03738906,-0.01608977,0.041416235,-0.20348881,0.013996412,-0.065357015,0.066328816,0.29273012,-0.18416373,0.16887,-0.1554426
219,0.22362462,0.04742754,0.031158395,0.17611593,-0.07938224,0.008233683,-0.067907356,0.04758837,-0.020149589,-0.06591419,-0.088487186,-0.09675978,0.17647573,-0.035709348,0.0785263,0.031188287,0.03125143,-0.09857041,-0.042610697,-0.17640747,-0.19994387,-0.12586561,0.09977904,0.28193837,-0.025517173,0.07465629,-0.21284969
220,0.18856278,0.1438814,0.015592971,0.1716137,-0.0018802881,-0.088388756,0.08130257,0.075986564,-0.014942754,-0.045495026,-0.09525405,0.0059840605,0.04035422,0.07501178,0.039959606,0.13103713,-0.006350842,-0.08092494,0.034312297,-0.028388336,0.007980235,-0.028426386,0.09970213,0.30613893,-0.0990367,0.16153064,-0.07356242
221,0.14971101,0.086018175,-0.0683717,0.19946659,-0.0027549416,-0.0062873056,0.02602901,0.13827705,-0.047995094,-0.017429927,-0.09221745,-0.07947059,0.09239429,0.11392344,-0.0206111,0.04179022,0.07231238,-0.0043904576,0.0035803104,-0.008146372,0.049698573,-0.008127049,0.22009607,0.22171302,-0.18087023,0.13259654,-0.05463739
222,0.17864573,0.27744213,-0.09178583,0.15367687,-0.19377512,-0.045092713,0.05082489,0.15857176,-0.010209802,0.033577096,-0.057119213,-0.123907566,0.06672788,0.19964588,0.008173365,0.027319007,0.015811192,0.04685966,-0.04162747,0.10013187,0.057754416,0.055718824,0.28694102,0.19544594,-0.21850333,0.13514933,-0.03278086
223,0.13931642,0.20449352,-0.017881662,0.060842954,-0.21955629,-0.044274572,0.15348037,0.09442934,-0.013441642,0.24270666,-0.06699422,-0.16586249,0.12999094,0.020021083,0.051491532,0.031023785,-0.069702566,0.050169952,-0.09833,0.07389484,-0.075730294,-0.084111534,0.17905587,0.11153712,-0.16608198,0.1093605,-0.07418139
224,0.08894985,0.1651403,-0.004893288,0.036652472,-0.057732694,-0.16090871,0.16995814,0.024921643,0.051399954,0.13119642,-0.03969591,0.00050214306,0.05607428,0.0025811703,0.1083786,0.08800967,-0.07166314,0.074146956,-0.048708197,0.12489109,0.0147350095,-0.11301995,0.14467579,0.10836367,-0.021369033,0.08330734,0.0023820847
225,0.09741731,0.10496309,-0.088848785,-0.032972887,-0.018133404,-0.06702265,0.15614313,0.03208067,-0.03659647,0.12958686,-0.0014051758,0.066881776,0.045169525,0.020218093,0.082325205,0.116744615,-0.0856255,0.08220902,0.06955928,0.058198012,0.11836425,-0.11712112,0.026706401,-0.02381588,-0.117342375,0.021669779,0.024304312
226,0.09643698,0.037674416,-0.08127874,-0.035196118,-0.030835688,0.07734323,0.027918886,0.05165011,-0.040079415,0.031755935,-0.047425278,0.16242564,0.036046483,0.031757522,0.32274354,0.10120184,-0.04483845,0.0370232,0.020544313,-0.06669735,0.031253453,-0.025696708,0.045537144,0.10716168,-0.07930552,0.01802964,-0.072380945
227,0.11761333,0.06597785,0.10241073,-0.0107223485,-0.043891933,0.011129525,0.16887973,0.14061439,0.028187659,-0.01289266,-0.01373785,0.146298,0.010750404,0.07464652,0.063537925,0.02654253,-0.02570347,0.03189658,0.15788329,-0.23679027,-0.11033551,0.096466035,0.12206526,0.19578873,-0.017031718,-0.05609399,-0.2173973
228,0.21905002,0.1217936,0.061248053,-0.032885723,-0.036927167,-0.0073655276,-0.059668906,0.14944953,-0.010369796,-0.13458194,-0.04736747,0.14300036,-0.019295547,0.06035394,-0.007361685,0.12204052,0.010475271,-0.07697791,0.11060171,-0.087552875,-0.29394594,0.12100894,0.030434623,0.17535979,-0.026836855,-0.0007208921,-0.26200682
229,0.21712087,0.005569674,-0.01709662,0.027355816,0.03239499,-0.07284526,0.003257718,0.18642546,0.0738063,-0.0858321,-0.10915246,-0.08250322,-0.00032556237,0.04798899,0.09569572,0.07125357,0.004555581,-0.00587976,0.11243214,-0.085884385,-0.23327114,0.0079353,0.023022681,0.19595648,-0.12321564,-0.027472658,-0.19835001
230,0.27315998,0.01143288,-0.09078812,0.003269501,-0.053122498,-0.042454425,0.03474223,0.06563967,0.016132973,-0.14099863,-0.08860336,-0.019670542,-0.011611246,0.11633179,0.08643644,0.0023561835,0.029015604,0.13266775,0.122531384,-0.08678658,0.061841846,0.079203494,0.05810314,0.20902592,-0.16443901,0.028860915,-0.05531576
231,0.25180745,0.035846826,-0.0736117,-0.03496658,-0.0038938113,0.13103941,0.12426535,0.024897715,0.0004557179,-0.13543127,-0.12574801,0.07088069,0.040340714,0.044253584,0.09667079,0.041927986,0.044619504,-0.0060944296,0.024115346,-0.15280554,-0.056716062,0.026309187,0.14740638,0.20738567,0.0118782,0.017062845,-0.11083843
232,0.2259194,0.0940062,0.08963479,-0.005760284,-0.06486584,-0.051824562,0.15052988,0.033340476,-0.020818586,-0.10265338,-0.11488809,-0.00562835,0.013539348,0.10162634,0.005550972,0.10909103,0.14038348,-0.0763562,0.1598447,-0.21367168,-0.14468487,-0.038356286,0.1606498,0.30636168,0.026108077,0.045892645,-0.20810714
