,x0(t),x1(t),x2(t),x3(t),x4(t),x5(t),x6(t),x7(t),x8(t),x9(t),x10(t),x11(t),x12(t),x13(t),x14(t),x15(t),x16(t),x17(t),x18(t),x19(t),x20(t),x21(t),x22(t),x23(t),x24(t),x25(t),x26(t),x27(t),x28(t),x29(t)
140,0.009010228,-0.06266844,-0.028095623,-0.027483774,0.18619773,0.0391535,0.01720987,0.267115,-0.022681877,0.005186747,-0.05113875,0.028634772,0.14227591,0.17487183,0.030412715,0.032841876,0.19285989,-0.06456811,0.0489225,0.03396854,0.17923862,-0.12780608,0.090046264,0.092866674,0.13951409,0.010826051,-0.23244973,0.25196207,0.17695624,-0.1759136
141,-0.17381334,0.030097868,0.22644752,-0.036475252,0.10289269,0.032993287,-0.06169186,0.023972508,-0.10862765,0.029244976,-0.022993362,0.1478021,0.03320122,-0.2518137,0.2785154,-0.03725382,0.09566275,0.077029124,0.2536013,-0.15966137,-0.21756032,-0.28860682,0.08037557,-0.20577092,-0.074249364,0.040889256,0.21332408,-0.07493724,-0.042947467,0.007061067
142,0.0868396,0.08757857,0.04370194,-0.050177038,0.089617744,-0.030499099,0.04481675,-0.08511573,0.10392947,0.022610717,0.07581915,0.07423718,0.05586049,0.001327008,0.13889815,0.03854925,-0.1824195,0.25995693,-0.039415516,0.0018918552,-0.1620802,0.036635354,0.40295276,0.12516081,-0.12889764,0.07269543,0.5866155,-0.13192444,-0.04510961,0.13242154
143,0.223133,-0.15129888,-0.08358194,-0.05042535,0.20897377,0.036499895,0.1492588,0.114166334,-0.0039270096,-0.015254736,0.10094826,-0.022659369,0.053209756,0.42589852,0.18768856,0.056981713,-0.034287702,0.008670544,-0.21647479,0.03877142,0.08396645,-0.02182621,0.22407264,0.44848752,0.22723678,0.011788214,0.12435873,0.31316674,0.13673384,-0.2598032
144,-0.23071595,-0.067459226,0.14916296,0.07425348,0.18706459,0.07508454,-0.11105369,0.20258358,-0.08334201,-0.07515308,0.095194355,0.066391006,0.003176479,0.09875487,0.23832223,-0.06226748,0.27634835,-0.12570873,0.10010328,-0.116116405,-0.18866503,-0.35760382,0.11573108,-0.11488396,0.117588654,0.009589648,-0.04307782,0.2521002,-0.005264404,-0.092704825
145,-0.19292025,0.20879962,0.11834301,0.032559972,0.18490575,-0.05552591,-0.0008756891,0.14149256,0.029360268,-0.046285477,0.17431012,0.24381618,0.13936901,-0.1877489,0.3343842,-0.05526174,-0.024834778,0.16864504,0.049023982,-0.081286535,-0.4516698,-0.05555366,0.27650976,-0.2299875,-0.26355612,0.026927404,0.30016965,-0.23479657,-0.07585765,0.20245051
146,0.2618652,0.15381908,0.07692375,-0.17700431,0.2912857,0.009312609,0.13431522,0.12556233,0.008989648,0.060793392,0.16070113,0.10439439,0.24404263,0.19047104,0.16473657,-0.016536852,-0.2843036,0.16615726,-0.2903482,0.14639436,0.018769141,-0.005831142,0.2674508,0.30418804,-0.20913045,0.1105055,0.1765432,-0.0650754,0.23567005,-0.054425023
147,0.19064593,0.007081382,-0.0053909845,-0.15056254,0.07999715,0.07120167,0.12714891,0.16645454,-0.027057983,0.042660158,-0.13675496,-0.0838135,0.102490075,0.31714,0.16963409,0.03070901,-0.02584625,0.005677063,0.053731035,0.052066024,0.23382165,-0.16568361,0.19111747,0.11282095,0.10065247,0.12367678,-0.09854275,0.28556463,0.39939195,-0.117866606
148,-0.10854751,-0.21810764,0.1829283,-0.017908365,0.063280776,0.069851376,-0.0392109,0.06007924,0.003873716,0.059231944,-0.08745957,0.06455923,0.0087176915,-0.1754442,0.18046704,0.00038854685,0.15920334,0.07995896,0.42503247,-0.26219258,-0.21125636,-0.34466848,0.13342726,-0.055941954,0.18219316,0.075726196,0.22199759,0.09072555,-0.114690065,0.0042033102
149,-0.051531095,-0.015112498,0.07626248,0.019168003,0.05992264,0.045255005,-0.091038294,-0.115630575,0.11540894,-0.045558076,0.31073627,-0.042003732,0.044125613,-0.18406281,0.19437872,0.12995483,-0.014232389,0.22489172,0.06931655,-0.16725458,-0.45107147,-0.022859514,0.11934125,-0.02793923,-0.10955499,-0.006546717,0.532612,-0.102322035,-0.33596388,-0.02470044
150,0.20516077,0.30369514,-0.27586263,-0.015426171,0.17385954,-0.0029400475,0.07550502,0.13791269,-0.05976079,0.012192687,0.2308201,-0.110588774,0.022993153,0.3714469,0.101142116,0.039663948,-0.07813419,0.083055735,-0.4879395,0.23387617,-0.09186041,0.20565625,0.06241471,0.2607679,-0.02348587,0.055198133,0.07923864,0.099402554,0.18092301,-0.12276789
151,0.027715225,0.08591522,-0.061021682,-0.07366584,0.20739347,0.12588254,0.06876873,0.32268205,-0.21212319,0.046646822,-0.07790947,-0.02564773,-0.0027798354,0.3392651,0.04242277,-0.085436456,0.13820742,-0.0924166,-0.15639177,0.08379992,0.204355,-0.1884996,0.0018225871,0.05526916,0.10999468,0.03180883,-0.34099096,0.35528523,0.30343038,-0.1428599
152,-0.259013,0.06778915,0.27531314,-0.02326902,-0.025311584,0.053529315,-0.023928277,0.07830131,-0.07549503,-0.0074585364,0.0039622933,0.1631083,0.08084369,-0.26799926,0.14538752,-0.081045754,0.10497073,0.11225124,0.4127139,-0.13854234,-0.19119678,-0.2638242,0.18166241,-0.35126826,-0.07683988,0.18551514,0.1091307,-0.09535864,0.031105082,0.15996246
153,0.1631937,0.029168213,0.07793595,-0.10752841,0.340908,-0.009763846,0.093807414,-0.14363998,0.3205872,0.072233796,0.04890509,0.10666527,0.17699799,-0.19286181,0.14190727,0.19986676,-0.20674188,0.3468522,0.13400902,-0.105289,-0.10705191,0.0141588,0.28520268,0.13440976,0.001200717,0.16935414,0.43179297,-0.24411026,-0.06500222,0.062310554
154,0.331613,-0.009068454,-0.19440863,0.0011054873,0.10079372,0.049751617,0.040359825,-0.024226138,-0.12938713,-0.13554604,0.07671095,-0.22499302,-0.02640167,0.30950218,0.20918658,0.045347568,-0.15125585,0.09032273,-0.21648657,0.04702664,0.09698217,0.045480564,0.056952868,0.2751354,-0.012189608,0.09160313,0.1797887,0.26167637,-0.018555354,-0.32888162
155,-0.041904062,-0.10216289,-0.07194993,0.066028476,0.1490908,0.1286723,0.038636893,0.19346383,-0.10536856,-0.034349535,0.011503641,-0.032861605,0.0014865417,0.21737528,0.098186105,0.015003304,0.22859713,-0.21339273,-0.060434155,0.15599759,0.015530823,-0.001538232,-0.06738151,-0.026897978,0.09905091,-0.118096694,-0.15098858,0.41736764,0.16095181,0.09013131
156,-0.3091388,0.1462271,0.14300458,0.08077232,0.15714589,0.019884355,-0.04922071,0.103279404,-0.15915504,0.004929086,0.15895426,0.21662544,0.13400836,-0.16688786,0.056846462,-0.14648099,0.12437127,-0.00988637,0.21444164,-0.04486093,-0.17001924,-0.2431561,0.04622646,-0.22657801,-0.15580648,-0.009949255,-0.09927797,-0.13721237,-0.008140989,0.13912821
157,0.10035741,0.34209672,0.04836247,-0.07887839,0.0063392203,0.05322028,0.077974655,-0.06767197,0.06886821,-0.05772374,-0.020501938,0.19261536,0.09129853,-0.14763157,0.1801883,-0.043768786,-0.26030302,0.24224773,-0.021345211,0.10088593,-0.10883585,0.089716054,0.24262147,-0.100985,-0.2274064,0.22634825,0.22946344,-0.32355663,0.17063825,0.190301
158,0.37178618,-0.17660522,0.015701557,-0.14268418,0.2014494,0.039154306,0.19065565,0.092098184,0.2639138,-0.001518189,-0.035937086,-0.08031239,0.18809068,0.129451,0.006645077,0.106749155,-0.2138047,0.19004053,0.041351024,0.026291493,0.36476162,0.009813208,0.10624842,0.365942,0.21779136,0.11965888,0.04427233,0.16420095,0.21678735,-0.13038252
159,-0.07775894,-0.1549506,0.052966118,-0.0067278966,-0.039324597,0.11505327,-0.081917204,-0.042647302,-0.08475461,-0.044914454,0.013443723,-0.15746593,-0.11259118,-0.051540248,0.0915214,0.026688451,0.16572228,-0.10566163,0.26727706,-0.17154336,0.0032737218,-0.16356346,-0.077466905,-0.07690852,0.12693879,0.009390655,-0.0052145245,0.3065151,-0.1234158,-0.1562335
160,-0.19757368,0.066099465,-0.038185887,0.12844108,0.041980147,-0.022176458,-0.031464834,-0.11825879,0.07041826,-0.015269792,0.11065364,0.0060568494,0.033747412,-0.21578291,0.20126636,0.024759509,0.26859277,0.11391502,0.07386631,-0.00033673365,-0.26837814,0.045062833,-0.0081115775,-0.18727049,-0.05041763,-0.039149184,0.24334186,-0.108663455,-0.14532419,0.19194634
161,0.08400631,0.18287471,-0.09319843,0.050171122,0.26618192,-0.015296837,0.037632518,0.09381695,-0.06872798,0.034554645,0.10594079,0.034266025,0.020755503,0.17525205,0.021479387,-0.044043064,-0.13567333,0.15480629,-0.3313222,0.16463625,-0.005689204,0.07091068,-0.019517416,0.16781369,-0.14156108,0.07936113,0.14364168,-0.11626831,0.098668694,-0.015469879
162,0.20505749,0.1555415,0.12346245,-0.1166027,-0.0327989,0.019010251,0.0784914,0.14159133,-0.08072735,-0.03846071,-0.11839674,-0.031048818,-0.036226317,0.2917772,0.013866979,-0.029691506,-0.02081681,-0.12726729,-0.17539486,0.16080141,0.21865405,0.04992678,0.026001282,0.08590784,-0.0022452734,0.121333316,-0.13796608,0.2591978,0.25153175,-0.017744225
163,-0.06859486,-0.15113348,0.14822693,0.033382896,0.090345666,0.07365985,0.05044826,0.12987018,0.17148717,0.07894528,-0.182996,-0.0013213317,0.11835915,-0.07531437,-0.08864667,0.14748123,0.20770842,0.14355204,0.31700766,-0.15206826,0.12339103,-0.24851081,0.22259365,-0.0049482025,0.21294725,0.0041184714,-0.12848097,0.07331747,0.09372218,0.0020018741
164,-0.052954365,-0.06492795,0.09493961,-0.025837017,0.16417906,0.06428276,-0.10525219,-0.15491425,-0.042688098,0.046766065,0.16421545,0.096307606,-0.12559292,-0.26216242,0.25692263,-0.0010120273,0.12251318,0.2220661,0.26545283,-0.2961455,-0.388633,-0.18127824,0.12919745,-0.07430163,-0.05252365,-0.071158856,0.47768736,-0.18442528,-0.16860448,-0.16508731
165,0.09864912,0.16152221,-0.14888994,0.046521287,0.14355725,-0.052602142,0.060497984,-0.038495727,-0.037046745,-0.112990215,0.23781611,-0.058039535,-0.0803503,0.21077093,0.2160966,-0.00069308095,-0.19789687,0.19099386,-0.27114064,0.15642296,-0.25744414,0.14954871,0.034181174,0.138764,-0.20622578,0.040396057,0.25788608,0.003880635,-0.061343048,0.016542453
166,0.1266994,0.14798266,-0.13101691,-0.0408169,0.19279927,0.07141648,0.11131422,0.22774284,-0.012336642,-4.2188913e-05,0.06196191,-0.025470115,0.068609565,0.36008316,0.01633711,-0.032044545,0.00060163613,-0.153764,-0.2822177,0.2996361,0.15583913,0.070792235,0.117174,0.14400591,0.052561283,0.06887987,-0.117443256,0.2739787,0.43826687,0.031534895
167,-0.1390762,0.017748944,0.18988577,-0.023941197,0.12596686,0.06370248,-0.024804777,0.19244693,-0.011800349,0.09966096,-0.11938885,0.1728933,0.10712406,0.04381815,0.08454956,-0.106878094,0.12826234,-0.0181722,0.43957567,-0.11811611,0.12781502,-0.37596864,0.096888356,-0.10002033,0.048340876,0.05679383,-0.23030314,0.12603424,0.16644524,-0.03535352
168,-0.10862604,0.0492215,0.22239473,-0.0106706,-0.08179264,0.013591134,0.009393534,-0.2574571,0.11868103,-0.016179245,-0.054382972,0.2192677,0.06908405,-0.36237985,0.19776762,0.13199389,-0.043921728,0.29353428,0.432687,-0.2075734,-0.3676539,-0.15535352,0.23117894,-0.23529395,-0.089457296,0.058225185,0.4915831,-0.28954265,-0.12003957,0.27188712
169,0.29104158,-0.12823997,-0.14994453,-0.012349429,0.12835816,0.008754386,0.0493086,-0.13819684,0.12579557,0.0043778773,0.21699098,-0.09341921,0.036911897,0.13491747,0.27616936,0.0864754,-0.22121523,0.3183624,-0.07766394,-0.003857182,-0.09876647,0.058155935,0.2749521,0.43153068,0.1663872,0.3118713,0.43385205,-0.059112094,-0.12947603,-0.14380859
170,0.16397972,-0.07862856,-0.22002707,0.027809989,0.22272056,0.024705155,-0.07751746,0.1347968,0.106772974,-0.13093439,0.15934604,-0.39332008,0.06244886,0.32247525,0.12605254,0.17349221,0.25044823,-0.26294053,-0.3032859,0.03887278,0.05363209,-0.072828025,-0.054285638,0.25552803,0.21466759,0.011244421,0.006184321,0.5512584,-0.046773747,-0.30051515
171,-0.28802288,0.18027152,-0.09884325,0.11795947,0.20956619,-0.038475756,0.057160363,0.3525665,-0.2948283,-0.010872612,0.08164184,0.009315302,0.04282491,0.08848942,0.29110032,-0.109752625,0.29203305,-0.11170806,-0.14559469,0.14893073,-0.16923606,-0.11758152,-0.04262232,-0.26124564,-0.10505092,-0.17332686,-0.2517501,0.15589616,0.035324752,0.044456296
172,-0.115835324,0.35462013,0.19792195,-0.035280347,0.2381238,0.0483844,0.05312044,0.18283136,-0.15591483,0.043248903,0.034105822,0.3276581,0.15744078,-0.10065742,0.15284994,-0.20998125,-0.14607406,0.20780241,-0.11339583,0.06787281,-0.10643486,-0.07684645,0.25769305,-0.1857263,-0.3615531,0.009579967,0.098611996,-0.279048,0.20683712,0.1582579
173,0.2759175,0.09263627,0.18637995,-0.1942001,0.074799776,0.034670897,0.18964893,0.18527365,0.09775347,-0.04200225,-0.21293634,0.34420177,0.068420716,0.10738617,0.13884254,-0.021557694,-0.31355125,0.19879596,0.05253993,0.04831973,0.17531365,0.022717543,0.33574587,0.20287117,-0.13139093,0.1482844,0.17756125,-0.08796299,0.39131555,0.03222559
174,0.1782164,-0.34065807,0.34840918,-0.14727113,0.17544991,0.10381816,0.07273055,0.09018179,0.14583756,0.11171553,-0.15149188,0.01292575,0.052203324,-0.029688183,0.14878172,0.072335206,0.115312085,0.10270477,0.55641836,-0.16373175,0.06303376,-0.4283022,0.21163037,0.2945386,0.39245644,0.068593726,0.27871206,0.1930551,0.09627979,-0.007472843
175,-0.14424302,-0.16453472,0.2499733,0.08796941,-0.032072626,0.06219798,-0.046449825,-0.25547603,0.08467085,-0.08607364,0.23712894,-0.079258904,-0.17302164,-0.13823535,0.28406146,0.18637145,0.2189506,0.27448797,0.33413434,-0.403513,-0.5987436,-0.22360355,0.090533674,-0.1603782,0.041247293,0.0637645,0.5102951,0.12558696,-0.5319811,-0.17455803
176,0.05378373,0.13498878,-0.33070442,0.1383009,0.29976448,0.0037201978,0.00057355873,-0.049061917,0.11722697,-0.01871366,0.42115897,-0.22565168,-0.025464298,0.23802903,0.12511891,0.18315959,0.00031829916,0.22008385,-0.4225286,0.16864006,-0.45058647,0.22078997,0.16858841,0.14634949,-0.12978736,0.10180582,0.37866867,-0.040714726,-0.005615525,0.022097874
177,0.23031121,0.28972235,-0.30867726,-0.08648053,0.35611576,0.0036574241,0.13258089,0.3512379,-0.35473308,-0.03149449,0.15062048,-0.06201817,0.04735333,0.59730846,0.1526701,-0.14215149,-0.076961726,-0.2701948,-0.53977567,0.33405608,0.13068102,0.03565093,0.04675851,0.2962517,-0.049785558,0.06024792,-0.28122368,0.38145366,0.2847886,-0.27454337
178,-0.19287239,0.12259946,0.18662034,-0.028904386,0.094872765,0.12057528,0.033965982,0.31781656,-0.20255211,-0.053541876,-0.20700738,0.06767503,0.14253777,0.04926572,0.14383411,-0.061622463,0.1616504,-0.13966194,0.14566414,0.06592512,0.18258463,-0.24586387,0.08211974,-0.15499249,0.044232666,-0.011120742,-0.3832886,0.21314406,0.41095102,0.17277607
179,0.04764524,0.05044728,0.31518632,-0.0713865,0.10165673,0.01750805,-0.022067243,0.07077929,0.077462785,0.10207815,-0.11891374,0.4126335,0.13803256,-0.33442235,0.17582907,-0.12545203,-0.016044741,0.34223908,0.47918355,-0.27666745,-0.1976674,-0.31204665,0.24566634,-0.2206845,-0.10077358,0.046067134,0.30688903,-0.3896288,-0.11555156,0.15353064
180,0.20721547,-0.15506858,0.17207035,-0.12067721,0.041154303,0.00050522573,0.06636262,-0.24022074,0.22895412,-0.019331299,0.0484888,-0.12890904,-0.09679394,-0.006527759,0.1891587,0.17493331,-0.35280886,0.34698966,0.16911922,-0.070977665,-0.26126117,0.049833428,0.11484105,0.1736992,0.0075784177,0.026637826,0.5301345,-0.08018069,-0.109568015,-0.1910561
181,0.13719653,-0.09663172,-0.22806714,0.053046666,0.01018051,0.038020685,0.0012371065,-0.079248324,0.019494927,-0.013743706,0.2667039,-0.16619627,-0.08190764,0.28465846,0.05477672,0.13620669,0.04329852,-0.06114603,-0.1393485,0.07583733,-0.11197515,0.14857721,0.05794093,0.25398472,0.1338796,0.03349465,0.121708795,0.2596187,-0.12965037,-0.015843157
182,-0.10663768,0.043233413,-0.06467512,0.097811654,0.16467625,0.0022188078,-0.06397563,0.1730919,-0.1688837,-0.007860347,0.13991074,-0.14533474,0.10047372,0.20946972,0.03993884,-0.011613967,0.25175595,-0.1488563,-0.17040136,0.13384084,-0.025309224,-0.07588142,-0.036163054,-0.029574638,0.0842244,0.06762075,-0.2670075,0.26256296,0.0918063,-0.17563373
183,-0.10020852,0.24877597,0.024273505,-0.0074683004,0.10870551,0.06074111,-0.040472068,0.13583857,-0.074855685,-0.021051088,0.017028771,0.13302417,0.17150581,-0.06983709,0.13469046,0.06178066,0.14759466,0.043813616,0.014745552,-0.0050138435,-0.066520214,-0.0011248365,0.08665866,-0.20877537,-0.119979605,0.024051808,-0.07359494,-0.053413417,0.048680123,0.120965265
184,0.1818132,0.069859914,0.09074758,-0.0886251,0.19523343,-0.014443436,0.06284471,0.11071798,-0.018715143,0.074464574,-0.07375838,0.11933064,0.06818359,-0.06634834,0.109215595,-0.053243883,-0.1746185,0.22129773,0.054624476,0.03094105,0.16232131,-0.07912205,0.15077594,0.15677552,-0.07598003,0.015338377,0.08438211,-0.17377873,0.14305553,-0.09399359
185,0.10751482,-0.08741058,0.11886088,-0.05047816,-0.031006267,0.031775404,0.038886182,-0.037236605,-0.017822742,-0.032500975,-0.062148526,0.06148411,-0.10075493,0.03411446,0.12542322,0.04928692,-0.089719005,0.10019198,0.09715772,-0.0709126,0.05329991,-0.0525059,0.016026631,0.05406084,0.022318872,-0.024095964,0.13865279,0.11765522,0.080367535,0.015434928
186,-0.01820834,-0.10634356,-0.011861065,0.085340634,0.015898606,0.03634498,-0.00622467,-0.039872684,0.0385926,0.028016444,0.15559807,-0.002337938,-0.06274786,-0.010607861,0.05357193,0.012979483,0.10671701,0.06014337,0.18314229,-0.070815235,-0.15930565,-0.12711729,0.028779875,0.14048515,0.0806934,0.039696194,0.10899634,0.047562588,0.01733768,0.012597423
187,-0.01103946,0.08106743,-0.10033766,0.040320378,0.034102254,-0.0029268584,-0.040041346,-0.058324996,0.005812573,-0.03500519,0.23540315,-0.015264536,-0.03601379,-0.0005940357,0.08008517,0.05785914,0.111056075,0.048696622,0.003288133,0.00049051596,-0.22899543,-0.07912099,-0.00680751,-0.027139757,0.0414525,0.096423306,0.12029993,0.11734897,-0.08345418,-0.011300982
188,0.090064555,0.15948598,-0.1757816,0.032951266,0.12848224,-0.020020578,0.02781388,0.053434256,-0.030126411,-0.026852218,0.09058156,0.0036101267,0.013865318,0.14836577,0.06828506,0.04146977,0.043963302,0.048362434,-0.101754695,0.11951708,-0.0102998875,0.0080021825,-0.05859182,-0.047158107,-0.010462766,0.16725633,-0.048365857,0.051753048,0.08676907,-0.0060916543
189,0.21585861,0.09646858,-0.012652522,-0.06668311,0.102378525,0.053513937,0.008160546,0.33135432,-0.08126673,-0.011311113,-0.07720254,-0.046895802,0.043239124,0.059111074,0.018650917,0.025031049,0.03400585,-0.0171652,0.009267826,0.09822284,0.09533976,-0.046915844,-0.084561765,-0.049280822,0.07388,0.058889262,-0.10263633,0.16864865,0.1364164,0.0149735585
190,-0.058411587,-0.0338712,0.19999334,-0.12526865,-0.016256832,0.0049088956,0.026605599,-0.016689125,-0.029421486,0.15470694,-0.077402316,0.18082644,-0.095799334,-0.10664922,0.0014711515,0.020567738,0.013833955,0.102138184,0.21745451,-0.10227283,0.05976318,-0.13642763,-0.14463186,-0.10264382,0.039443776,-0.07029174,0.17282227,0.06487446,-0.010361269,-0.11865281
191,-0.01073616,0.089548565,0.039387073,0.046858564,-0.17585269,0.013328423,-0.015596461,-0.2022233,0.07549773,0.02327604,0.014294097,-0.027185215,-0.08457782,0.05142025,-0.026390772,0.1306534,-0.0014004698,0.22222632,0.16914898,-0.06321736,-0.12945482,-0.023066686,0.0009716959,0.001118511,-0.031639516,0.20225422,0.2869082,-0.11258173,-0.043815736,0.12787585
192,0.24509911,-0.06891782,-0.036775395,-0.018169302,-0.034616962,0.0088173095,0.044587243,-0.09352262,0.15154713,0.0674215,0.07615174,-0.17533047,-0.0057744626,0.15867974,-0.04373586,0.14223433,0.034006998,0.08264173,-0.06340634,0.10320476,0.032177325,0.06558901,0.12738875,0.24444525,0.2764546,0.097361326,0.20772739,0.12662318,0.016690113,-0.10312085
193,-0.0022168905,-0.15624541,-0.13710657,0.09129195,0.08516042,0.023056135,-0.12758628,0.06202877,-0.023428101,-0.02626725,0.091243215,-0.21496019,-0.10256037,0.17716017,0.046935156,0.10216473,0.31471884,-0.042021498,-0.023719348,-0.13905169,-0.02335764,-0.1447321,-0.06487816,0.03260711,0.19817583,-0.032219227,-0.10331434,0.34223497,-0.1327649,-0.28513944
194,-0.2344623,0.14771019,0.07508982,0.10154703,0.12060666,-0.06371307,-0.060921364,0.06768012,0.043682158,-0.0071378336,0.14357436,0.037652813,-0.102238104,-0.052420735,0.13378061,-0.066002056,0.15893734,-0.021492068,-0.067998834,0.024690904,-0.36032248,-0.024088707,-0.060817104,-0.24548788,-0.13602915,-0.14391178,0.08280463,-0.027527854,-0.06778898,0.060419183
195,-0.0064400397,0.28121763,0.011401901,-0.021899922,0.1124628,-0.027937917,0.071130544,0.11173379,-0.0035542324,0.0017261785,0.14951766,0.20124172,0.045613904,0.15496273,0.030573392,-0.110236146,-0.13196254,0.1268714,-0.27261698,0.1460331,-0.047538295,0.09514387,0.13553926,0.07494057,-0.28356394,0.07527561,-0.0015055486,-0.1837643,0.14333235,0.116504624
196,0.22617523,0.22978145,0.04613999,-0.0924162,0.06434181,0.049301922,0.19079153,0.17365374,0.04862809,0.022666981,-0.16132407,0.048365608,0.08284648,0.20324682,0.09553828,0.042242914,-0.108761854,0.023197189,-0.043666225,0.1295943,0.24817918,-0.06478595,0.2488311,0.15331113,0.056528494,0.1801679,-0.08602966,0.06959709,0.5110234,-0.04350008
197,0.067565486,-0.25095508,0.14679147,-0.004548587,0.2649186,0.10034998,0.034017183,0.10350174,0.07099732,0.06236075,-0.21044844,0.14529344,0.10778315,-0.107019804,0.13306157,0.01481092,0.10279813,0.11899903,0.45694542,-0.30307263,0.16200835,-0.42881438,0.15514645,0.023943307,0.27404717,0.061941326,0.086144626,0.14422755,-0.03579178,0.0019891784
198,-0.15780005,-0.08222895,0.25215453,0.055374503,-0.044559292,0.0206865,-0.13094415,-0.19054113,-0.03543959,-0.0633446,0.16628143,-0.06788066,-0.12007126,-0.34701675,0.32219312,0.041970856,-0.028036956,0.11615328,0.39576322,-0.23024821,-0.51718414,-0.1089541,0.019991243,-0.19356099,-0.18018526,-0.06499029,0.55974644,0.01147927,-0.35719615,-0.08183003
199,0.11368507,0.14413926,-0.13866574,0.099446446,0.15865555,-0.055137224,0.12872201,-0.13027558,0.1010659,0.036118165,0.2558274,-0.050363682,0.06966205,0.19373178,0.027040083,0.074683,-0.061087266,0.14848983,-0.33981138,0.2248207,-0.17670882,0.2967849,0.12900594,0.22916627,-0.12914877,0.040278208,0.18734348,-0.1126433,0.040423214,0.14302626
200,0.21256173,0.11351632,-0.22748159,-0.0062012374,0.21763633,0.065465935,0.07264834,0.27885297,-0.16521952,-0.05677434,0.03306782,-0.11193468,0.0742454,0.45697567,0.017421946,0.015524559,-0.02087019,-0.14947541,-0.33556458,0.21061938,0.2705712,0.091319546,0.085745305,0.23653622,0.06241071,0.14117178,-0.29588357,0.27040848,0.28293666,-0.29266736
201,-0.046754368,0.13725072,0.12597643,-0.065832525,0.12687926,0.03899699,-0.021162022,0.22865573,-0.15968733,0.08455278,-0.17321096,0.0458918,0.107137546,-0.10572721,0.0898066,-0.05123633,0.14476654,-0.1400365,0.19598931,0.0048905835,0.12192167,-0.28328112,0.15296674,-0.16779724,0.12507342,-0.06077051,-0.2435018,0.21020162,0.16179088,0.027671613
202,-0.20976895,-0.07543706,0.25609967,0.0044893012,0.027177922,0.0032685641,-0.05945073,-0.07515683,-0.004442673,0.011339257,-0.09615147,0.3252227,0.03570731,-0.33862078,0.22549626,0.015901122,-0.036247652,0.31496987,0.37622505,-0.25474787,-0.15256375,-0.106379665,0.0800443,-0.21741708,-0.068716355,-0.11255861,0.24313919,-0.21693939,-0.103708066,0.006430192
203,0.10430014,0.030713946,0.02419881,0.03761172,0.22641742,-0.020914108,0.13575922,-0.121906005,0.05193963,0.038845688,0.096940964,0.09980719,-0.050504196,-0.021846179,0.14057225,-0.026696008,-0.22261739,0.17672578,-0.019407416,-0.017450728,-0.19589609,0.004110302,0.12471207,0.23682001,-0.1502968,0.06577731,0.4582405,-0.22569749,-0.06893747,0.042493727
204,0.2080851,0.115390174,-0.089577466,-0.03958561,0.016998818,0.07161767,0.07886951,0.11984719,-0.04606483,-0.12924659,0.05422456,-0.19469793,0.007094129,0.5317186,0.09069555,0.043153036,-0.02179905,-0.08251916,-0.23101428,0.19994421,0.097867414,0.10388352,0.062149443,0.28356123,-0.018961947,0.13041085,0.07411024,0.27585116,0.21947482,-0.009288505
205,-0.041376993,-0.09218844,0.044314615,-0.017254137,0.20636478,0.06432819,0.028432973,0.21214738,0.0057307184,0.1498712,-0.054855652,0.01645143,0.11145096,0.056678705,0.031526506,0.0355447,0.28555515,-0.0017340593,0.11896793,-0.017728845,0.013353437,-0.24069494,0.17315851,0.05235814,0.26639077,0.058052573,-0.11776523,0.20993377,0.13755913,-0.040313136
206,-0.15122993,0.016024284,0.11689629,0.0028510075,0.053716473,0.08845253,-0.10464705,-0.027907833,-0.0031403005,-0.020255866,0.1297421,0.06519863,0.058887564,-0.20004141,0.24818432,-0.009018961,0.027968472,0.17402364,0.19784991,-0.25074777,-0.31191435,-0.28189406,0.09245777,-0.1263783,-0.10335896,-0.0015448593,0.2593145,-0.09285892,-0.24722153,-0.15422083
207,0.12689438,0.12412813,-0.07427243,-0.029168569,0.06278585,-0.04611539,0.054392718,-0.053799532,0.037214145,0.0776899,0.14829502,0.04184424,0.029921753,0.05573339,0.17368433,0.06909951,-0.1130152,0.15617633,-0.16357587,0.13054281,-0.2566668,0.17487915,0.107962064,0.061165653,-0.15276262,0.020186715,0.32408562,-0.08457192,0.04773051,0.22110689
208,0.24032082,0.11881775,-0.12795231,-0.052572023,0.13308273,0.062686786,0.10487832,0.19148675,-0.08719714,0.017274002,0.08955595,-0.11246929,-0.0064744055,0.42354342,0.043674707,-0.0014248264,-0.029351428,-0.05766331,-0.20922993,0.16894218,0.1811681,-0.074748844,0.019607572,0.27151138,0.24290663,0.07885525,-0.17944677,0.25369322,0.18895464,-0.30480754
209,-0.12848437,0.066603996,0.054386783,0.009533915,-0.028605983,0.063493416,-0.11895885,0.10480087,-0.089613706,-0.026556488,-0.054535042,-0.046889137,0.055813886,-0.09304078,0.10113763,-0.007376364,0.21614355,-0.026928682,0.19600579,-0.13612999,-0.06285817,-0.22724484,-0.016311143,-0.29118282,0.06709206,-0.0030011,-0.12088072,0.15402924,0.004420848,0.03839228
210,-0.11527316,0.17215642,0.08439721,0.08466157,0.11702974,0.0563878,0.027066696,-0.06434268,0.04959959,0.122875266,0.03228981,0.18528607,0.016415577,-0.23831718,0.08632696,0.09100446,-0.03237606,0.29020888,0.2000819,0.009455018,-0.25101668,-0.0014472939,0.0990448,-0.15686744,0.01704029,-0.05044991,0.24745575,-0.19555816,-0.12301083,0.074879475
