,x0(t),x1(t),x2(t),x3(t),x4(t),x5(t),x6(t),x7(t),x8(t),x9(t),x10(t),x11(t),x12(t),x13(t),x14(t),x15(t),x16(t),x17(t),x18(t),x19(t),x20(t),x21(t)
189,0.17962629,0.12675804,0.18984808,-0.08903447,-0.004028283,-0.07157745,0.030808862,-0.050312553,-0.06679768,-0.1523496,0.09678829,-0.08821359,0.16654015,-0.21977647,-0.2289898,-0.15745343,-0.18687792,-0.06963694,0.03270678,0.028835969,-0.019996403,-0.07648574
190,0.13393821,0.08989761,0.18664196,0.13314264,-0.13560006,0.1006468,0.0534724,-0.052112862,-0.014981958,-0.12455475,-0.048359998,-0.25324625,-0.0016298257,-0.107793085,-0.06477582,-0.15457645,0.0061130114,-0.087996945,-0.025994629,0.06446242,0.15079457,0.112347834
191,0.14643659,-0.04001217,-0.04330909,-0.114242196,0.001587104,-0.09249673,0.023645382,-0.061255224,-0.0540552,-0.035046116,-0.16528058,-0.2578468,0.12800483,-0.2362344,0.09644334,0.014992281,0.087726295,0.025214616,-0.043271944,0.0056610443,-0.016189061,0.09285254
192,0.027881065,-0.1501151,-0.042551562,0.18703152,0.067121424,-0.08388339,-0.0039561056,0.026208987,-0.06198817,-0.0946303,0.019973392,-0.26457992,0.12705186,-0.24620306,-0.0060597826,0.027978238,0.11231223,0.043485377,0.03874523,-0.059835292,0.07392209,0.29762217
193,0.0603741,-0.23881981,-0.21217293,0.040185902,0.041880228,-0.16317217,0.03072688,0.013990077,0.13642296,-0.16343053,-0.06907657,-0.06320429,0.14533633,0.08970566,-0.18236898,0.0681601,0.12023851,0.056114256,0.11468915,0.050993927,-0.0061107157,0.31567886
194,0.009547368,-0.12366068,-0.14856641,0.016265921,0.14087006,-0.18408324,0.072343275,0.09790116,0.09460665,-0.17206113,0.19006348,-0.052615263,0.14265196,-0.013380038,-0.34563228,0.0049918704,-0.010319153,0.047652304,0.04867951,0.17245965,-0.07678953,0.15215415
195,0.027664488,0.08684414,-0.13045056,0.07543963,0.06232097,-0.052095592,0.04738071,0.0028861258,0.173897,-0.09040581,-0.025958335,0.020018682,0.002745748,0.115451515,-0.42677075,-0.12854451,0.0034253397,0.020296235,0.027041124,0.20056069,0.012264598,0.15353346
196,0.07001764,0.16341792,0.025124026,-0.05740153,0.0477425,-0.14234991,0.03657184,-0.055910822,-0.03150536,-0.03157855,0.01287093,0.0335233,0.1780372,-0.04847744,-0.3265488,-0.001282163,-0.12196307,0.011029772,0.01527882,0.09481919,-0.024777573,-0.00471932
197,0.050220184,0.096828304,0.10022956,0.21089263,-0.08492647,-0.019670876,0.09859653,0.0030357742,-0.06776184,-0.06664587,0.030398222,-0.007674381,0.0101586385,-0.0699598,-0.13541996,-0.053674754,-0.061523765,0.09352986,0.008202521,0.020393535,0.09549504,0.056954294
198,0.025713565,0.05505883,0.06268104,-0.07270086,-0.0954659,-0.06859761,0.11130194,0.00025367178,-0.032539874,-0.023679547,-0.12893192,0.038198777,0.050531313,0.18792352,0.0768656,0.21167803,-0.104080856,0.0025480092,0.054410204,-0.017716007,0.0320613,-0.06499941
199,-0.068888634,-0.03803333,-0.03979486,-0.018938083,0.06494721,-0.0004215578,0.17570949,0.12820378,-0.09168408,0.09316106,0.11059713,-0.14166778,-0.024052171,-0.036659658,0.21515939,0.111606225,-0.024686618,0.016465804,0.019927494,-0.011972036,-0.03950514,-0.117414564
200,0.010743852,-0.017084822,-0.14644219,0.0574738,0.059915133,0.12386206,0.095330715,0.059732314,0.08742459,-0.0052627726,-0.064444214,-0.07606886,-0.1470463,0.16411142,0.08570819,0.027469628,0.18191022,-0.020977134,0.00927534,-0.041878663,0.00029665045,0.05129889
201,-0.04401813,0.19680686,0.037119932,-0.09255518,0.2315142,-0.028047957,-0.010385867,0.072854795,-0.012870356,0.13935608,0.029238705,0.0064634476,0.114058085,0.049160853,0.011332521,0.058341295,0.053783324,0.037705608,0.08006189,0.02706231,-0.16561249,-0.0006247577
202,0.07429015,0.020490251,0.20115897,0.11180524,0.132415,-0.02801732,-0.0544733,0.030832887,-0.026209023,-0.09442644,0.13068578,0.075300105,0.11736834,0.10497388,-0.17210394,-0.07156253,0.05601786,0.033188205,0.021194264,0.061390013,0.0038317475,0.009869021
203,0.124171406,0.09011759,0.11034569,-0.101714596,0.11484123,0.01475104,-0.07872786,-0.033982158,0.05509804,-0.099371865,0.08562754,0.07053427,0.13427912,0.012903645,-0.17891745,-0.026247324,-0.05112917,0.08879126,0.018482469,0.1508501,-0.06618998,-0.09780982
204,0.16576496,0.120972335,0.15026194,0.11293056,0.022801615,0.007837536,-0.005250845,0.024641499,-0.0020919149,-0.024726957,0.061633352,0.029449426,0.058480423,-0.092825025,-0.22930278,-0.11669071,-0.13434727,0.03979306,0.10076291,0.0872808,0.13737342,-0.037943054
205,-0.0037752204,0.07689605,0.117812194,-0.05316336,-0.19305566,-0.04124436,0.077841185,-0.040874645,-0.029019278,-0.082646415,-0.13250656,-0.079231136,0.088941954,0.028306525,-0.18151373,-0.07065152,0.07369316,-0.050719265,0.035826072,0.1429376,0.08939688,-0.04798568
206,0.05275023,0.034289848,-0.082211405,-0.050779242,0.10178182,0.051546164,0.0016471301,0.034052096,-0.10470081,-0.05832964,0.0127007365,-0.19336846,-0.043136314,-0.16859658,0.092025176,-0.0994009,-0.045816332,-0.011846165,-0.02468596,0.12119804,-0.0479871,0.03853872
207,0.1264379,-0.018984431,-0.022534315,0.06777757,0.03521061,0.031912077,0.059536718,0.009598993,0.00550035,-0.09333372,0.0605257,-0.1318568,0.03989729,-0.07873898,-0.061044026,0.11229828,0.046231654,-0.036455035,0.011555614,-0.035762675,0.05956463,0.18752268
208,-0.085626185,-0.11277419,-0.045896158,0.0021446734,0.023698505,-0.12238613,0.056834698,0.10532297,0.040569447,-0.008807479,-0.038451687,-0.070023105,0.13365883,-0.09032187,-0.1364979,0.08846833,0.085793026,0.03492632,-0.009650177,0.035504714,-0.02639278,0.14841513
209,-0.018668916,0.0079255365,-0.08522062,0.10238567,0.086136095,-0.076083526,0.01125594,0.07596998,0.043542445,-0.08351649,0.09411087,0.012702648,-0.02169858,0.09275063,-0.18890923,0.020511147,0.058880087,0.029505614,0.026103308,0.07796199,0.016197635,0.2491483
210,-0.038598977,-0.01687238,-0.041772723,-0.037298698,0.0751127,-0.1400649,0.019537056,0.018210553,0.049291648,-0.026066327,-0.04224922,0.24695918,0.12892635,0.11146458,-0.24668175,0.029612716,-0.017953707,0.026291758,0.015203361,0.11637953,-0.04998775,-0.010222334
211,0.120999716,0.09656671,0.04840391,0.019700645,-0.05114397,0.029693086,0.037790805,0.025121693,0.051021643,-0.07141617,0.07355291,0.07728059,0.0062794723,0.15903431,-0.15432629,-0.068541825,-0.14859955,0.011273635,0.017356776,0.12601659,0.039416872,-0.046173014
212,0.018134786,0.077742554,0.09908292,-0.094033234,-0.047716316,0.018042143,0.14963911,-0.03332068,-0.01040864,-0.008200195,0.044669077,0.18976036,0.034201365,-0.08619804,-0.070923135,-0.07295902,0.0127171725,-0.017207425,0.0057867775,0.004875745,-0.024660692,-0.13107355
213,0.06009692,0.10266896,0.19287816,0.16313237,-0.11922572,0.10137576,0.04512437,-0.030249586,-0.00767898,0.030758597,0.0237351,0.0356063,-0.21527359,0.007935172,0.17167495,-0.058233596,-0.11629898,-0.047577623,0.086536914,0.24630746,0.10953126,0.08243042
214,-0.01302739,-0.07414051,-0.049615923,-0.14150749,-0.12663804,-0.09541462,0.11273071,-0.026893098,-0.035353705,0.025512278,-0.24655378,-0.029625442,0.09613225,-0.0037786427,0.14881188,0.10398362,0.014509855,-0.054583434,-0.021479255,-0.009113252,0.00911619,-0.19984467
215,-0.03354223,-0.0062673893,-0.08125238,0.09903684,0.019736351,0.18487765,0.086513504,0.057871334,-0.07891882,-0.0268773,0.110209286,-0.2750589,-0.10572718,-0.16332144,0.277481,-0.021487793,0.04487296,0.002519445,-0.023699678,-0.029977873,0.030662045,0.12031983
216,0.049333304,-0.1549286,-0.13016587,0.035229355,0.11715257,-0.018786766,0.014199289,0.039070398,0.15777072,-0.017988237,-0.13798408,0.03305597,-0.0007395195,0.103000075,0.10499355,0.13346991,0.14965837,0.04769316,0.002697653,-0.03685057,-0.010191406,0.1970427
217,-0.086756304,-0.1282261,-0.076228246,0.034974474,0.16847615,-0.17689392,0.047039695,0.07678957,0.010418178,0.014932334,0.086928114,0.058227032,0.25456968,0.017629512,-0.15121402,0.07792585,0.007107662,0.06776851,0.030826513,0.024649061,-0.073837325,0.07416321
218,-0.0065137483,0.00588046,-0.0749038,0.089648135,0.0627085,-0.03719515,0.033392012,0.22168681,0.11575139,-0.15567479,0.09894673,0.079268955,-0.030413754,0.16006295,-0.21461144,-0.0070669986,0.019875776,0.070915714,0.040921815,0.15849929,0.06719695,0.11675665
219,-0.0879087,0.11816359,-0.04678482,-0.011775658,0.024717579,-0.104381055,0.07039051,-0.00337914,0.07832445,-0.016882695,-0.04237619,0.17074424,0.089845985,0.37890184,-0.30141175,-0.061239183,-0.124975376,-0.004898236,0.2538065,0.19503579,0.207083,-0.106350765
220,-0.100107506,0.063514404,-0.0110547505,-0.21450907,-0.058774248,-0.01150776,0.15583763,-0.0025875568,-0.026584163,-0.15509218,0.09654642,-0.054787185,0.09269854,0.06365381,-0.16065791,-0.1682422,-0.13047032,-0.057995774,-0.0013812688,0.13596617,-0.11165147,-0.14717868
221,0.16797872,0.2117007,0.030141184,0.063264534,0.059532203,0.16884732,0.14777236,-0.06607072,0.020720132,-0.10800271,0.116175495,-0.11802596,-0.21527998,-0.0860957,0.080852516,-0.22271925,-0.004978318,-0.10482583,0.028952137,0.12429808,0.0753385,0.047211885
222,0.064301044,0.008684344,0.27662674,-0.08021432,-0.020455636,0.01652477,0.04523116,-0.096567445,-0.02719988,0.059718154,-0.2800549,-0.09030204,0.10782468,-0.16010402,0.09907702,-0.029398616,0.03524995,-0.09052916,0.005432982,0.14574021,-0.020138893,0.08000012
223,0.038369317,-0.06129861,-0.054980975,0.07698782,0.022073451,-0.048695765,-0.0113366945,-0.0122857485,-0.08359084,-0.20405641,-0.05214535,-0.28118,0.048934575,-0.29104412,0.09821493,-0.04902211,0.050186817,-0.009117951,-0.04522628,-0.028362432,0.05372073,0.10499412
224,0.12093069,-0.13139242,-0.11663592,0.060819417,0.094072044,-0.03570594,-0.05009088,0.01365323,0.01406725,-0.08283256,-0.11978633,-0.17088094,0.11500889,-0.058049373,0.021160297,0.04064765,0.056844734,0.048404608,0.00039393734,0.056211285,0.05320462,0.29203174
225,-0.044147152,-0.22772461,-0.1535929,0.039507918,0.064202495,-0.23156656,-0.024057973,0.10540104,0.006718936,-0.14999111,-0.002238229,-0.119985595,0.2342967,-0.07363994,-0.23144554,0.012188103,0.042358354,0.038639475,0.025436386,0.22192973,-0.019514706,0.18939579
226,0.005445313,-0.08098069,-0.30052987,0.05485833,0.07315767,-0.03064812,0.011311952,0.03280122,0.11319156,-0.27408597,-0.0053303093,-0.08699924,0.03564728,0.025218984,-0.3613393,-0.13567175,0.03700503,0.026128888,0.04523267,0.20197707,-3.505638e-05,0.33871534
227,0.012438388,-0.0058631944,-0.10570685,-0.032482002,0.08490591,-0.19514528,-0.0054968297,-0.043848246,0.072495505,-0.09528333,-0.027525097,0.042115744,0.19410433,0.055313617,-0.40351427,-0.1256375,-0.10564693,0.02106027,0.034895428,0.24729197,0.058789443,0.24919212
228,0.026334494,0.010895226,-0.06567779,-0.028408326,-0.043335363,-0.19136864,0.06475303,-0.061328284,0.008422125,-0.218604,0.062231638,-0.048168823,0.13980792,-0.116951056,-0.29022968,-0.1488753,-0.0771235,-0.042515427,0.04222256,0.113155164,0.06083239,0.12418954
229,0.04989109,0.0009784605,0.019584661,0.0017924786,-0.07030622,-0.051943246,0.059886765,-0.06817195,0.03466355,-0.17001747,-0.050488226,-0.101051524,0.03678765,-0.096499614,-0.04493295,-0.10890587,-0.078099355,-0.022678934,0.079845324,0.1556962,0.066865675,0.22869843
230,0.03601073,-0.093830824,-0.06964844,0.0019739075,-0.014161017,-0.009452671,0.07188193,-0.028434623,-0.0043421593,-0.20864372,-0.1363622,-0.1536998,0.07861505,-0.10035775,-0.052618876,0.038646005,-0.043783505,-0.030077986,-0.0030240929,0.07327659,0.10753909,0.07395668
231,-0.024484705,-0.10229683,-0.14235774,0.02657573,-0.048304502,-0.024653442,0.09599385,0.023072883,-0.015292369,-0.07983883,-0.06908832,-0.25631392,0.043584857,-0.13470417,-0.021496033,-0.0019972888,-0.01284222,0.049677387,0.030828226,0.0466078,0.034319203,0.16757947
232,-0.007341759,-0.09144554,-0.11615827,0.06689934,0.06497443,-0.0960347,0.07013922,0.08282487,0.057949014,-0.106130466,-0.09460057,0.023155808,0.03182186,0.054953244,-0.076570556,-0.004917303,0.091885746,0.024260964,0.025563762,-0.022144867,0.01682281,0.2486079
233,0.004685629,-0.10888673,-0.03081619,0.044337183,0.060505576,-0.15242709,0.04231091,0.062348988,0.003797736,-0.006218385,0.046637185,0.040009655,0.101267524,0.061445795,-0.102176,-0.005720388,-0.011903331,0.034971133,0.03003784,0.10076755,-0.037126716,0.051832307
234,0.027991373,-0.006597219,-0.032130525,-0.026240716,0.044284046,0.019269593,0.1233474,-0.0017969307,0.07804549,-0.12452281,0.048078362,0.00600346,-0.0054044295,0.0361407,-0.110831924,-0.02880865,0.004678469,0.016676657,0.06711754,0.071197875,-0.018781286,0.0048853345
235,0.0365344,0.069789335,0.002702238,0.025643727,0.02741899,0.068790436,0.15281253,0.035518005,0.031923726,-0.023913661,-0.025216842,-0.016955059,-0.033349723,0.02465054,-0.079917654,-0.050684825,-0.06366599,-0.007162962,0.019471373,0.10021598,-0.0069565,0.016233854
236,0.013471366,0.08801445,0.07317312,-0.01118448,0.01833698,-0.027329393,0.10345309,-0.024061725,-0.030058537,-0.020603346,-0.10884613,-0.03764147,0.05382687,-0.021012329,-0.041814946,-0.03565567,-0.027624462,-0.066590704,0.012573777,-0.0029462278,-0.008125484,-0.0027031526
237,0.067253634,0.0002585426,0.06605701,0.012926556,0.00758892,0.06406307,0.19981572,-0.00096662156,-0.0814995,-0.049894616,0.07697462,-0.16463545,0.055508383,0.0043258294,0.048230324,-0.013334708,0.00454361,-0.03710639,0.040241275,0.0030949032,0.009821099,0.08941288
238,0.07897634,-0.09883264,-0.04017376,0.01468572,0.0831453,-0.03180811,0.078190446,-0.004265329,0.07934041,-0.12014211,0.022589806,-0.17045875,-0.0027633645,-0.0403264,0.05872669,0.04487601,0.107987136,-0.046306834,-0.018492073,0.14243954,-0.01060519,0.053805456
239,-0.04490005,-0.047213707,-0.16714627,0.071310386,0.1243904,-0.0022256393,0.01853155,0.023972733,0.060863923,-0.042427268,-0.085191704,-0.1556386,0.104438365,-0.13370363,-0.050779704,0.01818444,0.092164844,0.03008728,-0.01882982,0.10138705,-0.064615265,0.24867685
240,-0.005971453,-0.118847005,-0.13991271,0.10367079,0.14288175,-0.19183582,-0.033131417,0.060051143,-0.016068563,-0.1118794,-0.07470824,-0.0032772422,0.12932745,0.009730164,-0.23202686,0.003462132,0.036614183,0.02815434,0.06652694,0.063576214,0.004791868,0.254135
241,0.029514069,-0.07381452,-0.09585811,-0.04648447,0.036121607,-0.11256888,-0.030483125,0.18797968,0.036328517,-0.14530638,0.16881363,-0.032507528,0.16271234,0.052803107,-0.3109361,-0.034810826,-0.050541326,0.05959962,0.017059892,0.14760804,-0.017008362,0.2089236
242,0.01763942,0.004067611,-0.06493387,0.07090158,0.04408097,-0.08303453,0.008691667,0.0157063,0.12231105,-0.17654853,0.05273921,0.08253231,0.04716602,0.060476568,-0.37271935,-0.0704003,-0.03143126,0.017424077,0.045295388,0.16475374,0.031524673,0.18585327
243,-0.041437153,0.066980936,0.021925343,-0.048826363,-0.023441318,-0.13267882,0.053508773,0.002494365,0.048134178,-0.076992266,-0.067772925,0.07606662,0.21670064,0.10376175,-0.2920629,-0.065436326,-0.14323625,0.08411462,0.019564439,0.16475023,0.0025657713,-0.010598974
244,0.008417066,0.047478523,0.015871683,0.011463566,-0.015939772,0.0040696636,0.09468955,0.099007994,-0.0394611,-0.18318145,0.054711323,-0.022211103,-0.031413246,-0.016090564,-0.14340734,-0.13883784,-0.16814458,-0.0651409,0.047040023,0.10044494,0.08999177,0.031186268
245,0.108856045,0.026825186,0.018190082,-0.09569596,-0.080612585,0.026379872,0.11080198,-0.06123001,0.00395715,-0.06215705,-0.123497345,-0.10007439,0.0011474816,0.049477972,-0.045994796,-0.14125568,-0.08081517,-0.09329513,0.03396275,0.059132982,0.03136948,-0.016009085
246,0.055089504,0.083779246,0.04657825,-0.05710478,0.05994105,0.107505485,0.07955199,-0.056852456,-0.075142175,-0.059038926,0.027006548,-0.23924275,0.023398323,-0.08213994,0.08884973,-0.10385724,-0.0055495985,-0.07877526,-0.046561416,-0.04552471,0.0080405995,0.17750558
247,0.12955257,-0.1324473,0.02048765,0.053886946,0.075454965,-0.00228405,0.0027117443,-0.0071695037,-0.021262089,-0.06025276,0.068584636,-0.12232499,0.09625437,-0.1898562,0.06941556,-0.03286454,0.101592205,-0.03888966,-0.03767429,0.014993213,-0.0161411,0.14252417
248,0.04287017,-0.14546075,-0.045342088,0.11166639,0.039119408,-0.030933743,-0.049906626,-0.016311983,0.10088598,-0.12434451,-0.054266427,-0.11501671,0.061492555,-0.12903792,-0.06061363,0.0062733777,0.110985115,0.04377188,0.008154118,0.08408811,0.02655118,0.20829381
249,0.090453565,-0.046027318,-0.10968244,0.06362768,0.044726413,-0.1590776,0.056963205,0.016143102,0.054432154,-0.055674966,-0.08985835,0.052144505,0.16103296,-0.016237015,-0.19718057,0.062911704,0.006615284,0.08838294,0.022290884,0.09515694,0.003915363,0.19236341
250,0.11652455,-0.0793121,-0.032531735,0.077799276,-0.020968437,-0.17755075,0.23502861,0.031664904,-0.012296141,-0.14891985,0.057454206,0.044340424,0.07947114,-0.035693165,-0.23914734,-0.013077962,-0.0066154376,0.009766944,0.04437869,0.056749545,0.11130312,0.09648644
251,-0.028651008,-0.016413158,-0.025349308,-0.04147249,-0.081961125,-0.019350844,0.14238371,-0.0045273975,0.15764448,-0.053504355,0.0077136084,-0.10214078,-0.08150741,0.008741483,-0.051368754,-0.011316411,-0.052731246,-0.058112,0.0049105547,0.12210686,0.036120147,0.06042049
252,-0.08760936,0.038089313,-0.14702807,0.024355233,0.028608805,-0.057516843,0.24870226,-0.0055356347,0.02338947,0.032661233,-0.08247994,-0.086141415,-0.0071431566,-0.06537713,0.017989077,-0.034352362,0.07506338,-0.05020776,0.023213709,0.013450634,-0.020878645,0.024688557
253,0.020171098,0.021227418,-0.025170086,0.021107484,0.07323843,-0.01187143,0.10630364,-0.016318709,0.0363422,-0.011668844,-0.07166721,-0.09625058,-0.032492317,0.043733317,0.11469358,-0.009436374,0.04825974,-0.026557349,-0.021827098,0.03996499,-0.014332219,0.17065246
254,0.0138950255,-0.08955826,-0.026897829,-0.03538929,0.10825394,-0.15653771,0.04755438,0.06507578,-0.0071365237,-0.040774077,-0.03000457,-0.054402426,0.11106118,-0.08202556,0.02795231,0.018969672,0.033796284,0.01248838,-0.013161448,0.030539766,-0.04087034,0.03213189
255,0.015615827,-0.06483852,-0.062167555,0.07818103,0.096833974,-0.0020511928,0.0010934098,0.10065271,0.06835413,-0.062261794,0.025894739,0.04975331,-0.003801765,-0.012500061,-0.02756083,-0.058513556,0.07235706,0.0038477036,0.00928841,0.044948287,0.060253702,0.18349543
256,-0.0061505847,-0.106154434,0.01871588,0.023973856,0.0024836306,-0.14035437,0.017139886,-0.017234541,0.09135509,-0.05318468,-0.0071763806,0.092980005,0.11021762,0.0960493,-0.08552199,-0.037118144,-0.044558406,0.0047822054,0.0021128422,0.11657794,0.013796207,0.078513786
257,0.13261156,-0.049604196,0.038577095,-0.046500325,0.0212984,-0.062249694,0.07903013,-0.013594843,0.09883753,-0.107029244,0.057167914,0.021830224,0.032879118,-0.039502084,-0.063070476,0.062940344,-0.03953634,-0.016491987,0.005454464,0.10981286,-0.018286569,-0.035512604
258,-0.060007885,0.05011628,-0.017027184,0.1042924,-0.04122673,0.027320847,0.13258684,0.035757322,0.0629084,-0.005661089,-0.007236339,-0.10240126,-0.030132301,-0.1239627,-0.06341049,-0.014259498,0.046438098,-0.010166593,0.0018759677,0.061741147,0.06798269,0.013126155
259,-0.028229604,0.099890105,-0.07862574,0.0013692834,0.022510827,-0.027746022,0.10477465,0.0660519,0.0012742393,0.09366035,-0.17809224,-0.030758722,0.06977464,0.077979416,0.12310699,0.021297008,0.036950022,-0.011254419,-0.0044909962,0.049385414,0.093671784,0.09778902
260,-0.041442215,-0.19172497,-0.05170636,-0.040684156,0.10912255,-0.08851893,0.07368862,0.04410598,-0.13746524,-0.013415918,0.033118337,-0.093837634,0.10732358,-0.056590755,0.0568551,-0.041545358,0.0049226223,0.035823874,-0.0027104395,-0.023625595,0.10725324,0.10874069
261,0.042400215,-0.18857189,-0.18378064,-0.004841723,-0.0047176406,0.037340123,0.017412184,0.013813892,0.11250608,0.08260903,0.040333565,-0.0024335831,-0.02853091,0.04798111,0.020423444,-0.08299018,0.084718384,-0.026514286,0.019038798,0.036566913,0.049013693,0.11496254
262,-0.034602962,-0.066941746,-0.053462625,-0.035947777,0.054658264,-0.045028273,0.0030469932,-0.040775385,0.18660119,0.010615133,0.012034561,0.034421448,0.0807877,-0.039715696,-0.031351164,-0.04422407,0.11235333,0.00064691016,-0.009913228,0.23317564,-0.0016227029,0.091819406
263,-0.058897033,-0.06714312,-0.060903296,0.08862564,0.027357934,-0.13447718,0.03716252,-0.011220678,0.1081403,-0.10599883,-0.010985628,0.04637821,0.0489836,-0.01984191,-0.11072635,-0.09500231,0.060381714,0.016347477,0.0007164979,0.16042776,0.022029407,0.10668235
264,-0.009635376,0.00312965,-0.04119579,0.024847314,0.07560413,-0.08455417,0.007334388,-0.01269177,0.085145354,-0.100239836,-0.10066207,0.07316043,0.045652732,0.03730525,-0.07275871,-0.042633053,-0.087055124,-0.0112154335,0.0100608915,0.15879457,0.008244556,0.0839549
265,-0.025375307,-0.032497525,-0.022492025,-0.027701007,-0.059572157,-0.07594564,0.08412427,-0.020489706,0.001688201,-0.09660877,-0.07390764,-0.051195677,0.10229864,-0.053346552,-0.07467747,-0.054089848,-0.11707542,-0.029213712,0.011557734,0.060322527,0.0142127955,-0.006664999
266,0.12776431,-0.009488102,-0.058103114,0.009516327,0.025443956,0.060542703,0.101539165,-0.027028015,0.048392773,-0.098511696,-0.041977342,-0.17493618,-0.06474409,-0.06896067,0.15371704,-0.06642092,-0.0232354,-0.05693719,-0.01423391,0.039526924,0.045154087,0.10351143
267,0.075724095,-0.11722321,-0.025849069,-0.0073835636,0.019512707,-0.075557165,0.09655678,-0.032038882,-0.016204337,-0.03205237,-0.081863955,-0.19603348,0.09517542,-0.15618296,0.089040965,0.01688699,0.07965042,-0.03117813,0.046159282,-0.042029075,0.053937286,0.10016056
268,-0.012036702,-0.15631033,-0.12894686,0.14459442,0.050979607,0.06430183,0.050043754,0.011832076,0.030977782,-0.12051421,-0.009993829,-0.1981375,0.029847717,-0.10999662,0.032363612,0.08925187,0.14572257,0.013231666,-0.015333094,0.010633449,0.027345138,0.22449067
269,-0.0728252,-0.14386404,0.06147504,0.04337304,0.103646286,-0.1346059,0.047650985,0.07795155,0.07677163,-0.04983689,-0.0771202,-0.025646234,0.13111608,0.025192302,-0.09661743,0.12581696,0.13275732,0.07619684,0.048126638,0.12510645,-0.06313507,0.24670777
270,-0.069418006,-0.013661057,-0.19502535,0.078192376,0.18198182,-0.1820859,0.01845255,0.064814374,0.034658667,-0.16581637,0.01549471,0.032665707,0.062828384,0.12230165,-0.2684202,0.04431737,0.021864168,0.1391542,0.038590908,0.18748976,-0.026373,0.026706163
271,-0.017666457,0.16867211,-0.12623322,0.01255676,0.08413215,-0.00338481,0.015199346,0.022403,0.018316157,-0.06507723,-0.030462086,0.14409463,0.07318939,0.15105797,-0.30859062,-0.04008539,-0.14826605,0.040133305,0.07068641,0.18007313,-0.025016531,-0.0021694354
272,0.029127246,0.15974134,0.09822889,-0.060898058,-5.7302415e-05,-0.040051498,0.08091924,-0.011517664,-0.099152185,-0.10800544,-0.019283846,0.020216731,0.08548058,0.02149248,-0.25011706,-0.10071023,-0.17839472,-0.041323453,0.095402315,0.1278769,0.010988118,-0.041538246
273,0.12547192,0.110086255,0.14675044,-0.0020264648,-0.08561368,0.1448258,0.08671401,-0.03503819,-0.06743295,-0.15117016,-0.042963337,-0.14123034,0.040769476,-0.082269125,-0.054315824,-0.14413972,-0.108268365,-0.085778564,0.0421485,0.06569882,0.051368665,0.010990545
274,0.08136321,-0.0041605644,0.07753499,-0.059346996,-0.018034983,0.004284689,0.06717816,-0.060945395,-0.05709181,-0.12652352,-0.09934373,-0.2915407,0.031409077,-0.20733045,0.06808254,-0.06394865,-0.0073920656,-0.08477732,-0.024345914,0.010265575,0.047472183,0.03947763
275,0.041860856,-0.093220696,-0.10076953,0.048828337,0.016223248,0.01899779,0.024972584,-0.031096878,-0.009998787,0.00010677427,-0.07747637,-0.3122586,0.041695658,-0.22284707,0.07778216,-0.029574567,0.14505176,-0.03462461,0.0006928779,-0.029509658,0.1413297,0.19719863
276,-0.011537854,-0.18599048,-0.19220321,0.045037203,0.053841416,-0.1393774,-0.034593567,0.0047198655,0.08993564,-0.09337645,-0.012638342,-0.11957628,0.13280603,-0.104090884,0.050424576,0.05967973,0.19633524,0.027967837,-0.015222874,-0.012689983,0.18357766,0.31671217
277,-0.14845829,-0.33014458,-0.14294624,0.035058215,0.014273232,-0.27976155,-0.024176912,0.042722177,0.10677505,-0.12992015,0.078679994,0.165146,0.1539986,-0.000618121,-0.108905,0.047940478,0.060849767,0.075314865,0.019015351,0.14762068,0.0031122603,0.28536564
278,-0.072143294,-0.15110299,-0.23535131,0.10420525,-0.053710584,-0.12994291,-0.0022234917,0.05954665,0.20600331,-0.1958759,0.017605925,0.2101845,-0.06275119,0.27052966,-0.118154235,-0.028324556,-0.06368522,0.034082524,0.08589249,0.25555256,0.06932699,0.20953566
279,-0.08471819,-0.047363997,-0.102594204,-0.13737145,-0.036323242,-0.16863057,0.09382949,0.006952824,0.090388514,-0.099746585,-0.07947206,0.18434948,0.091096394,0.17679282,-0.18646367,-0.0339869,-0.17009427,-0.011842198,0.076456666,0.21869168,-0.053568143,-0.07245522
280,0.09598109,0.112814255,0.09662489,0.0025187063,-0.059629716,0.08906701,0.14355308,0.004628677,0.055338327,-0.12990731,0.1452857,-0.083652444,-0.11627977,0.11041186,-0.050063092,-0.15028076,-0.048465863,-0.0728585,0.0014803996,0.13366538,0.03284958,-0.065295875
281,0.044780523,0.11790287,0.09173197,-0.12149628,0.058703296,0.045829255,0.19536501,0.017717704,0.017258137,0.024855936,-0.05917714,-0.0772326,0.005691817,-0.13831899,0.06205108,-0.04975026,-0.01516037,-0.07749138,-0.035061948,0.059144385,-0.03641571,-0.09997476
282,0.045719083,0.250144,0.06828373,0.22265685,-0.019627757,0.062670976,0.091062374,0.03859787,-0.076181404,-0.014807911,-0.08625379,-0.06626706,-0.06888319,-0.14642712,0.14689678,-0.07888499,0.03308248,-0.065058075,-0.03872125,-0.028523866,0.07050544,0.08071254
283,0.051949628,-0.06545226,0.13452618,-0.12593478,-0.056252513,-0.15127017,0.1170058,-0.02349822,-0.16780041,0.0010976112,-0.13252379,-0.059184384,0.18777815,0.003956965,0.16870026,0.111367576,0.017216858,-0.033536937,0.036637176,-0.03156867,0.004976822,0.07470168
