,x0(t),x1(t),x2(t),x3(t),x4(t),x5(t),x6(t),x7(t),x8(t),x9(t),x10(t),x11(t),x12(t),x13(t),x14(t),x15(t),x16(t),x17(t),x18(t),x19(t),x20(t),x21(t),x22(t),x23(t),x24(t),x25(t),x26(t),x27(t),x28(t),x29(t),x30(t),x31(t),x32(t),x33(t),x34(t),x35(t),x36(t),x37(t),x38(t),x39(t)
231,0.12983854,-0.03624874,-0.18841965,-0.095368624,0.22120957,0.049262937,0.09154258,0.033338793,1.4040361e-06,-0.008862168,0.2755561,-0.05088196,0.08052318,0.059245963,-0.19920804,0.13271502,-0.041705128,-0.12808584,0.16747594,0.041670233,0.13833463,0.06770848,-0.01443657,-0.14281908,0.09046,-0.02674587,-0.0010643596,0.13055144,-0.43623272,0.13818094,0.16224338,0.16894309,-0.0935712,0.2676273,0.002464699,0.06335617,0.062468477,-0.09481735,0.024318216,0.061447907
232,0.08356279,0.07738118,-0.09448973,-0.05632008,-0.1377978,0.042136088,0.027022261,-0.06141036,0.00013742606,0.021299228,-0.045418516,0.0005814588,0.2600443,-0.03516399,-0.08100615,-0.0051895306,-0.17137668,-0.0408235,0.128132,-0.17475341,0.3033757,-0.015971385,-0.0041780975,-0.010227807,0.08135434,-0.010732426,-0.109740265,0.18340658,-0.08997208,-0.12390271,0.20145036,-0.086916685,-0.13241802,0.08510573,-0.0022335486,0.15562654,-0.019486586,0.055570085,0.02528641,-0.026863668
233,0.10707922,0.0042044856,0.015992112,0.042023346,0.14696206,0.12116077,-0.044434767,-0.07556979,0.008002894,0.14441407,0.07956135,-0.047542013,0.09657967,0.046976913,-0.030693924,0.06648217,-0.13124679,-0.05726556,0.023534805,-0.21396914,0.071800455,0.13033554,0.04007681,-0.034710173,0.14087784,-0.13567282,-0.023595184,0.24191087,-0.21652566,-0.05076501,0.01853101,-0.012695594,-0.17901361,-0.06939084,0.05712363,0.07857387,0.106154576,-0.15107729,0.15419188,-0.1209261
234,0.16994117,-0.003124713,-0.20228964,0.07991458,0.056411855,0.027385954,-0.05118319,-0.15539633,0.042098533,-0.030657057,0.03241779,0.06101468,0.17483316,0.07350746,-0.04761203,0.061614275,-0.10317503,-0.10163726,0.090427145,-0.061004937,0.23172808,0.046675533,0.06964623,0.04630498,0.20353751,-0.16811818,-0.044734634,-0.049018376,-0.022502784,-0.051416002,0.16486856,0.035090335,-0.13950628,0.060244143,0.064792134,0.102860324,0.07939534,-0.010047419,0.1835651,-0.016100109
235,0.051938273,-0.021907385,-0.16351703,-0.005185459,0.16957062,0.10324186,0.060167365,-0.06860509,0.00035790112,0.07017105,0.053306416,0.0075700358,0.24325866,0.02634308,-0.16110605,-0.0026544218,-0.20202927,-0.10651241,0.1251889,-0.20037082,0.11946608,0.054960527,0.08498657,-0.033410616,0.12551208,0.11986561,0.04753658,0.13137628,-0.30557844,-0.060726248,0.048166983,0.1764031,-0.30159685,0.012263883,0.116184585,0.18796003,0.22399634,-0.08460791,0.20641479,-0.13383932
236,-0.043436274,0.026386138,-0.16312596,0.12783188,0.046142917,-8.3300285e-05,-0.07642904,-0.2100645,0.117989585,-0.013491487,0.04262596,0.012995576,0.050014418,-0.016680175,-0.14456522,-0.03953837,-0.20406668,-0.084458776,0.08445901,-0.19118154,0.27709863,-0.07602202,-0.09430712,-0.0072780596,0.0891917,-0.015111387,0.026284695,0.04405425,-0.18459804,-0.04256376,0.1675749,-0.007761463,-0.16208564,-0.0034737512,0.09707578,0.20622934,0.12001593,-0.07761277,0.15943006,-0.11647247
237,-0.17722794,0.014218807,-0.016112175,0.13756528,0.04871759,0.16517396,-0.033036128,-0.1664455,0.050333202,0.18838412,0.15554799,0.14880607,0.07612979,-0.0035854992,0.028463975,0.009861558,-0.17679955,-0.13672392,0.1218237,-0.17684163,0.18555057,0.04051395,0.07610076,-0.024679858,0.12874033,0.0048818346,-0.0103574,0.10087206,-0.28258327,0.012547564,0.1742766,0.10111777,-0.13618022,-0.058565166,0.020846602,0.063045785,0.11480154,-0.15442932,0.19002633,-0.083096735
238,0.10984941,-0.0040318402,-0.041444104,0.099050656,0.11654772,-0.020439858,0.06802291,-0.1819518,0.0004076308,0.13963196,0.12097287,0.020852905,0.07750455,0.02139453,-0.012765031,0.0054717846,-0.054871857,-0.1759517,0.070904166,-0.19318143,0.3458277,-0.0076946057,-0.07225857,-0.008906573,0.10995033,-0.040269688,-0.032200184,0.11397408,-0.32411417,-0.042624786,0.08798458,0.14030236,-0.27008095,-0.01850518,0.04779834,0.07590175,0.1469485,-0.01960732,0.07430058,0.061119102
239,-0.04700528,-0.012589301,-0.10954386,0.07947549,-0.00538777,0.029361058,-0.041899737,-0.20846093,0.01044212,0.2480259,-0.0410361,0.13044178,0.015281993,-0.0012493033,-0.037401095,0.028412655,0.008556914,-0.1445004,0.091976315,-0.17269439,0.23273243,0.07550968,-0.018409228,0.04554003,0.12407732,-0.007622035,-0.10436876,0.016769106,-0.108213276,-0.21375182,0.20425802,0.020618174,-0.19998191,-0.028007234,-0.056117877,0.08300775,0.23420127,0.07162779,0.16101769,-0.20549333
240,-0.021119447,-0.051658425,-0.025672592,0.034368426,0.16716696,0.046588946,-0.02002886,-0.08817205,0.034483306,0.10636717,0.24266624,-0.0045286315,-0.019228676,0.024944182,-0.089578256,0.09770846,-0.033451416,-0.13494949,0.11140612,-0.24109735,0.08218747,0.12609796,-0.03244123,-0.10377741,0.19466434,0.10760261,-0.06595854,0.088666536,-0.39348087,-0.020375466,0.06694725,0.075377196,-0.09102091,-0.10780011,-0.048601992,0.020628422,0.11840705,-0.14991361,0.06955233,-0.19405322
241,0.024583317,-0.025276389,-0.13504702,0.043785956,-0.072272815,0.18394296,0.02236529,-0.17243187,0.002210105,0.09583062,0.06992501,0.06100545,-0.038449388,-0.047766875,0.024083119,0.094490096,-0.10407438,-0.08670628,0.070798166,-0.08175104,0.3070444,-0.0097526675,-0.07991294,0.0076536024,0.015446309,0.05770632,-0.03221927,0.09524679,-0.059607387,-0.034702014,0.25097325,0.0032415176,-0.07794232,-0.0059313294,-0.028836984,0.05293696,0.03326125,0.029441062,0.045599267,-0.0785658
242,0.092603765,0.00796329,0.01350481,0.0017640404,0.29086292,0.047664426,0.012586839,-0.06776302,0.010619486,0.1438854,0.08417824,-0.007571093,-0.06257898,0.011363858,-0.01704553,0.065114185,-0.018866649,-0.06623103,0.11346117,-0.26040348,0.16286303,0.11301445,-0.013803484,0.043371804,0.067187235,-0.08321502,-0.059236914,0.22469227,-0.40589818,-0.09415559,0.04247865,0.05337235,-0.20834062,-0.055779517,0.023213834,0.07254788,0.089220494,-0.042165603,0.0520669,-0.0891086
243,0.01716639,-0.029374128,-0.10955958,0.07481262,-0.05762197,0.02552567,-0.053675763,-0.12807918,0.010725141,0.10432549,-0.021895576,0.21803518,-0.025335766,0.15596929,-0.06403506,0.036346935,0.036991324,-0.08477754,0.11131738,-0.10778217,0.31347167,0.045979183,0.028473213,0.013497725,0.25996608,-0.09598719,-0.17552826,0.033612743,0.026327912,-0.18254487,0.110617176,-0.05226324,-0.14333251,0.02777055,0.07810501,0.06987241,0.13206191,-0.034951486,0.27060527,-0.14287892
244,-0.053008713,-0.08717011,-0.16706444,-0.04918122,0.21487755,0.116681576,-0.027519776,-0.109119415,0.011965278,0.17901744,0.09781988,-0.009001451,0.025854012,0.04153916,-0.043962784,0.09259473,-0.052423052,-0.11820567,0.09869273,-0.18721247,0.061380934,0.2740249,0.03540986,-0.07934725,0.13086754,-0.077686094,0.11960537,0.12692082,-0.14848801,-0.04001983,0.113180526,0.11895181,-0.1187163,-0.1430172,0.023019005,0.04519092,0.24321657,-0.14492826,0.2781922,-0.153153
245,-0.0050400784,0.06933293,-0.15360487,0.108810745,0.2202904,-0.00059267785,0.03141279,-0.16573928,0.00842446,-0.022466233,0.118119076,0.057160765,0.033187333,-0.03883995,-0.08060776,0.040925756,-0.20065618,-0.111820295,0.20736371,-0.25595692,0.24249765,-0.054996893,0.02674358,0.00080625823,0.2090485,-0.09378517,-0.027204879,0.025258094,-0.28240332,0.05000559,0.19256291,0.08657725,-0.15351851,0.2687718,0.08340165,0.22984461,0.012943637,-0.04943011,0.05054926,0.008418055
246,-0.042588495,-0.013591085,-0.008108258,0.108414374,0.028861351,0.1362727,-0.0016948227,-0.29547605,0.009628797,0.20396088,0.044304706,-0.025200998,0.1578593,0.0012610233,-0.03620876,-0.014988263,-0.097956404,-0.1882171,0.13307409,-0.04355205,0.27600548,-0.011557684,-0.015694918,0.018684492,0.13880959,0.04958581,-0.12521341,0.3333269,-0.38722095,-0.26931974,0.004920684,0.048432853,-0.24626727,0.012736924,0.010849961,0.08058175,0.1570449,-0.10953475,0.0936493,-0.036112547
247,0.088952444,-0.062341396,-0.08290304,-0.03306741,0.013352666,0.017402066,-0.025869934,-0.08953373,0.025218828,0.09275911,0.028370691,0.014375294,-0.045755267,0.010477766,0.030876651,0.09362028,-0.1310445,-0.20271179,0.02740964,-0.11025624,0.34013647,0.06487964,0.022035182,0.021930069,0.18868628,0.005736515,-0.12686494,0.08529457,-0.11811198,0.0429084,0.13311389,0.07913888,-0.12643899,-0.10207784,-0.013339093,0.06794887,0.336546,-0.19073905,0.14606449,-0.15588339
248,-0.0141525995,-0.05383414,-0.29851237,-0.00469115,0.23221818,-0.016959522,0.03948646,-0.09079121,0.0052871183,0.056233205,0.2435104,0.035874993,0.05883919,0.011288459,-0.18068445,-0.06090087,-0.090382196,-0.108123384,0.12172823,-0.33889955,0.115229286,0.06550172,-0.0015415321,-0.093452,0.122464046,-0.050297253,0.047236327,0.014618251,-0.20260474,0.03236847,0.2228205,0.09687118,-0.37227482,-0.002647873,-0.026296861,0.11480648,0.09422644,0.11229487,0.13095164,-0.037094362
249,-0.13523498,0.051559605,0.03746538,0.26980516,-0.007489316,0.101922974,-0.12154478,-0.32780337,0.00487719,0.12372209,0.0822157,0.12899348,0.047172394,-0.035657477,-0.012637056,0.15323055,-0.12095742,-0.11865505,0.1373829,-0.22911397,0.18848252,-0.0313669,-0.045401994,0.04938016,0.13977335,-0.0053347326,-0.1519402,0.14286406,-0.2063464,-0.26163995,0.07291183,0.054147504,-0.07114628,-0.11095581,0.030394815,0.09270561,0.1912093,-0.13510236,0.1688123,-0.26919487
250,0.03522687,-0.064196914,-0.053374775,-0.03559316,0.26684812,0.050161183,0.09146106,-0.120023064,0.00018011882,0.060032062,0.18503186,-0.018132469,0.016433753,0.033543784,-0.039215993,0.20499828,-0.1185782,-0.23481409,0.11821042,0.034973264,0.217982,0.04606225,-0.05821233,-0.08989564,0.06627619,-0.030715767,-0.0077531673,0.08350537,-0.44173387,0.071266316,0.14506803,0.2028262,-0.024483986,0.040945962,0.034683686,0.13824773,0.13352221,-0.16075307,0.16191402,-0.07052835
251,-0.044040054,0.010240038,-0.17079516,-0.10648619,0.085235,0.03066041,0.19422388,-0.041634798,0.012048063,0.041531634,0.032132916,0.052925684,0.022399949,-0.031943,-0.081301756,-0.047120616,-0.08988666,-0.14594188,0.17072555,-0.2904402,0.33214223,-0.0516776,-0.04203104,0.06668867,0.16233173,0.0028903857,-0.05264044,0.056884162,-0.2388634,-0.059754714,0.26750582,0.00010151882,-0.32561335,0.12570938,-0.10893504,0.080325,0.01195237,0.089920536,0.13384648,0.06062389
252,-0.03375975,-0.011969789,0.12319842,0.14547083,0.103604294,0.16566569,-0.08732769,-0.19294813,0.026232092,0.19170386,-0.023845641,-0.03556207,-0.1009358,0.03529902,0.03955062,0.03684071,0.065003425,-0.06371212,0.10681881,-0.3316073,0.18360898,0.17268679,-0.03434425,0.04115257,0.19918895,-0.032066707,-0.13234915,0.29548466,-0.24286869,-0.16800813,-0.006396763,0.033190146,-0.20065951,-0.24040318,-0.05873448,-0.039039243,0.13880639,-0.10378557,0.054493777,-0.25852543
253,0.24139726,-0.058619242,-0.12101268,0.11293805,0.13454688,0.009368356,0.015804604,-0.16191432,0.008032566,0.04844782,0.09152971,0.0056730807,0.008048106,0.020944022,-0.011008866,0.07990473,0.057426646,-0.12604633,0.05826844,-0.02309348,0.26330695,0.12579155,0.08314941,0.11085455,0.07151856,-0.050373524,-0.06151572,-0.107306756,-0.04590757,-0.053601358,0.14112917,0.09946746,0.03528674,0.039255135,-0.029401425,-0.002975299,0.17028214,-0.04596116,0.09737049,-0.11832348
254,0.003167095,-0.022591926,-0.21554914,-0.047984418,0.1903296,-0.02082489,0.08473525,0.10109138,0.0006658866,0.030701183,0.17596939,0.02862323,0.012461838,0.067841485,-0.29421934,0.068478994,-0.051274657,-0.11786261,0.27792442,-0.17245072,0.04978068,0.13231547,0.0015386473,-0.045690916,0.17920029,0.073459625,0.026869923,0.10222235,-0.3355798,0.08275856,0.16205698,0.17474931,-0.31686434,0.12258584,0.018736038,0.22161812,0.13948996,-0.08961637,0.045093525,-0.008833224
255,-0.12637663,0.12387524,-0.14417306,0.06801568,-0.18338187,0.17246348,-0.076433085,-0.22333333,0.0026155345,-0.009589072,-0.03762576,-0.024199372,-0.01795642,-0.0020156913,-0.05096643,-0.009842731,-0.04825698,0.017289668,0.044320717,-0.1261835,0.3377791,0.02587334,-0.09841935,0.02474994,0.15556884,-0.013477819,-0.025818683,0.15834598,-0.02595789,-0.14498512,0.19447444,-0.09507522,-0.010156744,0.23418102,0.0041904366,0.103312574,-0.051212806,-0.006786873,-0.06413311,-0.15415457
256,-0.035694923,0.0041420385,0.08666033,0.07518575,0.11622968,0.090844855,0.020149596,-0.09506029,0.007936576,0.21188843,0.21388178,-0.018268108,0.060269568,0.025050418,0.05019193,0.16153744,-0.09284659,-0.15271296,-0.031420022,-0.14959921,0.14855383,0.27827504,0.07453278,-0.045932304,0.07542649,-0.053738795,0.03391056,0.2239322,-0.3900381,0.016791282,-0.036359906,0.15235013,0.0063756257,-0.01331311,0.012986682,0.05289427,0.17161158,-0.22210228,-0.06149236,-0.044955906
257,0.13923675,0.028799232,-0.15941742,0.014910301,-0.023459433,-0.119087934,0.0795504,-0.16190882,0.00028669168,-0.00831718,0.04929925,0.05127522,0.07793552,0.04271292,-0.0889494,-0.04025139,-0.06834667,-0.12866846,0.056732703,0.0020518973,0.3470441,-0.041951112,0.009500518,0.09700569,0.15419966,-0.096316315,-0.05087267,-0.072109774,-0.012323985,0.12824556,0.22289929,0.07000461,-0.23400137,0.23827675,0.008332464,0.09170616,0.060461074,0.047866277,-0.020532466,0.05224271
258,-0.12139851,-0.0077783726,-0.037987147,-0.006219094,0.08807229,0.063269176,-0.029063199,-0.10621514,0.0052328715,0.1510073,0.034304503,0.0055876365,0.19582616,0.07427725,0.017189324,-0.08280286,0.08786632,-0.111363664,0.046235416,-0.255539,0.04386508,0.15978518,0.031719536,0.025807098,0.12345245,0.2798426,0.024163105,0.1757206,-0.3336729,-0.20177554,0.04836084,0.09068376,-0.28857613,-0.073430434,-0.016450603,0.091026135,0.24025822,-0.08289533,0.10454145,-0.1965613
259,0.04999572,0.01214858,-0.114280105,0.22444275,-0.15174942,0.0033960305,-0.08168424,-0.14937633,0.0135882795,0.031059522,0.13798876,0.044775225,-0.13186395,0.1095814,-0.064506814,0.15136194,-0.14360774,-0.11678123,-0.035666097,-0.10134767,0.27102304,0.07441426,-0.15758538,0.0040662102,0.048089534,0.062653765,-0.07072181,-0.0059000235,-0.06058679,-0.040032506,0.1506598,0.016749533,-0.0030084318,-0.11483434,0.046687394,0.11344175,0.094494544,-0.17012334,-0.050117113,-0.16180882
260,-0.14966998,-0.012088474,-0.12126574,-0.008139331,0.031801905,0.0604249,0.0578629,0.035101965,0.0056546903,0.109321356,0.1519597,0.060268223,-0.027199086,0.01040744,-0.01600279,-0.011229858,-0.111141324,-0.09371947,-0.025119852,-0.041409407,0.20700881,0.06384831,0.016454605,-0.041725874,-0.030015627,0.08591969,0.17243597,-0.0953697,-0.17234641,0.2195733,0.35851508,0.21253198,-0.21497147,0.016478337,-0.07800298,0.039738923,0.019777052,-0.026894895,0.032397572,0.059594974
261,0.072347865,0.08757403,0.059511527,0.11716799,0.073126055,-0.11228064,-0.05467025,-0.15490857,4.267228e-05,0.15721835,0.074283026,0.07690004,0.031770766,-0.017638909,-0.043747775,-0.0952169,-0.0114210155,-0.016577365,0.11023392,-0.3617298,0.2298996,-0.052670535,-0.053033724,0.006544715,0.08882889,0.08822794,-0.00123832,-0.013748429,-0.23717238,-0.12393407,0.04105143,-0.05094375,-0.27430847,-0.012613211,-0.022470277,0.039354164,-0.023280518,0.07018918,-0.08741184,-0.05741462
262,-0.011628315,-0.0005827184,0.027122203,0.24955143,-0.088193715,0.11679662,-0.120527655,-0.2570516,0.0064559286,0.118584685,0.006951213,-0.039297603,-0.00048793107,0.1577489,0.018929498,0.011661913,0.02437817,-0.09305939,0.08517031,0.015234663,0.13038188,0.13665605,-0.094994195,0.054330084,0.039481405,0.10427141,-0.09882045,0.046669055,0.07062162,-0.12951407,0.020024296,0.097066276,-0.00713777,-0.20231372,-0.043006893,-0.018708834,0.23681915,-0.1045524,0.10300788,-0.21129015
263,0.04601698,0.06677667,-0.23704234,-0.061753947,0.1022915,-0.016438752,0.051526066,0.030276382,0.01336617,0.13581516,0.22649547,0.022104869,-0.02349915,0.027329192,-0.083959684,0.2122902,-0.08182786,-0.13887772,0.023292182,-0.0048691803,0.3041149,0.0631814,0.004947329,-0.12113088,-0.059281867,0.03772834,0.1682362,-0.101238415,-0.24766795,0.22919893,0.31572914,0.21196027,-0.0916993,0.027255177,-0.04463922,0.051959574,0.19242464,-0.08056092,-0.049302608,0.015484137
264,-0.043133236,0.08434628,-0.17169799,-0.011187979,0.050649125,-0.017647814,0.024535177,-0.045485858,0.025222193,0.08037254,0.15238261,0.0634871,0.05355144,-0.05491526,-0.1490511,-0.11392016,-0.13753942,-0.00048352592,0.11140466,-0.34626675,0.19412269,0.022216339,-0.051376913,-0.042874202,0.10706556,0.17754087,0.05894915,0.041750483,-0.2127743,0.016452525,0.22059697,-0.03596997,-0.3068594,0.041279126,-0.0062954025,0.16797811,-0.14384994,0.027027868,0.04637921,0.0737021
265,-0.11411357,0.03102548,0.13818389,0.26461932,0.04972975,0.13492751,-0.114920996,-0.31738937,0.122380555,0.13865717,-0.04921545,-0.02058971,-0.07270583,-0.017396348,0.1069385,0.06246006,-0.0646374,0.07686975,0.018564146,-0.17760116,0.18232813,0.04628084,-0.12217705,0.08054763,0.068838894,0.03761015,-0.046589956,0.15579,-0.119964704,-0.24248302,-0.036385722,-0.011239074,-0.090019196,-0.17382163,0.039338507,0.027891792,0.11188171,-0.13500878,0.017737625,-0.21182024
266,0.05619677,-0.012881904,-0.033127613,0.052792486,0.22464879,0.05135429,-0.08286383,-0.07773255,0.050932623,0.1262501,0.1081748,0.09368013,-0.07459437,0.041303974,0.06273302,0.09415564,0.2001794,-0.17377964,0.06807364,0.09735495,0.16667412,0.078858815,0.0111534465,-0.03175196,0.017945586,-0.046236176,-0.022340182,-0.03803774,-0.14639862,0.13034593,0.11274344,0.16207664,-0.01022408,-0.0019912166,-0.01258822,-0.051482577,0.15753514,0.016789533,0.0109152,-0.025227247
267,0.022508653,0.008871324,-0.118823074,-0.10609215,0.05251751,-0.049084336,0.17295682,0.049966156,0.084777206,0.051511515,0.13585903,0.08576463,0.11784349,-0.0150272455,-0.14371553,0.019122995,-0.009527066,-0.07303012,0.137091,-0.1382159,0.22054726,0.10414302,-0.049359143,-0.046221707,0.08402906,0.038122684,-0.06834827,0.07541959,-0.11882678,0.041542903,0.11615887,0.011995387,-0.092989996,0.11075496,-0.064222544,0.07144774,0.114308864,0.05974751,0.0396121,-0.049765754
268,-0.07612635,-0.033878297,-0.0006600898,0.036705837,0.0495237,0.10688927,0.0026025353,-0.072732024,0.09007493,0.13665201,0.095325366,0.14638178,0.039664306,0.021820733,-0.003781926,0.036036283,-0.013280729,0.02722384,0.087606736,-0.1464968,0.055804092,0.16313356,-0.05353573,-0.03532744,0.08579666,-0.03952951,-0.07371246,0.18951544,0.01988341,-0.09712889,0.15083344,-0.061713204,-0.12156017,-0.04145584,-0.054552346,0.0059916433,0.0033327453,0.00033078808,-0.030190492,-0.09775753
269,0.054214735,-0.023571298,0.03507194,0.018750066,0.068708725,0.09765485,-0.07418365,0.019108087,0.043477904,0.07283777,0.074264966,0.014506841,0.115700565,0.09578788,0.089880995,0.08080135,-0.027460972,-0.07225535,0.08726005,-0.019984864,0.12074992,0.058918897,-0.040437166,-0.039902836,0.09613829,-0.065719575,-0.042918548,0.10826673,-0.076387025,-0.082138106,0.08704971,0.052302703,-0.010740125,-0.07419051,0.042717203,-0.037496325,0.1044883,-0.027600195,-0.04480195,-0.124954745
270,0.047615975,0.0074195303,-0.13694426,-0.048064075,0.030229598,0.020539513,0.04736507,-0.025802765,0.0037813985,0.039876316,0.10116191,0.020728925,0.11287056,0.016918305,-0.06723298,0.04576365,-0.09237708,-0.037458844,0.031723868,0.065229684,0.14457044,0.08413717,0.021344367,-0.01528541,0.09783526,-0.03371565,0.017598066,0.060003117,0.011061408,0.043853946,0.16951324,0.0041927365,-0.17900522,0.070140146,0.00036594644,0.06779563,-0.020026986,0.044854097,0.095113754,-0.05440168
271,-0.041999154,0.10549022,0.12658614,-0.039871246,0.14343365,0.043770652,-0.059126217,0.03703048,0.074178815,0.084734954,-0.00046858797,0.03482447,0.06851168,-0.007229518,-0.028420838,0.0036080368,-0.075070076,-0.00044849887,0.08512689,-0.19416404,0.06960559,0.02960085,0.036249995,0.11242805,0.13732217,-0.039692953,0.01579126,0.09746441,-0.16720681,-0.053440295,0.025299221,0.21980853,-0.16851981,-0.049403727,0.042281106,0.058280714,0.09014896,0.011614561,0.007203957,-0.13583279
272,0.08472848,0.013146615,0.036169536,0.10354277,0.05836371,-0.08083321,-0.0755879,-0.13865852,0.023807472,0.042294577,0.09744691,0.0728349,0.07496039,0.059218995,-0.17740682,-0.055507697,0.03589529,-0.018814255,0.060093332,-0.045855787,0.15127158,-0.112445235,-0.014464021,-0.027052976,0.12793756,0.00880602,-0.110356525,-0.07039877,-0.0022913206,0.0045359246,0.05916881,-0.0484645,-0.13170718,0.11422572,0.015261493,0.054591704,-0.0366739,-0.013946233,0.04684207,-0.10989037
273,0.004954558,0.039040588,-0.05858772,0.019821769,0.04192452,0.07517816,-0.022090372,-0.055377178,1.7293652e-05,0.07537207,0.037215192,-0.014614518,0.14967561,0.10785654,0.048589423,0.05387547,-0.070759,-0.09352358,0.099617854,-0.0006310642,0.12363949,0.13305655,-0.037402228,-0.037867792,0.028096488,0.065662585,0.095323734,-0.014035612,0.08876374,-0.014763503,0.14590575,0.09313311,0.009344907,-0.18862717,0.06508005,0.04504187,0.18742195,0.017165113,0.05844433,-0.034701593
274,-0.015690267,0.04982247,-0.12836334,0.044546016,0.1049614,0.12636548,0.06648089,-0.029193848,0.00055882585,0.04642112,0.21201526,0.10435225,0.022240976,-0.012863223,-0.1022614,0.08347028,-0.10377982,-0.0017937571,0.09706542,-0.15134454,0.060252532,-0.01822832,-0.011978578,-0.019147329,0.038693767,-0.03121582,0.08545757,-0.03437482,-0.21708624,0.1315255,0.24529706,0.079874516,-0.17706496,0.08708637,-0.010077082,0.100682944,-0.041869033,-0.047034077,0.0678763,-0.008903467
275,0.00020217407,0.043429453,0.029957714,0.14667685,0.011358132,0.025958521,-0.08386113,-0.20666948,0.04756351,0.04251174,0.013256057,0.008213805,0.10258796,0.032288108,-0.021569397,0.022359092,-0.07024274,0.005380437,0.05625821,-0.14336555,0.27167743,-0.05595565,-0.011292744,-0.0058742277,0.0861924,0.030587899,-0.050010994,0.11595216,-0.1816489,-0.15414704,0.07954864,-0.028135702,-0.1599384,-0.05869223,0.08289724,0.071032874,-0.03292843,0.021197373,0.047688715,-0.10397552
276,-0.0018423069,0.017615858,0.016256738,0.09341145,0.0626698,0.11868416,-0.08251582,-0.11975579,0.06978784,0.18631618,0.019089144,0.15833163,0.1290127,0.032816276,0.03196667,0.038832948,-0.064356215,-0.12162096,0.03836203,0.019191831,0.15001415,0.11950804,0.029087007,0.04238381,0.037075613,-0.0030957162,-0.071033955,-0.018613404,-0.11649219,-0.016182244,0.04334014,0.060875874,-0.11468452,-0.07424803,0.030915529,0.02556412,0.33409488,-0.09898886,0.14922646,-0.1307337
277,0.21107794,0.01286304,-0.22502087,-0.05213374,0.17088392,-0.014296336,0.015414332,0.01613275,0.00233676,-0.019964512,0.18620901,0.040674694,0.14163835,0.1900293,-0.14766592,0.03404279,-0.13647985,-0.08516048,0.08720234,-0.03172175,0.13198453,0.017020168,-0.021311637,-0.11185932,0.094343476,0.01455101,0.026843876,-0.012164416,-0.15581504,0.21349777,0.3182178,0.06799831,-0.17476583,0.079655305,0.05891301,0.09737872,0.07002935,-0.034944013,0.0783298,-0.04419433
278,-0.1543126,0.07925013,-0.18601671,0.023623135,-0.13043521,0.09804993,-0.024789851,-0.11480321,0.04484302,0.11581328,0.18493563,-0.0035949496,0.31284466,-0.04007525,-0.13701805,-0.05012259,-0.19086245,-0.043191288,0.060852587,-0.27916494,0.1508813,-0.031480126,-0.019602966,-0.04107283,0.08708313,0.020656796,0.035404697,0.032325473,-0.19836801,0.0135695245,0.34894505,0.023567181,-0.27720076,-0.10697452,0.06070868,0.17660847,-0.013681234,0.050905474,0.08118453,-0.120504014
279,-0.081804074,0.022815904,0.22127478,0.1856642,0.038451903,0.06371885,-0.09319669,-0.28964987,0.0007342028,0.17232016,0.15489882,0.102798544,0.16805221,-0.014046786,0.03176871,0.04104421,-0.22409575,-0.1147664,-0.008111242,-0.26936957,0.34600538,-0.0025095213,0.04968842,-0.028421551,0.15893158,-0.04402601,-0.04926902,0.033741046,-0.24680707,-0.029985279,0.1232951,0.004476927,-0.11925202,-0.09634961,0.095342435,0.08340614,0.044133686,-0.15965313,0.23254734,-0.23298284
280,0.14012098,-0.014982968,0.0149941,0.10505985,0.25475857,-0.06423518,0.030441802,-0.2502087,0.018680822,0.14929931,0.13283384,0.07393464,0.16012827,-0.010324376,-0.02702787,-0.040151626,-0.09520896,-0.25199756,0.11736864,-0.26116493,0.25359467,0.08677137,-0.0378483,-0.021895515,0.1462494,0.020399638,-0.006749898,-0.06729017,-0.3406535,0.05004511,0.2368916,0.12732425,-0.3527685,0.03848297,0.02183969,0.06268852,0.2520206,0.021855917,0.15652415,-0.0863521
281,-0.04027484,0.0037049842,-0.17897445,0.16022828,0.014471322,0.06537927,-0.02183298,-0.25542274,0.036106795,0.039451312,0.18962249,0.0119609535,0.13851464,-0.010703508,-0.14430308,-0.09835664,-0.03521142,-0.20254304,0.13866529,-0.2730107,0.21520835,0.030255426,-0.08615563,-0.013414882,0.106792375,0.118117556,-0.13846102,0.09176561,-0.39112553,-0.19723733,0.23666035,0.032624647,-0.20447972,-0.010607652,-0.12098956,0.08381254,0.18997681,-0.010586156,0.122219756,-0.2670049
282,0.045074288,-0.06803519,-0.07465498,0.14148347,-0.07728856,0.0827314,0.011082388,-0.17273289,0.058240097,0.076853186,0.3488769,0.18344274,-0.027475515,0.0390869,-0.092128195,0.04081595,-0.13560352,-0.18291721,-0.02736557,-0.16859794,0.2917664,0.22070453,-0.057808466,-0.055450905,0.043043055,0.074416704,-0.11461769,0.1439681,-0.40191004,0.190865,0.2089676,0.0317322,-0.07304633,-0.11736258,-0.051135708,0.08129473,0.19437681,-0.25285846,0.15233946,-0.13130897
