,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,e0,e1,e2,e3,e4,e5,e6,e7,e8,e9,e10,e11,e12,e13,e14,e15,e16,e17,e18,e19,e20,e21,e22,e23
278,0.09610832,0.032013886,-0.03707462,-0.34725258,-0.2185126,0.11734144,-0.114864096,-0.14042252,-0.02896227,-0.086261444,0.1407189,-0.3486337,-0.032451954,-0.31324366,-0.24286053,-0.2985484,0.1549351,0.38277498,0.2894617,-0.04113359,-0.09753282,0.22525644,-0.038240183,-0.42876115,0.017966766,0.0003129329,0.002173532,0.03128687,0.00061817863,0.002470359,0.0045603295,0.00011725726,0.038943246,0.067558,0.01419446,0.008022594,0.041554693,0.022196634,0.03173413,0.0026397714,0.0436665,0.09151297,0.03022771,1.0850313e-10,0.036938682,0.07187495,0.0042060046,0.026268363
279,0.0065217447,0.20218822,-0.10261088,0.32159358,0.15787749,-0.1211577,-0.017451065,0.12728047,0.27741888,0.0039146915,0.30398735,0.08824444,-0.33688578,0.04334178,0.058390066,0.32589585,0.039395086,-0.032342345,-0.074948385,0.058263887,-0.1931644,-0.18157353,0.16147952,0.2386587,0.008266373,0.010800734,0.085856,0.011515376,0.00025815036,0.0025299331,0.012995562,0.05412861,0.002908005,0.03030496,0.00031419224,0.0021770939,0.03863203,0.044335537,0.0005534435,0.044981573,0.0014054045,0.028690042,0.019197099,0.010613076,0.004608997,0.055525377,0.14025088,0.011627916
280,-0.037977446,0.006391749,-0.06401943,-0.3881153,-0.26153687,-0.011897011,-0.032102495,-0.19927365,-0.04531389,-0.043104146,0.09531092,-0.28825423,-0.25033882,-0.2395856,-0.21668452,0.049444504,0.14906347,0.36355096,0.50580186,0.10564921,0.1503337,0.13309133,0.014294912,-0.36317256,0.0019412441,0.022562921,0.036633622,0.04659438,0.00035401923,0.005901503,0.019904206,1.4645087e-05,0.0046213535,0.01997612,0.0009807866,0.016796513,0.006070107,0.00045652807,0.009804041,0.16527936,0.10648591,0.04636855,0.007215702,0.06630362,0.00461065,0.03707488,1.575548e-05,0.012512698
281,0.18548848,0.18290594,-0.11582696,0.28673673,0.20338084,-0.14269447,0.03661658,0.053996943,0.24237661,-0.20721506,0.41341203,-0.05609409,-0.15636042,-0.020670025,-0.034905203,0.102871105,0.17566213,0.0061014527,-0.2010277,0.035642773,-0.257425,-0.14285201,0.14312036,0.13780122,0.040671453,0.0011304617,0.004956508,0.018609114,0.012519082,0.00050134247,0.07195413,0.0372885,0.05474266,0.024139863,0.11421483,0.0034139354,0.057735052,0.028358484,0.031416513,0.070490964,0.10084517,0.00034361443,0.006751244,0.0044962335,0.037825823,0.026290216,0.07116702,0.025596509
282,-0.26668838,0.045458525,-0.19903082,-0.17293324,-0.23432608,0.0056758076,0.044543397,-0.18201064,0.06749666,0.116039984,0.19605404,-0.103624225,-0.43902174,-0.08464044,-0.06709209,0.11437134,0.13004196,0.27508834,0.572757,0.031029766,0.36343527,0.042764664,0.10005974,-0.13375953,0.0026992324,0.0424078,0.02459827,0.006149399,0.0004952579,0.10328529,0.060263645,0.010524919,0.00027935219,0.0010171332,0.035766207,0.0010097177,0.00340275,0.07112171,0.0005306272,0.0035883507,0.05381918,0.033569314,0.0013388608,0.00046821416,0.017002346,0.03078283,0.045975864,0.10350685
283,0.26165348,0.21627355,-0.116311245,0.021073021,0.083671555,0.037423775,-0.08488913,-0.020132972,0.07612888,-0.2630853,0.28286454,-0.12607579,-0.17090715,-0.022738993,-0.21726783,-0.17038843,0.1058903,0.100090705,0.09358835,-0.017383926,-0.27181733,0.04356081,0.21722555,-0.05375206,0.066426955,0.078729376,0.010363021,0.05956939,0.019934203,0.041680053,0.00040523458,0.010777453,0.009031807,0.021073265,0.007946518,0.037348013,0.00022454122,0.060021967,0.011936145,0.0026941325,0.0076139667,2.4061408e-06,0.12193984,0.0031184624,0.02375762,0.045211498,0.035821,0.034739587
284,-0.20179749,0.057607237,-0.32176757,0.110430986,-0.07218188,-0.0749232,-0.0062274793,-0.019329783,0.13441542,0.060518656,0.21216631,0.0067342357,-0.47642064,0.067541905,-0.07512118,0.32906196,0.0108095845,-0.025754102,0.15791988,0.13476877,0.23704606,-0.064851075,0.06070829,0.24777588,0.021580694,0.007561884,0.009841362,0.0002331528,0.0464914,0.0013456433,0.011273383,2.2768381e-05,9.6738266e-05,0.0005925487,0.00755811,0.0046425858,0.013342542,0.063021146,0.0029491803,0.0016956414,0.0074134665,0.0016805007,0.03217092,0.00867064,0.02125513,0.015102611,0.00092413375,0.075755656
285,0.099709,0.0012039272,-0.19997355,-0.09732454,-0.079669684,0.03928467,-0.071393095,-0.06821132,0.0032602511,-0.095959336,0.17949806,-0.19739293,-0.03033846,-0.27374682,-0.20762299,-0.05926732,0.0037031309,0.15635751,0.25222886,0.10441529,-0.07193217,0.12594809,0.016994521,-0.25122896,0.0010336092,0.014080978,0.035928138,0.007737298,0.004349429,0.086974435,0.0067074,0.036457993,0.00609738,0.13447918,0.004044151,0.018756345,0.0036209214,0.020910483,0.033953395,0.07246571,0.0070087896,0.011946988,0.13951819,0.023409138,0.0052347663,0.0070084105,0.04314595,0.0016492447
286,0.06408259,0.07892465,-0.15302908,0.22093436,0.071912155,-0.17841366,-0.012617945,0.030949492,0.23447315,-0.03920344,0.19281542,-0.021105275,-0.24736023,0.0770394,0.088131234,0.28729632,0.013905011,0.14802475,-0.027498214,0.10676956,-0.13010128,-0.12138733,-0.002544086,0.24500349,0.00016548928,0.00074588903,0.022373812,0.0024081194,0.023851842,0.0035395317,0.003186743,0.012937284,0.06817992,0.0036122464,0.016023897,0.015931882,0.015241298,0.07301356,0.02142259,0.0018861679,0.0025953879,0.007127716,0.0042318045,0.008690774,0.0032742259,0.021027954,0.00035885302,0.014260726
287,-0.09480435,0.07436541,-0.01855487,-0.22456467,-0.07339167,0.030427769,-0.028428737,-0.17706087,0.06372619,-0.06812322,0.19698246,-0.17082441,-0.2947529,-0.2399695,-0.21156888,-0.009972028,0.13873088,0.25416568,0.42231983,-0.008348141,-0.031776935,-0.04910194,-0.08580664,-0.24904442,0.01224987,0.00035302868,0.05072778,0.009566776,0.07653784,4.3093954e-05,0.010579939,0.029382525,0.00875541,0.0039670058,0.0030850945,0.09457973,0.013858244,0.00034914335,0.0066649984,0.035474107,0.019994313,0.0022775123,0.10487437,0.028084558,0.000855437,0.022074291,0.017224789,0.047659643
288,0.2414827,0.15324305,-0.15233263,0.09670892,0.078147575,-0.040947087,0.003905291,-0.014003962,0.1495962,-0.02729876,0.25497174,0.02355273,-0.25640076,-0.009515408,-0.026198342,-0.058929786,0.11916853,0.064635046,0.113138705,-0.012229841,-0.21460724,-0.11046011,0.04170705,0.05401407,0.1286959,0.026160212,0.013392154,0.033664275,0.0030479396,0.106066816,0.0030513091,0.0026452472,0.0020051461,0.026244555,0.018353973,0.08521364,0.053958412,0.04590043,0.05574356,0.0086349705,0.0017400903,0.00038883663,0.12593089,0.013861697,0.02226915,7.882805e-05,0.00017379272,0.009429334
289,-0.2501153,0.03281222,-0.057017468,-0.063448474,-0.10945821,-0.021044724,-0.018354505,0.07261148,0.07083119,0.095024504,0.19098315,0.0039878916,-0.45747596,0.15443878,-0.13586308,0.14917451,0.018033631,0.13628924,0.2902799,-0.14999989,0.024355536,-0.11558077,-0.019152362,0.057700247,0.007155771,0.00049469754,0.06467665,0.04724692,0.015517781,0.0011269352,0.0050596995,0.16788313,0.00026441712,0.084715486,0.06971964,0.019608838,0.023205526,0.038875114,0.008086243,0.01620265,0.0024973298,0.022900855,0.02480646,0.010994293,0.0027619798,0.0044023367,0.0014802334,0.04364092
290,0.26256248,0.07081529,-0.18721539,-0.14019133,0.015341367,0.11421287,-0.007667426,-0.02775518,0.15739295,0.040104438,0.23076266,-0.1478085,-0.21775381,-0.22462294,-0.23642868,-0.2193037,0.03925601,0.040611546,0.06195814,0.08260429,-0.16345248,0.05779732,0.035621844,-0.23241886,0.11130688,0.002670667,0.0017523449,0.035899058,2.3239458e-05,0.08137507,0.039402615,0.018182775,0.011868809,0.06044879,0.01780064,0.022477727,0.0041807746,0.0016877676,0.034720186,0.03687168,0.017362606,0.0062857983,0.006060215,0.07625147,0.07457519,0.0575658,0.018630564,0.00024759167
291,-0.08500285,0.021023463,-0.13892716,0.090274766,0.047418196,-0.11232208,0.04365386,-0.011521473,0.17431884,-0.08444528,0.1558056,0.08535522,-0.20552924,0.18166369,-0.010864846,0.36431795,0.043426357,0.003921519,0.09433322,0.054167066,0.18851008,-0.14053074,0.04937794,0.27454296,0.0022423782,0.0007176907,0.007842601,0.010166382,0.012730173,0.050944403,0.018639168,0.010068567,0.055966865,5.1045467e-06,0.055155266,0.00017435612,0.048910532,0.0072759064,0.0007918622,0.05048237,0.11490993,0.006587538,0.017218132,0.011848476,0.179646,0.030419342,0.019920263,0.008605303
292,0.08535427,0.04665251,-0.17659649,-0.03180829,-0.049851872,0.09654209,0.016543692,-0.111927,-0.011692395,-0.006516354,0.17978998,-0.13208137,-0.056761295,-0.21323569,-0.11854896,-0.21873194,0.08284537,0.16591509,0.17466235,0.01679176,0.028735198,0.03723037,0.050004818,-0.25604492,0.075839564,0.044691753,0.0063627004,0.05089679,0.0057972455,0.066323325,0.020659152,0.031393453,0.0024965724,0.0030567555,0.026543945,0.0062461924,0.0029988158,0.03587152,0.02229503,0.012360133,0.0030407994,0.000112619935,0.016220279,8.019035e-05,0.00011170883,0.005954278,4.649004e-05,0.027539115
293,-0.013387854,0.16024695,0.007814437,0.13050476,-0.0020600623,-0.0734765,-0.021620227,0.07812451,0.08652776,-0.010688263,0.1985937,0.061050747,-0.19088638,0.13760236,0.028767522,0.2579277,0.018129896,0.06315932,0.080962434,0.13155317,-0.018773705,-0.100489415,0.10803161,0.21138251,0.0037844228,0.07728941,0.1054166,0.011468393,0.005362048,0.0026660075,0.0070167645,0.02400726,0.00074398005,0.010613372,0.081430726,0.016691308,0.009315656,0.021714853,0.00663257,0.01164209,0.0002738866,0.028339462,0.036242533,0.12208251,0.01699382,0.00014879978,0.0010195852,0.02136919
294,0.02124932,0.054025806,-0.14529091,-0.1321005,-0.13392818,0.06725718,-0.070384786,-0.074988276,0.020733645,-0.065408796,0.16753963,-0.18315527,-0.2103143,-0.21584402,-0.18763849,-0.051765665,-0.006342429,0.15854959,0.19966725,0.09068563,0.044109516,0.028135998,-0.086294174,-0.13033938,0.037086003,0.022446148,0.014949331,0.040544312,0.011447669,0.0050206655,0.0033331625,0.0050138547,0.005340403,0.0062195207,0.015323757,0.045716994,0.016804343,0.0018424173,0.00071626174,0.088208154,0.005386938,0.03796114,0.0027815874,0.069929935,0.025605647,0.01370454,0.0015736818,0.043778304
295,0.09000508,0.08609905,-0.23524016,0.22968902,0.039204597,-0.12519448,-0.046171326,0.07487397,0.14730264,-0.07842793,0.23929265,-0.050372213,-0.18844622,-0.088642746,-0.040825896,0.11712406,0.0128733255,-0.038365137,-0.089168586,0.093389764,-0.15412359,-0.07573414,-0.07014228,0.13193528,0.024543067,0.006824257,0.010476296,0.023637695,0.00016725302,0.0032807903,0.0012740896,0.051612206,0.0021029795,0.005411826,0.015308469,0.020884207,0.00039983756,0.012341549,0.018190077,7.7285295e-05,0.03307595,0.003411767,0.02670241,0.013068145,0.002247372,0.052939232,0.009718152,0.0006367296
296,-0.11732101,-0.014137704,-0.1623746,0.14501233,-0.12698394,-0.11887854,-0.059287008,-0.079658955,0.06703725,-0.0093967095,0.12471724,-0.15187505,-0.26002344,-0.08349334,-0.060685012,0.10853475,-0.023111377,0.41244268,0.32730252,-0.011354639,0.03229938,0.14637269,-0.11798096,-0.079836816,0.0041210474,0.005044864,0.00066674856,0.19389193,0.030910091,0.01804429,5.7706988e-05,0.056589603,0.0037835443,0.006670237,0.0040560053,0.014292884,1.0689238e-08,0.060074225,0.009886082,0.00063019514,0.003312652,0.22612771,0.07496555,0.008678944,0.0036221608,0.154793,0.019087922,0.025480961
297,0.11766512,0.23811293,-0.06014929,0.09611583,-0.0067143477,-0.027393335,-0.09236452,-0.08386111,0.16053684,-0.1860936,0.31525084,-0.27548164,-0.24980055,-0.21560602,-0.19925009,0.062577486,0.130135,0.084621124,-0.081024125,0.000640817,-0.38440067,-0.14328021,-0.00074255746,-0.09844147,0.01270241,0.03189159,0.0013844889,0.0049275747,0.05872297,0.0010244449,0.0038461073,0.009096784,0.0018916524,2.2437753e-05,3.765577e-05,0.054980062,0.023497151,0.00030233938,7.114991e-05,0.0022742162,0.021021761,0.0012122811,0.016901061,0.039418608,0.0053287605,4.561213e-05,0.013515522,0.00035010758
298,-0.03846716,0.046178866,-0.2704807,0.003908165,-0.16172898,-0.18002476,-0.08437564,-0.07382851,0.20217238,0.10607198,0.24631308,-0.16228777,-0.39463258,-0.24646583,-0.06512004,0.1885617,0.0892718,0.17787611,0.348591,0.16142924,0.1546625,0.019888071,-0.08686616,-0.10928774,0.018620089,0.0038683051,0.020256335,0.09614134,0.005385404,0.019944677,0.0025387167,0.020136582,0.005329796,0.00080322265,0.009972866,0.030227838,0.025282897,0.00036375012,0.004215962,0.032159466,0.006079043,0.013732552,3.6349455e-05,3.818533e-06,0.00359883,0.015068194,0.013179759,0.032995876
299,0.08282767,0.096928515,0.015113428,0.049397185,0.19495471,-0.19485573,-0.063083395,-0.1228603,0.030563911,-0.326066,0.24795823,-0.27068257,-0.2015515,-0.087442644,-0.14476088,-0.08313617,0.011541661,0.2212423,0.10434563,-0.040798664,-0.36306518,-0.011930041,0.02490942,-0.037346642,0.049317665,0.007990459,0.05400224,0.05948455,0.21999823,0.006480553,0.030302852,0.06823827,0.028394492,0.013768823,0.0035942376,0.0075106476,0.002295685,0.0023465666,0.008354739,8.245699e-05,0.0012401192,0.0015436262,0.03015512,0.09676732,0.0054997094,0.06565759,0.0023972075,0.040005628
300,-0.10335257,0.11477802,-0.14510757,0.11154279,-0.06740748,-0.11039384,0.11559349,-0.10712749,0.14800352,0.06359841,0.21066137,-0.14421566,-0.47266304,-0.061488498,-0.11893488,0.18667504,0.20411225,0.003884404,0.19307509,0.09543388,0.081235774,-0.099879146,0.023981906,0.07147748,0.06415472,0.0041568703,0.00070643023,0.049949802,0.0057553714,0.047825214,0.05469757,0.005582329,0.01573667,0.014339491,0.019516988,0.011660236,0.02663689,0.018426608,0.00044728132,6.8050846e-05,0.0035992789,0.005225255,0.14865334,0.00070722896,0.06636954,0.0007805513,0.00015486767,0.0005481378
301,-0.04725498,0.14359704,-0.1427453,-0.11484395,-0.11245138,-0.1301245,-0.08924628,-0.12884614,0.074506715,-0.09713554,0.16507794,-0.12476382,-0.19107842,-0.048002973,-0.1513361,-0.06525615,0.12461819,0.11076788,0.2491216,-0.03364034,-0.0010901401,0.15449639,0.003419894,-0.14969656,0.0007229969,0.14165483,0.0044991877,0.00447851,0.0007090177,0.014313012,0.0010376661,0.000352537,0.0064197876,0.083456196,0.008062285,0.00077950925,0.006033602,0.018240986,0.018527113,0.0012735204,0.09961033,0.0032160243,0.06820467,0.0014416797,0.006305904,0.0077699986,0.0033711374,0.0010929352
302,-0.02922561,0.06899345,-0.10289566,0.14368074,0.05010561,0.1343267,-0.06037554,-0.097278014,0.10883174,-0.15199547,0.20360278,-0.12263551,-0.21726923,-0.0074961334,-0.04066456,0.007921079,0.0033123612,-0.013782637,0.0020235516,-0.03437326,-0.11204887,0.02349597,0.09525554,0.3556292,0.032298036,0.013609508,0.020194288,0.005332594,0.06448215,0.2713665,0.0030384206,0.0050375876,0.079245694,0.00036509483,0.0074032242,0.035305236,0.0048808926,0.020494532,0.037476562,0.0017242896,0.003602144,0.0011076167,0.050595123,0.033569,2.663455e-05,0.026133155,0.007490095,0.2680135
303,-0.024260476,-0.005548558,-0.40581068,-0.06353859,-0.09564157,0.04542601,0.04017596,0.027535126,0.22162092,0.12567581,0.32535887,0.08468211,-0.27105537,-0.20876962,-0.109562516,0.26935872,0.1357036,0.076192446,0.20587999,0.241987,0.22951381,0.07988849,-0.1501641,-0.1424478,0.06947362,0.0013427603,0.012245867,0.0010642846,0.010695524,0.005788669,0.0682917,0.014787648,0.04975117,0.024173524,0.14212206,0.034315005,0.10304316,0.041116677,6.536285e-06,0.08534555,0.0167078,0.032244693,0.011331809,0.0105885165,0.08198406,0.00081566174,0.00018147014,0.0014977094
304,0.1783553,0.052721694,-0.12678592,0.10695172,0.058964707,-0.11520649,-0.025600715,0.0040413216,0.052301772,-0.2616765,0.19053115,-0.029048216,-0.08192611,-0.13867052,-0.02702839,0.06737144,-0.10243103,0.3378701,0.27447036,-0.1280995,-0.1863101,-0.13813274,-0.013819876,-0.15015343,0.005460592,0.014625471,0.027146747,0.008165865,0.024421131,0.0021984633,0.004948283,0.092138775,0.00036119102,0.0037699745,0.0075094854,0.033795502,0.0016853117,0.00017365403,0.012651331,0.0542201,0.0017449762,0.022269268,0.0005333796,0.016555922,0.009614736,0.011230412,4.692878e-05,0.017919093
305,0.026245512,0.18828344,-0.051891014,0.08288027,-0.016169399,-0.03991995,-0.0017224522,-0.08124254,0.20909625,0.21413456,0.23494004,-0.23567083,-0.38506454,-0.025846833,-0.06413682,0.09598542,0.20731214,0.2511658,0.053188395,-0.00451673,-0.11446808,-0.26743478,0.11730054,0.017456263,0.013048459,0.019348405,0.025564702,0.030812535,0.06366731,0.016065223,0.00871355,0.0025115933,0.06138939,0.056256715,0.00014124301,0.057629075,0.055929653,0.0018893311,0.058657214,5.475767e-05,0.04642173,0.062376708,0.05586857,0.018444156,0.037335623,0.020193005,0.0068796454,0.002480849
306,-0.09742084,0.13121884,-0.03590376,-0.3967663,-0.046142653,0.0067914296,-0.075514786,-0.11834695,0.059923746,-0.045504265,0.24778992,-0.15858164,-0.25530934,-0.11264956,-0.22243561,-0.054064047,0.11426863,0.20723654,0.4279712,0.039985962,-0.048978575,0.02805138,0.059615146,-0.26454416,5.3372416e-05,0.005635936,0.0034202412,0.019259617,0.0894392,0.008951778,0.00036084166,0.0061611477,0.0071545015,0.010274711,0.03624862,5.6419176e-06,0.030268973,0.041732308,0.0056350334,0.0023936322,0.0040519536,0.005949597,0.0053312597,0.020477884,0.0007663956,0.017630246,0.010499337,0.009307678
307,0.16984975,0.10388758,-0.15115397,0.031863887,0.14436913,-0.097424954,0.06460118,-0.020222683,0.07210827,-0.09359723,0.20513503,-0.06540077,-0.2667297,-0.016333364,-0.09438992,-0.08092989,0.117484234,0.12622681,0.017358804,0.15263857,-0.18452275,-0.09778165,0.16897309,0.18842489,0.06963787,0.00026930711,0.0009058729,0.016837407,0.011595391,0.014912782,0.021285644,0.006343477,7.5407435e-05,0.031484943,0.0006680909,2.5567231e-05,0.034252353,0.008765012,0.005540142,0.00043957407,0.056872148,0.065365106,0.003159458,0.12644741,0.0033999383,0.0023441815,0.061163954,0.049525775
308,-0.24675865,0.06317992,-0.15823537,-0.08276511,0.07301367,-0.05263505,0.038469914,-0.07380788,0.12681538,-0.038102016,0.17715672,0.112945214,-0.43337688,0.036722794,-0.10311336,0.16950122,0.079163805,0.054833375,0.20918117,-0.005982683,0.21841568,-0.07471853,-0.06211318,0.097661786,0.0802982,6.650923e-05,0.011641133,9.323597e-06,0.1408894,0.019882366,0.00022321868,0.010958729,0.009886811,0.0014439676,0.022814032,0.06311654,0.003176619,0.018404633,0.030728213,0.0036171624,0.0012537263,0.0024623354,0.0070905574,0.0043228,0.06407932,0.0027011174,0.0016255011,0.0040948493
309,0.14985466,0.13984594,0.052646875,-0.012955326,0.05022884,-0.039413925,0.051740505,-0.014449932,-0.07156572,-0.12504591,0.12733418,-0.086550914,0.05333711,-0.15381144,-0.20775276,-0.26323715,0.17780568,-0.0029671672,0.024470557,-0.06552148,-0.08812715,0.039583243,0.118962854,-0.18529348,0.056455053,0.11242925,0.19783945,0.00031882623,0.040436246,0.0063905395,0.01033737,0.07527528,0.0001993211,0.039477054,0.0007120133,0.013895715,0.046311524,0.030505935,0.0020504035,0.012005891,0.13309526,0.00642008,0.013634461,0.0008336162,0.00051524513,0.016779726,0.005281727,0.017718595
310,-0.20042935,0.03740043,-0.07981244,0.196553,-0.058556132,0.01768899,0.027487729,0.038937725,0.06801073,0.09307087,0.026971955,0.1884612,-0.15145487,0.21640214,0.13592613,0.22347638,-0.06059695,-0.12001962,0.034470405,0.026818447,0.26148835,0.056880295,0.16075571,0.27612713,0.022079622,0.03888401,0.012785871,0.0031968546,0.0048891744,0.21891986,0.03409596,0.022861829,0.047556933,0.007128622,0.0027515413,0.08831951,0.00889476,0.01656628,0.008634788,0.051444225,0.036997966,6.145933e-06,0.048769336,0.058862288,0.055547766,0.03460507,0.002853896,0.006794902
311,0.12288836,-0.026341375,-0.06464544,-0.15370367,-0.10825083,0.15639779,-0.0740551,-0.012585547,0.13207383,-0.12429821,0.010751767,-0.14359684,0.16603577,-0.14980789,0.098564,-0.16416183,-0.01955915,0.08908974,0.15849239,0.15219755,0.07574347,0.19205575,0.04470708,-0.2209835,0.00985609,0.033668436,0.010528162,0.016208379,0.008725891,0.0013940678,0.013711329,0.012575325,0.2309144,0.023542069,0.005955311,0.008776412,0.03183037,0.008742908,0.25686795,0.011098896,0.010194236,0.056828108,0.105732635,0.08679775,0.016764369,0.002161505,0.0017554696,0.006553295
312,0.063429795,0.04472603,-0.039343167,0.13560475,0.11766587,0.09135526,-0.009081233,0.014424141,0.040248625,-0.09915563,0.12340821,0.06990363,-0.07747595,0.19139954,0.11654472,0.21362598,0.057557162,0.075863756,0.022289548,0.17775871,-0.010782741,-0.059824698,0.03477072,0.25324818,0.0084846625,0.00018115908,0.00073237915,0.015784327,0.027643345,0.016505877,3.2917113e-05,0.0022621627,0.0055415984,0.000779659,0.037843857,0.014029076,0.029592441,0.07023845,0.041292742,0.042809095,0.013582378,0.039991587,0.06040863,0.100580364,0.015636485,0.051677354,0.00035887677,0.03121217
313,0.0048512667,0.04487337,-0.13178167,-0.047157977,0.004375346,0.25007442,0.111589715,0.038050108,0.023274584,-0.015707728,0.079144955,0.054747812,-0.20281082,-0.16977899,-0.10849965,0.14286153,0.06518757,0.12825395,0.24652529,0.027057843,0.08306922,-0.045653373,-0.15652129,-0.18397908,0.039478216,0.0069414945,0.034696687,0.0026350727,0.09454074,0.0314587,0.097839475,0.012496792,0.0014146628,0.009514201,0.00016702604,0.0071966527,0.013047791,0.019886002,0.022982558,0.06704286,0.0013223824,0.02113281,0.0041146246,9.584585e-05,0.002347767,0.004156695,0.00093190745,0.030524373
314,0.25356656,0.065037586,-0.13214116,0.23570034,0.07109249,0.018518772,0.04146252,0.113490686,0.10375774,0.068490274,0.1395223,0.039277192,-0.033333905,0.12193817,-0.055483468,0.12931184,-0.043977976,0.0926909,0.033801187,-0.007910585,-0.041732013,-0.089681104,-0.012610412,-0.06707765,0.00012847684,0.00091060845,0.00039500746,0.08583973,0.069950186,0.0005573973,0.038703695,9.077265e-05,0.01579028,0.09841805,0.066921026,0.0045004743,0.00014725815,0.14228085,0.003337211,0.001361583,0.03249672,0.023531465,0.040747285,0.0013574606,0.038172215,0.033749286,0.00016728898,0.0063633285
315,0.030913308,0.12371256,0.014173303,0.009220759,-0.13889438,0.066329174,-0.038182423,-0.017286232,0.009054118,0.040140066,0.076046266,-0.107699126,-0.015382789,0.056266725,-0.07506451,0.19292508,-0.089865126,0.10820303,0.10316802,-0.02037411,-0.02836862,-0.15674286,0.07195984,-0.006266037,0.028253466,0.07736711,0.017605368,0.00022110641,0.011474582,0.0006697094,0.0014558131,0.02533325,0.010633127,0.0017559029,0.024448166,0.040773023,0.07472818,0.0045689936,0.008642732,0.009673012,0.014971251,0.0026178565,0.002497689,0.017086992,0.021629186,4.8349804e-05,0.0047809454,0.009041624
316,0.22382055,0.054498736,-0.14171752,-0.09840288,-0.022294424,0.0661134,0.015659012,0.036808386,0.11335735,0.12747933,0.15409257,-0.1560326,-0.087169535,-0.16162683,-0.06238224,0.0072375163,0.00796406,0.1260115,0.048826277,0.19385944,-0.05622517,0.16597615,-0.00030359253,-0.04688293,0.061584488,0.00039722025,0.013246578,0.0017409542,0.044172235,0.015296947,0.11833953,0.008170857,0.0061405264,0.0025117889,0.002104168,0.07939859,0.0038464416,0.018469825,0.02105489,0.029623706,0.0041245813,0.009820478,0.020088082,0.002490744,0.0005467725,0.1988641,0.04834668,0.011328564
317,-0.05460543,0.09258366,-0.026913617,0.17968339,0.0870156,-0.0060679056,0.0077547273,-0.022011448,0.08509924,-0.18331698,0.11938374,0.025808128,-0.12871398,0.047200635,-0.0034302864,0.31221086,-0.031318955,0.10679807,0.1341119,0.024341516,-0.07382856,-0.18341613,-0.056548957,0.26976597,0.0011699506,0.029577902,0.03834657,0.10197304,0.06506353,0.041377053,0.007925903,0.0016105283,0.0011263309,0.0032091239,0.0063632964,0.02604251,0.071607545,0.0023023111,0.027288763,0.0042627044,0.08542656,0.021201449,0.046820395,2.89399e-05,0.0060053635,7.579807e-05,0.04453991,0.16149431
318,0.06255056,0.07410325,-0.23571762,-0.07484675,-0.11943092,0.046341553,-0.002044052,-0.043913063,0.09859108,0.15793054,0.25825804,-0.19104007,-0.18238011,-0.28454265,-0.1152781,-0.05080366,0.3087669,0.2028388,0.13989994,0.15133286,0.0631244,-0.009802269,-0.12801419,-0.21300164,0.0013998774,0.020704215,0.005689114,0.0019798228,0.016702602,0.0007908152,0.02251491,0.001670515,0.00019618364,0.024796953,0.08311776,0.00032469875,0.071890384,0.0020345717,0.01769664,0.026167378,0.18728173,0.02016503,0.023426749,0.07502297,0.07581929,0.0064922324,0.01792874,0.00032890297
319,-0.064073935,0.10956524,-0.046002287,0.11233088,0.012656354,-0.11180467,-0.05837304,0.07763162,0.11871718,-0.14512543,0.19813193,0.0885227,-0.20312594,0.105587564,0.017019125,0.20232734,-0.03539212,0.18987125,0.3152402,-0.17355026,-0.009408504,-0.10448678,-0.047306266,0.019929871,0.017315019,0.008145847,0.038185935,0.06100919,0.012284604,0.014225239,0.0011565473,0.10375638,0.035833757,0.009553727,0.011698316,0.00076955656,0.035289902,0.12349602,0.00029778728,0.05356064,0.03361939,0.00070520304,0.0015149212,0.00012614216,0.14794263,1.0104907e-05,0.0009573214,0.07175733
320,0.09625184,0.11108429,-0.0273896,-0.031106124,-0.1066515,0.13247894,0.017668191,-0.11075644,0.0960635,0.053820048,0.20631307,-0.31492504,-0.20656729,-0.13957037,-0.21525571,-0.19374463,0.08876318,0.13644317,0.08009589,-0.08337705,-0.18362696,-0.099423595,0.11474414,-0.13043056,0.011222412,0.016148662,0.08346394,0.029530784,0.004296553,0.07961012,0.06681404,0.004504483,0.07876199,0.0005701761,0.0014843104,0.01337888,0.080915965,0.015559083,0.0006661014,0.008051181,0.03201263,0.015463941,0.043967262,0.0029268744,0.011145782,0.00033929062,0.002332686,0.06433503
321,0.0063076466,0.06931852,-0.030884102,-0.060778953,-0.03957361,-0.07694768,-0.04979895,0.031730372,0.26458576,0.14566569,0.21074617,0.06451846,-0.34810996,0.15119928,-0.011907261,0.20566286,0.2089782,0.019532245,0.16455705,0.24121848,0.05859639,0.0048888326,0.01060869,0.09711485,0.06423272,0.0010969328,0.20734021,0.0573064,0.00041547563,0.0001150972,0.023521343,0.013522654,0.012931606,0.015884135,0.0058534103,0.052141357,0.010681218,0.14465274,0.042360935,0.0019993086,0.14289868,0.00012941312,2.0257723e-05,0.056690186,0.010377382,0.023211975,0.00057590374,0.0044002305
