,x0(t),x1(t),x2(t),x3(t),x4(t),x5(t),x6(t),x7(t),x8(t),x9(t),x10(t),x11(t),x12(t),x13(t),x14(t),x15(t),x16(t),x17(t),x18(t),x19(t),x20(t),x21(t),x22(t),x23(t),x24(t),x25(t),x26(t),x27(t),x28(t),x29(t),x30(t),x31(t),x32(t),x33(t),x0(t-1),x1(t-1),x2(t-1),x3(t-1),x4(t-1),x5(t-1),x6(t-1),x7(t-1),x8(t-1),x9(t-1),x10(t-1),x11(t-1),x12(t-1),x13(t-1),x14(t-1),x15(t-1),x16(t-1),x17(t-1),x18(t-1),x19(t-1),x20(t-1),x21(t-1),x22(t-1),x23(t-1),x24(t-1),x25(t-1),x26(t-1),x27(t-1),x28(t-1),x29(t-1),x30(t-1),x31(t-1),x32(t-1),x33(t-1),e0(t),e1(t),e2(t),e3(t),e4(t),e5(t),e6(t),e7(t),e8(t),e9(t),e10(t),e11(t),e12(t),e13(t),e14(t),e15(t),e16(t),e17(t),e18(t),e19(t),e20(t),e21(t),e22(t),e23(t),e24(t),e25(t),e26(t),e27(t),e28(t),e29(t),e30(t),e31(t),e32(t),e33(t)
365,-0.10821518,0.20534728,-0.02330688,0.07581638,0.08386703,-0.06975627,0.20237958,-0.102478296,0.18207076,-0.027355082,-0.3225116,-0.027072854,0.20015526,-0.056605816,0.08562512,-0.2651384,-0.04067811,0.3327738,0.13566025,0.19190264,0.19841845,-0.13572256,-0.11024846,-0.03833518,-0.09481862,-0.011097816,0.1740538,0.21613252,-0.12903056,0.19395036,0.11326701,-0.19614454,0.05595411,0.011258133,0.013458673,-0.10158458,-0.23969464,0.24249339,0.2698306,0.1517434,-0.033870604,0.2087389,0.026182484,0.17920057,-0.48012286,0.008681766,0.13318685,0.22229682,0.031051256,-0.057409644,0.40930992,0.20501253,-0.23582713,0.12652192,-0.270553,0.3823271,-0.21854344,0.18758692,0.028117737,-0.06596514,0.08391445,0.3356083,0.0054976568,0.24332102,-0.12156263,-0.21447815,0.06718424,0.17022581,0.061837856,0.03754313,0.0010247128,0.0055582817,0.04410402,0.070255995,0.072627,2.7972013e-05,0.015064984,0.010648836,0.0053691473,0.049848236,0.09088354,0.028336585,0.00036793324,0.027825702,0.0034048369,0.0045065996,0.009213686,0.0025587913,0.000109641245,0.015321437,0.0053994237,0.01709528,0.054687887,0.0005520018,0.0031096677,0.08241544,0.019535057,0.01725286,0.020612888,0.00019675957,0.003956225,0.09432328
366,0.038040433,0.10809297,-0.025027588,0.09581056,-0.34046748,0.13793467,0.11839005,-0.16477646,0.20214161,0.027130272,0.38068345,0.13128091,0.11028116,-0.20289402,-0.15918566,0.045895576,-0.48206273,-0.010550097,-0.08659618,0.23513702,0.1745637,-0.018624283,0.06790688,-0.03215328,0.15543495,-0.36491284,-0.017438587,-0.11465497,-0.07226785,0.32688627,0.27490702,0.03539165,0.02796215,-0.053169467,-0.10821518,0.20534728,-0.02330688,0.07581638,0.08386703,-0.06975627,0.20237958,-0.102478296,0.18207076,-0.027355082,-0.3225116,-0.027072854,0.20015526,-0.056605816,0.08562512,-0.2651384,-0.04067811,0.3327738,0.13566025,0.19190264,0.19841845,-0.13572256,-0.11024846,-0.03833518,-0.09481862,-0.011097816,0.1740538,0.21613252,-0.12903056,0.19395036,0.11326701,-0.19614454,0.05595411,0.011258133,0.036531158,2.6706637e-05,0.037234984,0.00017811877,0.025697742,0.03924122,0.034339193,0.0016104375,0.006847928,0.00091492385,0.030463124,0.027544389,0.05515693,0.002079443,0.00014824793,0.008494801,0.0099108,0.0005186048,0.0058476166,0.053863354,0.0577913,0.00087409426,0.163808,0.00036765693,4.767311e-06,0.000112512105,0.00027459717,0.016120167,0.09431771,0.07084301,0.016570846,0.0046995715,0.0012673347,0.020096637
367,0.22969905,-0.04122951,-0.063511126,0.2230252,-0.08578007,0.083619,-0.07570774,0.017931186,0.27570918,0.2112848,0.039961006,-0.00087666814,-0.02698359,0.1774772,-0.28397188,-0.11174214,-0.19274935,-0.056115225,-0.19485418,0.12039277,-0.35795894,0.20000218,0.16679141,0.15563269,0.19451356,-0.22107816,0.13499221,0.12535371,-0.40826002,0.060359936,0.11168836,-0.12955986,0.020087011,0.12654871,0.038040433,0.10809297,-0.025027588,0.09581056,-0.34046748,0.13793467,0.11839005,-0.16477646,0.20214161,0.027130272,0.38068345,0.13128091,0.11028116,-0.20289402,-0.15918566,0.045895576,-0.48206273,-0.010550097,-0.08659618,0.23513702,0.1745637,-0.018624283,0.06790688,-0.03215328,0.15543495,-0.36491284,-0.017438587,-0.11465497,-0.07226785,0.32688627,0.27490702,0.03539165,0.02796215,-0.053169467,0.058292087,0.01609798,0.047357656,0.002358209,0.016919795,0.08966098,0.0023505746,0.012656136,0.044710785,0.17234811,0.07053113,1.4836652e-05,0.006969848,0.010699209,0.0005974662,0.048967198,0.004103149,0.15207517,0.00521881,0.005965082,0.016807277,0.043164745,0.016783873,0.061747182,0.016755106,0.033212095,0.020942954,0.0030544442,0.015926288,0.039085206,0.066488035,0.011028182,0.00015816925,0.0024218352
368,0.14351836,0.0823165,-0.10957525,-0.08985485,0.4594161,0.031145856,0.052505404,0.028392911,0.15603593,0.13735098,-0.4178929,0.12888747,-0.079503186,0.07485054,0.066635534,-0.40045512,0.18481527,0.104181565,-0.04727518,0.099518046,-0.24298398,0.23666322,-0.08532199,-0.07225791,-0.027473493,-0.003971096,0.1303209,0.19237782,-0.18584217,0.24054387,-0.2473539,-0.011835277,0.07428535,0.1777858,0.22969905,-0.04122951,-0.063511126,0.2230252,-0.08578007,0.083619,-0.07570774,0.017931186,0.27570918,0.2112848,0.039961006,-0.00087666814,-0.02698359,0.1774772,-0.28397188,-0.11174214,-0.19274935,-0.056115225,-0.19485418,0.12039277,-0.35795894,0.20000218,0.16679141,0.15563269,0.19451356,-0.22107816,0.13499221,0.12535371,-0.40826002,0.060359936,0.11168836,-0.12955986,0.020087011,0.12654871,0.004278474,0.019639645,0.009543283,0.0032850273,0.13296704,0.014303395,0.023162847,0.00033529894,0.01974488,0.0001334929,0.04525573,0.10037862,0.003892519,1.6906797e-05,0.058179908,0.0023091107,0.0030707868,0.04569435,0.0165519,0.035455972,0.0033093826,0.02698622,0.040925,0.06569707,0.0019136007,0.009234417,0.0007727318,0.05897093,0.026645498,0.01940872,0.0056512477,0.0015746353,0.0003503751,0.020443525
369,-0.16615869,0.09799959,0.12288931,0.1454795,-0.027434913,0.13359074,0.08719851,-0.025988791,-0.03901251,0.064569086,-0.063382804,0.16886848,0.04682989,-0.16746706,0.26597005,-0.117955685,0.026152967,0.17856194,0.006512555,0.013799563,0.43859348,0.13939719,-0.28740278,-0.036113642,-0.113620445,0.041946214,0.05342342,0.18874718,-0.002656255,0.48546094,0.11300911,-0.049602903,-0.043189563,-0.022058968,0.14351836,0.0823165,-0.10957525,-0.08985485,0.4594161,0.031145856,0.052505404,0.028392911,0.15603593,0.13735098,-0.4178929,0.12888747,-0.079503186,0.07485054,0.066635534,-0.40045512,0.18481527,0.104181565,-0.04727518,0.099518046,-0.24298398,0.23666322,-0.08532199,-0.07225791,-0.027473493,-0.003971096,0.1303209,0.19237782,-0.18584217,0.24054387,-0.2473539,-0.011835277,0.07428535,0.1777858,0.00017924607,0.0018106753,0.08810526,0.04434487,0.0023743648,0.017253371,0.045776915,0.026101992,0.010776855,0.05370217,0.0061712507,0.0534496,0.004168894,0.010755177,0.022763107,0.012912156,0.05431148,0.010293057,0.005448027,9.463579e-05,0.14111844,0.01700988,0.00092158973,0.00016567744,0.023180518,0.01779943,9.8742305e-05,0.0015441162,0.031060014,0.007284356,0.0326696,0.013301857,0.0018750305,0.021510538
370,-0.08531433,0.12407695,-0.024996113,0.34385338,-0.31597936,0.043380987,0.03023402,-0.08823614,-0.05426066,0.045628116,0.15952173,0.05742511,0.14370151,-0.009138532,-0.07951632,0.2139013,-0.20669937,0.16676258,-0.14516617,0.304286,0.08639316,-0.017520584,0.17117478,0.16339353,0.111230485,-0.28774565,-0.05325803,0.2450593,-0.22283481,0.1411226,0.3709432,-0.123808935,-0.013997689,-0.028007016,-0.16615869,0.09799959,0.12288931,0.1454795,-0.027434913,0.13359074,0.08719851,-0.025988791,-0.03901251,0.064569086,-0.063382804,0.16886848,0.04682989,-0.16746706,0.26597005,-0.117955685,0.026152967,0.17856194,0.006512555,0.013799563,0.43859348,0.13939719,-0.28740278,-0.036113642,-0.113620445,0.041946214,0.05342342,0.18874718,-0.002656255,0.48546094,0.11300911,-0.049602903,-0.043189563,-0.022058968,0.0018824994,0.029703358,0.02047896,0.05437377,0.01745178,0.021114897,0.071873374,0.0010448316,0.008219104,0.049296614,0.024454042,0.025859598,1.1622712e-07,0.044715397,0.0012153419,0.1864598,0.0030321442,0.015536279,0.006905654,0.027155016,0.044146046,0.008669698,0.0034289514,0.004266804,0.003117586,2.4786537e-05,0.0023042504,0.1073477,0.0020922434,0.027948726,0.014737292,0.111273214,0.0022515503,0.087979496
371,0.2947346,0.14179683,-0.12981105,0.07153547,-0.03917381,-0.10344663,0.06988683,-0.046636686,0.25522402,0.022137508,-0.08232189,-0.18182983,-0.07730082,0.22654802,-0.18266201,-0.34041768,-0.22690538,-0.12147677,-0.06909156,0.2087878,-0.1901614,0.101173975,0.117073074,-0.09791629,0.07049928,-0.27825335,0.0930431,0.009022029,-0.30124697,-0.016662134,0.04869025,-0.06810065,0.017239649,0.03853067,-0.08531433,0.12407695,-0.024996113,0.34385338,-0.31597936,0.043380987,0.03023402,-0.08823614,-0.05426066,0.045628116,0.15952173,0.05742511,0.14370151,-0.009138532,-0.07951632,0.2139013,-0.20669937,0.16676258,-0.14516617,0.304286,0.08639316,-0.017520584,0.17117478,0.16339353,0.111230485,-0.28774565,-0.05325803,0.2450593,-0.22283481,0.1411226,0.3709432,-0.123808935,-0.013997689,-0.028007016,0.023675619,0.019267183,0.041657027,0.04199713,0.0024137653,0.0004767342,0.05233964,0.036744602,0.0646433,0.115676805,0.047771417,0.016132629,0.008286571,0.10882897,0.06229543,0.06330069,0.00023880298,0.0038557344,0.09313092,0.044398885,0.03705009,0.06499882,0.00030124534,0.00061311276,0.0036167484,0.005315687,0.0002871853,0.016276004,0.13099396,0.00058753975,0.00010391743,0.012698381,0.056003623,0.040035427
372,0.10820675,0.010427749,-0.02597792,-0.13078672,0.18413077,0.11205301,0.05265396,0.060816888,0.07004516,0.16508317,-0.048522316,0.1504941,0.03152337,-0.07247354,-0.015248102,-0.19644168,-0.06632463,-0.17233214,0.031056289,-0.05233026,-0.11972607,0.29301053,-0.33254623,-0.12335933,0.07736549,0.054987133,0.12767372,-0.032606255,-0.0630212,0.41175365,-0.2128154,0.1372686,0.11277348,0.20162812,0.2947346,0.14179683,-0.12981105,0.07153547,-0.03917381,-0.10344663,0.06988683,-0.046636686,0.25522402,0.022137508,-0.08232189,-0.18182983,-0.07730082,0.22654802,-0.18266201,-0.34041768,-0.22690538,-0.12147677,-0.06909156,0.2087878,-0.1901614,0.101173975,0.117073074,-0.09791629,0.07049928,-0.27825335,0.0930431,0.009022029,-0.30124697,-0.016662134,0.04869025,-0.06810065,0.017239649,0.03853067,0.025325093,0.0059167347,0.01763254,0.015483021,0.011411499,9.402925e-05,0.0023738453,7.850341e-05,0.03168272,0.120059825,0.026786933,0.04340534,0.090059906,0.005401556,0.00063181197,0.03471162,0.009634635,0.033251025,0.020465989,0.0011615942,0.0030519618,0.00017215245,0.001660423,0.0074047204,0.05497967,0.0061379713,0.0032455658,0.0020853165,0.004546476,0.020384137,0.00048369652,0.042753734,0.003057219,0.013361184
373,-0.26745236,0.034232885,0.07742567,0.22771987,-0.0357776,0.0923665,-0.102779016,0.08786662,0.009650258,0.06060354,-0.09237084,0.17693193,0.18705478,0.055045858,0.12024446,0.036801897,0.13236666,0.2992612,0.03805317,0.101539776,-0.03226339,0.1784986,-0.121048234,0.18697633,0.085318066,0.09276775,0.06508341,0.36436516,0.04634172,0.35679477,0.096610375,-0.10054401,0.067417905,0.15437835,0.10820675,0.010427749,-0.02597792,-0.13078672,0.18413077,0.11205301,0.05265396,0.060816888,0.07004516,0.16508317,-0.048522316,0.1504941,0.03152337,-0.07247354,-0.015248102,-0.19644168,-0.06632463,-0.17233214,0.031056289,-0.05233026,-0.11972607,0.29301053,-0.33254623,-0.12335933,0.07736549,0.054987133,0.12767372,-0.032606255,-0.0630212,0.41175365,-0.2128154,0.1372686,0.11277348,0.20162812,0.0052284556,0.05053601,0.07183203,0.008024488,0.0032385131,0.009284583,0.011472263,0.0017005506,0.0056730933,0.002212655,0.00030972037,0.020821555,0.020781668,0.020033916,0.07026774,0.0012168501,0.0008606965,0.026795816,0.048433475,0.0022158113,0.018040365,0.005274657,0.0018289736,0.013941845,0.0050550173,0.0006803033,0.00578179,0.099952534,0.0023361763,0.07382381,0.005617553,0.049646787,2.371655e-05,0.054700144
374,0.035937376,0.27563238,-0.09149942,0.18813238,-0.10918769,-0.17073788,0.096388355,-0.11611668,0.022699418,0.11585678,-0.121772304,-0.07771188,0.077917196,0.12934399,-0.05612464,-0.13399538,-0.07859615,0.4013507,-0.02771511,0.2359287,0.028839517,-0.21224277,0.11066588,0.1285348,0.17987908,-0.12878144,0.05147801,0.28265142,-0.26960763,0.12024821,0.31046015,-0.16192047,-0.018986426,-0.10248693,-0.26745236,0.034232885,0.07742567,0.22771987,-0.0357776,0.0923665,-0.102779016,0.08786662,0.009650258,0.06060354,-0.09237084,0.17693193,0.18705478,0.055045858,0.12024446,0.036801897,0.13236666,0.2992612,0.03805317,0.101539776,-0.03226339,0.1784986,-0.121048234,0.18697633,0.085318066,0.09276775,0.06508341,0.36436516,0.04634172,0.35679477,0.096610375,-0.10054401,0.067417905,0.15437835,0.048156306,0.093449794,0.03399494,0.02007672,0.060258772,0.00025229075,0.010326117,0.033513926,0.0052580144,0.09905436,0.011986982,0.006206962,0.017393077,0.01284514,0.0039020425,0.06855919,0.025477702,0.11342742,0.023560964,0.021982322,0.019139025,0.008392062,0.007272264,0.08337687,0.1699178,0.03316778,0.020219624,0.1632585,0.0001734873,0.04866657,0.02840733,0.020708295,0.011547991,0.0016102293
375,0.23926131,0.15168613,-0.08826611,0.07368554,-0.1605342,0.033025432,0.2067421,-0.15655644,0.14771098,-0.03763234,0.2204752,-0.0860581,-0.039468795,-0.07631607,-0.12668116,-0.16725509,-0.1710703,-0.12020457,-0.109974414,0.36248115,-0.11312174,-0.05421315,-0.08157335,-0.074273154,0.19468763,-0.11795779,0.004046261,-0.09823838,-0.44445115,0.3315872,0.26628292,0.1534367,0.11541207,0.21990025,0.035937376,0.27563238,-0.09149942,0.18813238,-0.10918769,-0.17073788,0.096388355,-0.11611668,0.022699418,0.11585678,-0.121772304,-0.07771188,0.077917196,0.12934399,-0.05612464,-0.13399538,-0.07859615,0.4013507,-0.02771511,0.2359287,0.028839517,-0.21224277,0.11066588,0.1285348,0.17987908,-0.12878144,0.05147801,0.28265142,-0.26960763,0.12024821,0.31046015,-0.16192047,-0.018986426,-0.10248693,0.028698293,0.010360419,0.015720494,0.19996779,2.4020428e-05,0.0028671052,0.012057582,0.044118907,0.018652106,0.016989002,0.021240361,0.0057776077,0.015864143,0.050892692,0.015065443,0.011243199,0.09839918,0.009995655,0.021478895,0.10431794,0.0043851635,1.3130767e-06,0.024112007,0.039263807,0.060980592,0.027428111,0.007207095,0.012765876,0.008296815,0.15668671,0.12861095,0.07897812,0.059778377,0.20297933
376,0.16026248,-0.008859105,-0.24001044,0.1693351,-0.045976147,0.0645608,-0.06953207,0.062049158,0.11179068,0.014169966,-0.10146936,0.008929567,0.20558918,0.20955567,-0.15921794,-0.29739475,-0.2815162,-0.21375062,-0.06565504,0.12551793,-0.10887413,0.3401887,-0.012750335,0.008700185,0.051546484,0.09641003,0.038983222,-0.05270689,-0.07543485,0.3394173,0.05229417,-0.13488235,0.14225033,0.41401514,0.23926131,0.15168613,-0.08826611,0.07368554,-0.1605342,0.033025432,0.2067421,-0.15655644,0.14771098,-0.03763234,0.2204752,-0.0860581,-0.039468795,-0.07631607,-0.12668116,-0.16725509,-0.1710703,-0.12020457,-0.109974414,0.36248115,-0.11312174,-0.05421315,-0.08157335,-0.074273154,0.19468763,-0.11795779,0.004046261,-0.09823838,-0.44445115,0.3315872,0.26628292,0.1534367,0.11541207,0.21990025,0.0679077,0.040260084,0.003081139,0.00022641124,0.06752552,0.037799112,0.0041686613,0.0019468749,0.06261175,9.25865e-06,0.041404612,0.023462402,0.1648025,0.0027487818,0.0046858024,0.025610793,0.0019440596,0.050996527,0.03783821,0.00045710237,0.0029265133,0.00024756012,0.06139049,0.0010352365,0.0014007427,0.091782235,0.0005765092,0.0028251915,0.091032535,0.003362578,0.0001277357,4.1766678e-05,0.02147036,0.00037729566
377,0.024828237,-0.02377885,-0.15979654,0.1828005,0.22511066,0.006429663,0.024078306,0.11957824,0.2718368,0.13377564,-0.5194661,0.03939592,0.022781817,0.17622328,-0.03684438,-0.25384617,0.062521845,0.17865767,0.00080752,-0.012444186,0.046742566,0.21259333,-0.24843454,0.087884024,-0.0016363849,-0.23521507,0.068432815,0.17012736,0.1491591,0.38199675,-0.07254398,-0.26944634,0.2525051,0.20041506,0.16026248,-0.008859105,-0.24001044,0.1693351,-0.045976147,0.0645608,-0.06953207,0.062049158,0.11179068,0.014169966,-0.10146936,0.008929567,0.20558918,0.20955567,-0.15921794,-0.29739475,-0.2815162,-0.21375062,-0.06565504,0.12551793,-0.10887413,0.3401887,-0.012750335,0.008700185,0.051546484,0.09641003,0.038983222,-0.05270689,-0.07543485,0.3394173,0.05229417,-0.13488235,0.14225033,0.41401514,0.00505632,0.0025745945,0.073358126,0.046048522,0.008318152,0.00883878,0.012999057,0.012702933,0.006764688,0.024061935,0.012389,0.027686216,0.01640665,0.018745828,0.054172255,0.0071707955,0.042474724,0.0313157,0.030214831,0.0013862295,0.04393613,0.002661793,0.012878594,2.309993e-05,0.0003210168,0.001610793,0.014488089,0.004134978,0.048887134,0.012013323,0.013784561,0.015627054,0.028582526,0.0040094173
378,-0.15546015,0.087314196,-0.016818747,0.17043817,0.025811248,0.02120861,0.164289,-0.07076778,0.17715174,0.18329293,-0.028179847,0.062421285,0.124447696,-0.1692392,0.10054889,0.048993137,-0.047892496,0.3679546,0.05756571,0.22128196,-0.041825153,-0.115224466,-0.3108897,0.19681662,0.09141367,-0.14509422,0.3125993,0.24158402,-0.14077885,0.19776171,-0.011541333,-0.24516924,0.18191488,-0.08154508,0.024828237,-0.02377885,-0.15979654,0.1828005,0.22511066,0.006429663,0.024078306,0.11957824,0.2718368,0.13377564,-0.5194661,0.03939592,0.022781817,0.17622328,-0.03684438,-0.25384617,0.062521845,0.17865767,0.00080752,-0.012444186,0.046742566,0.21259333,-0.24843454,0.087884024,-0.0016363849,-0.23521507,0.068432815,0.17012736,0.1491591,0.38199675,-0.07254398,-0.26944634,0.2525051,0.20041506,0.0050291102,0.002250516,0.047116794,0.0027010734,0.07246846,0.00047384153,0.029380381,0.01856105,0.020828843,0.009184651,0.07143876,0.0010766424,0.00023042098,0.00065369834,0.011423623,0.006874945,0.049088523,0.03513177,0.051359065,0.021784442,0.022643348,0.010778587,0.0032307175,0.06323017,5.022361e-06,0.007542348,0.008950118,0.086184055,0.026298942,0.0017407826,0.024029944,0.0001507624,0.034844503,0.00036484248
379,-0.07222769,0.123193204,0.078341044,0.113281295,-0.34591323,0.048474662,0.03905635,-0.17750546,0.23159248,-0.014692474,0.37204224,0.0480039,0.17016095,-0.054120496,-0.11422255,0.09774731,-0.35513967,0.3141459,-0.014841789,0.35143536,-0.046690356,-0.06210088,0.09881655,-0.047864802,0.34837627,-0.121845394,0.13074338,-0.016641371,-0.27165246,0.09267042,0.2975645,0.15058129,0.038002487,-0.09089338,-0.15546015,0.087314196,-0.016818747,0.17043817,0.025811248,0.02120861,0.164289,-0.07076778,0.17715174,0.18329293,-0.028179847,0.062421285,0.124447696,-0.1692392,0.10054889,0.048993137,-0.047892496,0.3679546,0.05756571,0.22128196,-0.041825153,-0.115224466,-0.3108897,0.19681662,0.09141367,-0.14509422,0.3125993,0.24158402,-0.14077885,0.19776171,-0.011541333,-0.24516924,0.18191488,-0.08154508,0.08898783,0.0024011969,0.03179784,0.036348857,0.030139163,0.01609836,9.4644114e-05,0.0064718453,0.004029483,0.030644238,0.019648857,0.0011451159,0.014716106,0.016930118,0.017240176,0.09830924,0.05661016,0.0942113,0.02678634,0.018126085,0.00025804085,0.008595297,0.023311442,0.0069520865,2.9072411e-05,0.0040228395,0.0026227299,0.01802171,0.0017817527,0.02930174,0.0010100608,0.023835542,0.0039961757,0.0069976165
380,0.23108026,-0.005843524,-0.0963224,0.09477558,-0.18865487,-0.120429955,0.13763192,-0.15433815,0.083267935,-0.00037152786,0.16042385,0.077006295,-0.048610885,0.23009402,-0.24995415,-0.24929509,-0.14870389,-0.24266024,-0.10165182,0.17247966,-0.24905132,0.0077886214,0.14958042,-0.15897436,0.120887555,0.05961835,-0.0058847116,0.03602378,-0.48207876,0.06594522,0.2324979,0.15277402,-0.031477712,0.25638577,-0.07222769,0.123193204,0.078341044,0.113281295,-0.34591323,0.048474662,0.03905635,-0.17750546,0.23159248,-0.014692474,0.37204224,0.0480039,0.17016095,-0.054120496,-0.11422255,0.09774731,-0.35513967,0.3141459,-0.014841789,0.35143536,-0.046690356,-0.06210088,0.09881655,-0.047864802,0.34837627,-0.121845394,0.13074338,-0.016641371,-0.27165246,0.09267042,0.2975645,0.15058129,0.038002487,-0.09089338,0.03288973,0.0024771616,0.0070131565,0.059160613,0.015012891,0.015886435,0.0034588852,0.0027347957,0.028477104,0.007882136,0.076941095,0.017662931,0.0007973905,0.021361398,0.027611116,0.07940867,0.08043145,0.01205547,0.002974201,0.0019154403,0.01688151,0.0040202965,0.0028085995,0.013473628,6.5322844e-08,0.030356687,0.0029440792,0.11918828,0.0006634956,0.010090026,0.024006493,0.0050122547,0.0016606912,0.008290578
381,0.28159574,0.025324551,-0.20188504,0.15219432,0.3141522,0.08630596,0.021866087,0.122124635,-0.013231384,0.07853926,-0.31306675,0.07334845,-0.07466292,0.19028583,-0.13179976,-0.24266703,0.09497502,-0.19518512,-0.19486393,0.055265013,-0.10681468,0.40737745,-0.18950188,-0.053697728,-0.101308845,-0.12274338,-0.1096506,0.12971342,-0.01884012,0.38396728,-0.1506442,-0.011532868,-0.10930116,0.25457188,0.23108026,-0.005843524,-0.0963224,0.09477558,-0.18865487,-0.120429955,0.13763192,-0.15433815,0.083267935,-0.00037152786,0.16042385,0.077006295,-0.048610885,0.23009402,-0.24995415,-0.24929509,-0.14870389,-0.24266024,-0.10165182,0.17247966,-0.24905132,0.0077886214,0.14958042,-0.15897436,0.120887555,0.05961835,-0.0058847116,0.03602378,-0.48207876,0.06594522,0.2324979,0.15277402,-0.031477712,0.25638577,0.09055658,0.0073126606,0.042556792,0.008795085,0.00024886857,0.00505221,0.037155144,0.0007945119,0.029369814,0.0009242048,0.016093701,0.019106552,0.00012729525,0.022507904,0.0070382035,0.0470023,0.016877895,0.0036817489,0.00051506516,0.0746571,0.013063968,0.002664591,0.010800342,0.018251374,0.0036105283,0.0013425199,0.013066516,0.023506911,6.558021e-05,0.09068276,0.05988254,0.0025634698,0.017900908,0.050849188
382,0.025230765,0.08174223,-0.05126168,0.22574162,0.12465391,0.08728335,0.053233035,0.10145071,0.04151717,0.057153657,-0.34155273,-0.029229745,0.09598366,-0.048351772,0.2671702,-0.16754979,0.06474845,0.12027744,0.018328376,0.012703683,0.111668885,0.20053577,-0.19585116,0.12401919,-0.10375727,-0.044661686,0.074520655,0.2664584,-0.03039999,0.3622918,-0.04461959,-0.28376287,0.018288221,0.023625415,0.28159574,0.025324551,-0.20188504,0.15219432,0.3141522,0.08630596,0.021866087,0.122124635,-0.013231384,0.07853926,-0.31306675,0.07334845,-0.07466292,0.19028583,-0.13179976,-0.24266703,0.09497502,-0.19518512,-0.19486393,0.055265013,-0.10681468,0.40737745,-0.18950188,-0.053697728,-0.101308845,-0.12274338,-0.1096506,0.12971342,-0.01884012,0.38396728,-0.1506442,-0.011532868,-0.10930116,0.25457188,0.1953038,0.01688552,0.0007021634,0.038082607,6.202812e-05,0.015055714,0.088111036,0.0038581486,0.0013827076,0.065419935,0.0036629483,0.015870787,0.0012327211,0.017009472,0.08369567,0.0036904155,0.007514864,0.006247964,0.015794318,0.0028014933,0.011250432,0.0075210775,0.01689716,0.0036099108,0.0042970777,1.0588152e-05,0.0067372215,0.0014865095,0.014043179,0.0066213612,0.0033102343,0.066413656,0.0059029507,0.03026909
383,-0.11372525,0.15206502,0.014933765,0.14919654,-0.19043574,0.14888002,-0.016592328,-0.055634543,0.12515858,0.009353619,0.09105795,-0.01532926,0.12497528,-0.18469267,-0.0039306823,-0.037390187,-0.242116,0.19468129,0.012304555,0.13908517,0.22603403,-0.023819946,-0.10010369,0.10821465,0.123199165,-0.21442565,0.11756091,0.09406703,-0.09351161,0.21479048,0.20775397,-0.20341289,0.09150467,-0.031921916,0.025230765,0.08174223,-0.05126168,0.22574162,0.12465391,0.08728335,0.053233035,0.10145071,0.04151717,0.057153657,-0.34155273,-0.029229745,0.09598366,-0.048351772,0.2671702,-0.16754979,0.06474845,0.12027744,0.018328376,0.012703683,0.111668885,0.20053577,-0.19585116,0.12401919,-0.10375727,-0.044661686,0.074520655,0.2664584,-0.03039999,0.3622918,-0.04461959,-0.28376287,0.018288221,0.023625415,0.0065101264,0.018835824,0.004436678,0.025496934,0.0040987227,0.09737034,0.014059435,0.0045041777,0.019063681,0.00019542073,0.008215845,0.0022166367,0.027049702,2.5843054e-05,0.008350709,0.022086544,0.0014241989,0.038044497,0.0011347261,0.00482319,0.04057683,0.00037942096,0.010776922,0.018047964,0.005475058,0.03635087,0.035360597,0.01955469,4.5833665e-05,0.012173353,0.0042875744,0.01709417,0.0059950934,0.017957004
384,0.0756867,0.05320669,-0.0841405,0.02216866,-0.28963354,-0.00648354,-0.0067569334,-0.09241742,0.27232182,0.046790153,0.07536697,0.051938627,0.08438482,0.069878206,-0.12963577,-0.111181006,-0.3134762,0.041378047,-0.049999285,0.20730266,-0.07095991,-0.04394693,0.19712535,0.09139985,0.26542664,-0.1406536,0.1364953,-0.09867955,-0.31232625,0.11022945,0.15618773,-0.05668367,0.1518657,0.11516353,-0.11372525,0.15206502,0.014933765,0.14919654,-0.19043574,0.14888002,-0.016592328,-0.055634543,0.12515858,0.009353619,0.09105795,-0.01532926,0.12497528,-0.18469267,-0.0039306823,-0.037390187,-0.242116,0.19468129,0.012304555,0.13908517,0.22603403,-0.023819946,-0.10010369,0.10821465,0.123199165,-0.21442565,0.11756091,0.09406703,-0.09351161,0.21479048,0.20775397,-0.20341289,0.09150467,-0.031921916,0.021861563,0.006173175,0.003775531,0.011443535,0.021460991,0.07333231,0.011765514,0.0049232226,0.021282954,0.009795434,0.024400657,0.050747145,0.034332976,0.000402264,0.019773582,0.005752843,0.00034714054,0.00014372465,0.006305147,2.6710202e-05,0.13975318,0.013290158,0.013582711,0.08486914,0.070520915,0.0024143034,0.011347414,0.0010951088,0.009878276,0.023226602,0.0003017054,0.031838033,0.015559453,0.0288058
